operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gvrifbnleb,New-Node_kfudjampzs,2634333424
UMLCloneNode,StoreServer,StoreServer_drdrgzopls,,908466048
UMLCloneNode,LightDisplay,LightDisplay_pbltkieidj,,1009332288
Move_Operation_New_Component_New_Node,startSale,New-Component_rblqxwryfw,New-Node_lasypnlrpz,1030909887
Move_Operation_Component,getEnterpriseByID,GUIReporting,,330484044
UMLCloneNode,CashDeskPC,CashDeskPC_mdbuwrwdgw,,642845767
Move_Component_New_Node,CashDeskGUI,New-Node_cuavzawukj,,612810991
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_votvndnjnp,New-Node_ppxmopsaem,710397570
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxtmwlvqde,New-Node_tazrfjpwom,558332351
Move_Operation_Component,enterOrderID,Enterprise,,269028331
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_kdjchbeiqi,New-Node_skanbjmqmv,591623744
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_fyahbsupvx,New-Node_mpluoqlotp,576674012
Move_Operation_New_Component_New_Node,stopSale,New-Component_sijywdkqei,New-Node_knqvnvzntr,595016365
UMLCloneNode,EnterpriseClient,EnterpriseClient_smeintytyn,,436839866
Move_Component_New_Node,GUIReporting,New-Node_ncvhomvwlc,,425156409
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_jkwockyzgw,New-Node_wfikyyntyj,490027005
Move_Operation_Component,getTransactionContext,PrinterController,,273266869
Move_Component_New_Node,PrinterController,New-Node_hqbvaglqlt,,457167181
UMLCloneNode,BarCodeScanner,BarCodeScanner_dhqzffsxqo,,375780267
UMLCloneNode,New-Node_hqbvaglqlt,New-Node_hqbvaglqlt_gyjdekbxye,,410771968
Move_Operation_Component,printRunningTotal,GUIStore,,247773016
Move_Component_New_Node,ScannerController,New-Node_tensdhwnot,,429927605
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_flanhtxmdm,New-Node_hhqeajbgbm,542870319
UMLCloneNode,StoreServer,StoreServer_iuaitinrhb,,319678823
Move_Component_New_Node,GUIStore,New-Node_fwbbunlmkb,,435297564
UMLCloneNode,CashDeskPC,CashDeskPC_jgbltxfhew,,403377663
Move_Operation_Component,rollInReceivedOrder,PrinterController,,286067390
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_fqlyitnodu,New-Node_fednpvijso,542872082
Move_Component_New_Node,Reporting,New-Node_qrhyqzchva,,399225518
Move_Operation_Component,createReport,CashDeskApplication,,229504262
UMLCloneNode,New-Node_qrhyqzchva,New-Node_qrhyqzchva_bepggxyilx,,373108957
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_uyxnqzkuyu,New-Node_ysivqytgne,579649401
Move_Component_New_Node,Enterprise,New-Node_valziixeit,,455883834
UMLCloneNode,EnterpriseServer,EnterpriseServer_jbixrfczcz,,394296155
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jaxrxggzjg,New-Node_wmsdohhtgo,589714794
UMLCloneNode,Printer,Printer_zvgmtwlmpy,,410139622
UMLCloneNode,CashBox,CashBox_fgllhiakaf,,400000851
UMLCloneNode,BarCodeScanner,BarCodeScanner_skytmijsac,,410939071
Move_Component_New_Node,PrinterController,New-Node_usnqsxurdn,,484237699
Move_Operation_Component,getMeanTimeToDelivery,GUIReporting,,225745845
Move_Component_New_Node,GUIReporting,New-Node_bdjupdtojl,,452839616
Move_Operation_New_Component_New_Node,getTransaction,New-Component_ygwlifdxyo,New-Node_rhxvoopvde,457525703
UMLCloneNode,CashBox,CashBox_yzalyogzmi,,368924141
Move_Operation_Component,getMeanTimeToDeliveryReport,PrinterController,,221683197
UMLCloneNode,BarCodeScanner,BarCodeScanner_jzadauhjiq,,349679085
UMLCloneNode,BarCodeScanner,BarCodeScanner_dgrtlqjwwb,,423724204
Move_Operation_New_Component_New_Node,getTransaction,New-Component_ospuxvcebs,New-Node_yclbjqjbne,555826062
UMLCloneNode,StoreServer,StoreServer_logerhnhhb,,382530202
UMLCloneNode,CashDeskPC,CashDeskPC_rcllerbpog,,358764201
Move_Operation_Component,rollInReceivedOrder,Inventory,,176665436
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_xbosaxxfkj,New-Node_vmavntebiz,518732039
Move_Component_New_Node,CashDeskGUI,New-Node_udzkhjxiwa,,362971790
UMLCloneNode,CashBox,CashBox_itzysfsnwp,,307991840
Move_Operation_Component,getMeanTimeToDelivery,DataStore,,200580999
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_imfywxdrxx,New-Node_vepagritvz,558612005
Move_Operation_New_Component_New_Node,getTransaction,New-Component_bkremabonc,New-Node_shqhrwazqa,556820867
Move_Component_New_Node,ScannerController,New-Node_gcgfxntwgk,,362047557
UMLCloneNode,CashDeskPC,CashDeskPC_iwmczqksnz,,339720994
UMLCloneNode,New-Node_gcgfxntwgk,New-Node_gcgfxntwgk_rakjtheber,,390680986
Move_Operation_Component,getProductWithStockItem,ScannerController,,226964039
Move_Component_New_Node,CashDeskApplication,New-Node_wiwzqbjgkf,,366319097
UMLCloneNode,LightDisplay,LightDisplay_avkleatcau,,410717075
UMLCloneNode,New-Node_wiwzqbjgkf,New-Node_wiwzqbjgkf_imxgoetqkg,,429119010
Move_Operation_Component,getTransaction,GUIStore,,262738127
UMLCloneNode,CashBox,CashBox_itzysfsnwp,,363240293
Move_Operation_Component,getMeanTimeToDelivery,DataStore,,503269585
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_imfywxdrxx,New-Node_vepagritvz,553925347
Move_Operation_New_Component_New_Node,getTransaction,New-Component_bkremabonc,New-Node_shqhrwazqa,552592208
UMLCloneNode,CashBox,CashBox_fgllhiakaf,,395232590
UMLCloneNode,BarCodeScanner,BarCodeScanner_skytmijsac,,391055859
Move_Component_New_Node,PrinterController,New-Node_usnqsxurdn,,469539931
Move_Operation_Component,getMeanTimeToDelivery,GUIReporting,,224636254
UMLCloneNode,CashBox,CashBox_fgllhiakaf,,430786195
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_iwcptiktlt,New-Node_amgvukvbbs,613432446
Move_Component_New_Node,PrinterController,New-Node_usnqsxurdn,,471845844
Move_Operation_Component,getMeanTimeToDelivery,GUIReporting,,230205907
Move_Operation_Component,getTransactionContext,PrinterController,,309756859
Move_Component_New_Node,PrinterController,New-Node_hqbvaglqlt,,417845290
UMLCloneNode,BarCodeScanner,BarCodeScanner_dhqzffsxqo,,386620833
UMLCloneNode,New-Node_hqbvaglqlt,New-Node_hqbvaglqlt_gyjdekbxye,,385351142
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxtmwlvqde,New-Node_tazrfjpwom,633374979
Move_Operation_Component,enterOrderID,Enterprise,,251764571
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_kdjchbeiqi,New-Node_skanbjmqmv,624927930
