operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_udxczbjbgq,New-Node_czyoddlole,2247947983
Move_Component_New_Node,CashDeskGUI,New-Node_pzglxxlimt,,1120451682
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_lzvqkpsdnf,New-Node_aqvxdyfdgy,805685851
UMLCloneNode,EnterpriseClient,EnterpriseClient_kkhzfahpnw,,536589702
Move_Operation_Component,getEnterpriseByID,PrinterController,,395920139
Move_Component_New_Node,Enterprise,New-Node_tmvialqgzq,,684865226
Move_Operation_New_Component_New_Node,createReport,New-Component_ehcvtouhzs,New-Node_plmftwdoqg,860011634
UMLCloneNode,EnterpriseServer,EnterpriseServer_novpuyncix,,510811707
Move_Operation_Component,getMeanTimeToDelivery,GUIStore,,286292032
UMLCloneNode,EnterpriseClient,EnterpriseClient_tcucswyqcw,,424179978
UMLCloneNode,BarCodeScanner,BarCodeScanner_bdxpqmyvle,,414892434
Move_Component_New_Node,CashDeskApplication,New-Node_lqvjyzkuxr,,407687233
UMLCloneNode,BarCodeScanner,BarCodeScanner_vgfddpofgx,,370432088
Move_Operation_Component,enterOrderID,PrinterController,,245154237
UMLCloneNode,Printer,Printer_kogxdticbl,,477891109
UMLCloneNode,CashDeskPC,CashDeskPC_gfilcymjny,,440135927
Move_Component_New_Node,CashDeskGUI,New-Node_nnxqcopdgd,,425985294
UMLCloneNode,New-Node_gqdndkfxxi,New-Node_gqdndkfxxi_ljqrudfton,,197518657
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_urjvhwaowu,New-Node_xelowuyzwq,508313252
UMLCloneNode,CashBox,CashBox_zlaaazrhig,,411513187
UMLCloneNode,StoreServer,StoreServer_phnmjqkfta,,374228277
UMLCloneNode,EnterpriseServer,EnterpriseServer_dezdbcipfg,,365672644
Move_Component_New_Node,AppStore,New-Node_pcqybsyxzy,,404705983
Move_Operation_Component,getTransaction,DataStore,,199425303
Move_Operation_Component,saleStartedEvent,GUIStore,,210379863
UMLCloneNode,Printer,Printer_ybunjwyfro,,365831683
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_xnjgjybrmy,New-Node_slqxotwjyp,489460272
