solID,perfQ,#changes,pas,reliability
2,-0.06811803448539096,5.8,10.0,-0.8316840948678775
4,-0.1362367574046001,14.07,4.0,-0.7163844813523088
7,-0.16539774347890504,6.34,11.0,0.18226021953975258
9,-0.023721858677323907,8.14,10.0,-0.8899894933513941
14,-0.2614898298466654,13.0,13.0,-0.5565854827273045
16,-0.16539774347890504,6.34,11.0,0.18226021953975258
17,-0.08785272914603086,6.15,11.0,-0.020259849410699693
20,-0.06811803448539096,5.8,10.0,-0.8316840948678775
36,-0.1362367574046001,14.07,4.0,-0.7163844813523088
43,-0.06811803448539096,5.8,10.0,-0.8316840948678775
46,-0.0650889579192541,10.47,4.0,-0.7175996247411206
47,-0.06811803448539096,5.8,10.0,-0.8316840948678775
51,-0.023721858677323907,8.14,10.0,-0.8899894933513941
54,-0.06811803448539096,5.8,10.0,-0.8316840948678775
55,-0.02215477818270678,5.99,11.0,-0.8901487289989944
58,-0.0650889579192541,10.47,4.0,-0.7175996247411206
