operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_tmxveimtzr,New-Node_exohtpzhxi,1367936498
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_bijstctfys,New-Node_gichvattik,804589735
Move_Operation_Component,getTransactionContext,DataStore,,307022493
Move_Component_New_Node,Inventory,New-Node_vkfrgmjgcx,,594119924
Move_Component_New_Node,GUIReporting,New-Node_imudampzrg,,936512406
Move_Operation_Component,printRunningTotal,Persistence,,378895769
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_tcrdavvmar,New-Node_tecnkvkhvc,699509054
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_lnufyagqzn,New-Node_xftwqzdyes,628493416
Move_Operation_Component,getTransactionContext,Inventory,,358438489
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_elhzphmmxl,New-Node_tpcuvqzzec,765188045
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wdjuzbzefx,New-Node_tugtckezyh,789632941
Move_Operation_New_Component_New_Node,createReport,New-Component_wkchqsbauq,New-Node_rkokoaxmmm,721529584
Move_Component_New_Node,AppStore,New-Node_xgjuxvtsqf,,703126066
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_bdyzfmkedk,New-Node_gfzyrgqqtj,962195984
Move_Operation_Component,saleStartedEvent,Persistence,,294547672
Move_Operation_New_Component_New_Node,getTransaction,New-Component_yqqkschqro,New-Node_asanetedpc,918701150
UMLCloneNode,CashBox,CashBox_bkbvedfudq,,423934017
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_cnkalvqtft,New-Node_kaxonrswrs,597037995
Move_Component_New_Node,PrinterController,New-Node_mzmcshgwhr,,660127772
Move_Operation_New_Component_New_Node,stopSale,New-Component_toyldvctmu,New-Node_ydixnqwxsb,664378242
Move_Operation_Component,queryOrderById,CashBoxController,,204885560
UMLCloneNode,Printer,Printer_rkrhsvltfe,,343095000
UMLCloneNode,StoreServer,StoreServer_nnlwntyljf,,349360989
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_sdmndkkvcb,New-Node_nntcguvurn,582029664
Move_Component_New_Node,DataStore,New-Node_lhxgqetahr,,454585220
Move_Operation_Component,scanProduct,DataStore,,228171472
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_kynntxhaww,New-Node_gdtejwqhfm,491929412
UMLCloneNode,Printer,Printer_wnbnayslku,,321576061
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_wvkheydkuw,New-Node_xglmxsmioq,546362396
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_naitzabkrb,New-Node_jkyrrwiiaw,535947618
Move_Operation_Component,startSale,Inventory,,269888804
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_snkbdfvrpq,New-Node_cdvciyzaiu,582998511
UMLCloneNode,EnterpriseServer,EnterpriseServer_mgqujbsemf,,342578271
Move_Component_New_Node,CashDeskApplication,New-Node_ljrkjacqga,,438429126
Move_Operation_New_Component_New_Node,stopSale,New-Component_isfmjirrch,New-Node_bnjydavgxs,530104943
Move_Operation_Component,printRunningTotal,Persistence,,219549075
Move_Component_New_Node,CashDeskGUI,New-Node_rtfdrybbug,,367712178
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_mtmgsatrul,New-Node_mnfbftqdzx,518142883
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_eiicqmzvfk,New-Node_iexftgmqhq,532286003
Move_Operation_Component,enterOrderID,Enterprise,,248529856
UMLCloneNode,EnterpriseClient,EnterpriseClient_cwfnjzmtwr,,403636489
Move_Component_New_Node,DataStore,New-Node_mofbczxupo,,379152670
UMLCloneNode,CashDeskPC,CashDeskPC_fcflvfosat,,363283835
UMLCloneNode,CashBox,CashBox_uqktvjapbe,,324439039
UMLCloneNode,Printer,Printer_drqijyloux,,339124766
UMLCloneNode,CashDeskPC,CashDeskPC_rqdqdlxeeg,,346524881
UMLCloneNode,Printer_drqijyloux,Printer_drqijyloux_rlwanlcfmw,,354404336
UMLCloneNode,Printer_drqijyloux_rlwanlcfmw,Printer_drqijyloux_rlwanlcfmw_lilmuuftsw,,358616323
UMLCloneNode,StoreServer,StoreServer_upiuxjsqyx,,403917104
Move_Component_New_Node,Inventory,New-Node_nvfqowpnww,,463612275
Move_Operation_Component,saleStartedEvent,DataStore,,283944349
Move_Operation_New_Component_New_Node,startSale,New-Component_cudvbmccnt,New-Node_ivgefxztvs,540309326
Move_Component_New_Node,CashDeskGUI,New-Node_ubohssclgv,,435102128
Move_Operation_Component,printRunningTotal,CashDeskApplication,,236344247
