solID,operation,target,to,where
0,Move_Component_New_Node,GUIReporting,New-Node_zfxrttcdaw,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wfxlnklmrz,
0,UMLCloneNode,Printer,Printer_cevruvmekk,
0,UMLCloneNode,Printer,Printer_qletfwkroh,
1,Move_Operation_Component,getEnterpriseByID,CashDeskApplication,
1,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_kvjhgeyyja,New-Node_zlxjthyrra
1,UMLCloneNode,EnterpriseClient,EnterpriseClient_mfesijxech,
1,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_becxnyczub,New-Node_njbfsrrtxg
2,Move_Component_New_Node,Enterprise,New-Node_mygedincrl,
2,Move_Operation_Component,enterOrderID,DataStore,
2,UMLCloneNode,BarCodeScanner,BarCodeScanner_tebcjvmkaw,
2,Move_Operation_New_Component_New_Node,createReport,New-Component_tjrtawodsv,New-Node_kjbdecolaj
3,Move_Operation_New_Component_New_Node,getTransaction,New-Component_vlwuonprwd,New-Node_crnjrjfsug
3,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_aqqoqdcjki,New-Node_lbfmluhgjr
3,Move_Operation_New_Component_New_Node,startSale,New-Component_oyedwzvwcn,New-Node_jrwrdiorlv
3,Move_Component_New_Node,DataStore,New-Node_laspjtvbaw,
4,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_xtxoauodmu,New-Node_kkolfgvryk
4,Move_Operation_Component,printRunningTotal,GUIStore,
4,Move_Component_New_Node,New-Component_xtxoauodmu,New-Node_ghholisudy,
4,Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_wpfgrdkfhd,New-Node_odknnvqpzv
5,Move_Component_New_Node,Enterprise,New-Node_jsgooozbgo,
5,Move_Operation_Component,getMeanTimeToDelivery,CashDeskApplication,
5,UMLCloneNode,StoreServer,StoreServer_taqyunclun,
5,UMLCloneNode,New-Node_ongsdvwizq,New-Node_ongsdvwizq_noiqkcvygu,
6,Move_Operation_New_Component_New_Node,createReport,New-Component_bbrfivurww,New-Node_qkqaalqbiz
6,Move_Component_New_Node,Enterprise,New-Node_qthduwbwpp,
6,Move_Operation_Component,saleStartedEvent,AppStore,
6,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_luqvymgzzr,New-Node_cymbzbslrp
7,Move_Operation_Component,printRunningTotal,CashDeskGUI,
7,UMLCloneNode,CashBox,CashBox_cwdsgbaekc,
7,Move_Component_New_Node,Inventory,New-Node_kiyszudnam,
7,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_olkrhdxxyf,New-Node_dvhojmxdyj
8,Move_Component_New_Node,Enterprise,New-Node_onhluwvccc,
8,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_tlebgldnef,New-Node_xxrdhwbgce
8,UMLCloneNode,New-Node_koevrqtysn,New-Node_koevrqtysn_rzwfndbnni,
8,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_jzadqitqvd,New-Node_mwqdfahbyj
9,Move_Operation_Component,saleStartedEvent,CashDeskApplication,
9,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_vevnaxjvzl,New-Node_gbnyjwaujp
9,Move_Component_New_Node,CashDeskGUI,New-Node_pdescpbnqy,
9,UMLCloneNode,CashBox,CashBox_bezrotkhti,
10,UMLCloneNode,StoreServer,StoreServer_wtxniggkgv,
10,Move_Operation_New_Component_New_Node,createReport,New-Component_kafenmpgen,New-Node_rnhkdulgfl
10,Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_mumospbdhg,New-Node_gtbmffnyzz
10,Move_Operation_Component,saleStartedEvent,Inventory,
11,Move_Operation_New_Component_New_Node,createReport,New-Component_smmgjelfzw,New-Node_whmpmdefti
11,Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_lwvlsomibh,New-Node_onqpjgjkmp
11,Move_Component_New_Node,DataStore,New-Node_elnrhhjxkg,
11,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ycychdmnfh,New-Node_bsdoldqlrb
12,Move_Component_New_Node,Inventory,New-Node_dhleeozkdi,
12,Move_Operation_Component,getEnterpriseByID,ScannerController,
12,UMLCloneNode,CashDeskPC,CashDeskPC_phdmrctzin,
12,UMLCloneNode,LightDisplay,LightDisplay_msobyzwlqi,
13,Move_Operation_Component,getEnterpriseByID,Reporting,
13,UMLCloneNode,EnterpriseClient,EnterpriseClient_azmiankebj,
13,Move_Component_New_Node,Reporting,New-Node_yoxckqvysk,
13,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ycnunvhnnu,New-Node_bhrbaeirss
14,Move_Operation_Component,createReport,CashDeskApplication,
14,UMLCloneNode,EnterpriseServer,EnterpriseServer_ndlytfyusb,
14,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_clpnhrbwvc,New-Node_wptfppunni
14,Move_Component_New_Node,PrinterController,New-Node_fswaoonnqb,
15,Move_Operation_Component,getEnterpriseByID,GUIStore,
15,Move_Component_New_Node,CashBoxController,New-Node_rkfnnqtxdg,
15,UMLCloneNode,Printer,Printer_hdvkttoyzt,
15,Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_nyodzcjbbu,New-Node_mlsryiblug
