operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_tyuetwplik,New-Node_tepkmqhssf,1627404954
Move_Operation_Component,getTransactionContext,PrinterController,,468508617
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_shyxhqkzzz,New-Node_lyuwrelkqh,826893195
Move_Component_New_Node,GUIReporting,New-Node_pgoxbywdzh,,500153592
Move_Component_New_Node,Persistence,New-Node_lezrenaiii,,976328514
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_pwotyusemv,New-Node_xofglqmaxu,703410259
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_vyjxxdxlir,New-Node_hotqnmsjsy,773057030
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_mcezjpgjkw,New-Node_ltmymoaxeg,758819514
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_wulpthvukz,New-Node_kltxgmholw,771486596
UMLCloneNode,StoreServer,StoreServer_dzndwqxfbd,,469471963
Move_Operation_Component,enterOrderID,AppStore,,373593847
Move_Component_New_Node,DataStore,New-Node_apuchuswuh,,667460371
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_lvndncxkkz,New-Node_zaikmfwwhp,527962696
Move_Component_New_Node,DataStore,New-Node_osjjkuunqr,,466751802
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ryzdghvbfo,New-Node_uxdmifllqk,683416610
Move_Operation_New_Component_New_Node,createReport,New-Component_jjmhpbwqsf,New-Node_wxtsxcbafr,621718302
UMLCloneNode,Printer,Printer_iefqhkvune,,372218868
Move_Operation_Component,saleStartedEvent,Inventory,,214597020
UMLCloneNode,CashDeskPC,CashDeskPC_bpilqywiud,,399206311
UMLCloneNode,CashDeskPC,CashDeskPC_zylkipfvut,,448991280
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_vtiyqibstv,New-Node_jshhhtqozs,606320631
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_sarkigvsgx,New-Node_slupnpucme,604465112
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_lxuzrhvusn,New-Node_pxoktvppiz,504063814
Move_Operation_Component,queryStockItem,Enterprise,,226822423
Move_Operation_New_Component_New_Node,stopSale,New-Component_sfqwkloaqq,New-Node_atafgfcshd,512114129
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_lwdpzsswqn,New-Node_wmaoommeoi,559405323
Move_Operation_Component,queryStockItem,GUIStore,,247891829
Move_Component_New_Node,CashDeskGUI,New-Node_wdjcugaxtt,,372948627
UMLCloneNode,EnterpriseClient,EnterpriseClient_jxysdhmcng,,373997794
Move_Component_New_Node,Persistence,New-Node_ziclsfabmy,,372247763
Move_Operation_Component,saleStartedEvent,ScannerController,,300115030
UMLCloneNode,EnterpriseClient_jxysdhmcng,EnterpriseClient_jxysdhmcng_cvsxlficir,,336363428
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_goclhbtvbq,New-Node_ulpinsvoxp,444171794
UMLCloneNode,EnterpriseClient,EnterpriseClient_rohokteodi,,335038373
UMLCloneNode,CashBox,CashBox_yewittolly,,322648301
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_rxchscsolt,New-Node_pextjuvlts,497716192
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_rgqvktjdvq,New-Node_ydxwlhtfqq,499976531
Move_Operation_New_Component_New_Node,createReport,New-Component_nlaykrowfm,New-Node_iobffpyzcj,499179917
