operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jdpsgryysk,New-Node_atrgcmjyrs,2184247026
Move_Component_New_Node,PrinterController,New-Node_qgjeejuavw,,931501781
Move_Operation_Component,saleStartedEvent,New-Component_jdpsgryysk,,800802911
Move_Operation_New_Component_New_Node,stopSale,New-Component_czritdooib,New-Node_xtktstbzwd,843391361
UMLCloneNode,BarCodeScanner,BarCodeScanner_fllpgltogq,,826136000
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ibwrhbscmc,New-Node_utvwxmynfj,1109182791
Move_Operation_New_Component_New_Node,startSale,New-Component_cqsghjwotv,New-Node_ttdfpqvckw,929249387
UMLCloneNode,Printer,Printer_abqiqqczti,,527588089
Move_Component_New_Node,ScannerController,New-Node_dkchgmfron,,492978984
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,331979568
UMLCloneNode,New-Node_plfkjifueu,New-Node_plfkjifueu_vacqgykcoo,,462581938
UMLCloneNode,New-Node_plfkjifueu,New-Node_plfkjifueu_ncerwowvkd,,306652140
Move_Operation_Component,createReport,GUIStore,,334470139
UMLCloneNode,CashDeskPC,CashDeskPC_nhiztuwecs,,459787076
UMLCloneNode,CashDeskPC,CashDeskPC_mbwmdxwhnr,,469471538
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_mrtmkyyjso,New-Node_atiwcqxdxy,743232905
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ojgywyntws,New-Node_sxbepsojwo,629778596
Move_Operation_New_Component_New_Node,stopSale,New-Component_cvkffhrdad,New-Node_abeczjudzd,580751251
Move_Operation_New_Component_New_Node,createReport,New-Component_mblkrqvmqk,New-Node_mxuthypeto,592493151
UMLCloneNode,New-Node_sxbepsojwo,New-Node_sxbepsojwo_gazfydnbsv,,432858595
Move_Component_New_Node,CashDeskApplication,New-Node_irrinnocik,,416001973
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_amhxiuvfhc,New-Node_jncoeixnyx,470880691
UMLCloneNode,Printer,Printer_ldtoeszexb,,386863527
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_qduulgqvnh,New-Node_vebnkambvf,511237305
Move_Operation_Component,queryOrderById,Persistence,,255022294
Move_Operation_New_Component_New_Node,startSale,New-Component_ewmkahqwul,New-Node_lbmcvjzyiq,566464176
Move_Component_New_Node,Reporting,New-Node_xftxlkadoe,,442070260
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_vtfkrjkucf,New-Node_xbppnwjoew,501452515
Move_Operation_Component,getMeanTimeToDeliveryReport,PrinterController,,209235126
Move_Component_New_Node,Inventory,New-Node_xzhuobqjig,,428729952
UMLCloneNode,BarCodeScanner,BarCodeScanner_cinujdjkry,,338730799
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_qkwzaygast,New-Node_yjlcevsdvg,520026638
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_wioihzhame,New-Node_udnlsqfjan,584878260
Move_Operation_New_Component_New_Node,getTransaction,New-Component_nqyrwyacab,New-Node_dzhshxjsyk,588312330
Move_Operation_Component,saleStartedEvent,GUIReporting,,264586611
UMLCloneNode,CashDeskPC,CashDeskPC_uscljayzok,,441759899
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_huryndlyrk,New-Node_kgwhybdipf,534640114
Move_Operation_Component,queryOrderById,New-Component_huryndlyrk,,222758517
Move_Component_New_Node,Reporting,New-Node_xbfvhuyvia,,487441750
UMLCloneNode,BarCodeScanner,BarCodeScanner_ejrtbuxxdl,,350049386
UMLCloneNode,CashBox,CashBox_fpxomarlze,,344190098
Move_Operation_Component,rollInReceivedOrder,CashBoxController,,207521412
Move_Component_New_Node,Inventory,New-Node_hgfjwpbphw,,398549072
UMLCloneNode,CashBox,CashBox_zsyvvbgsud,,349816910
UMLCloneNode,Printer,Printer_axvgoekjru,,378263709
Move_Component_New_Node,PrinterController,New-Node_ytfndzcxxd,,422288061
Move_Operation_Component,saleStartedEvent,GUIStore,,253398549
UMLCloneNode,LightDisplay,LightDisplay_zbpxpykbmm,,334430665
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_izzueuhmop,New-Node_olwxqsoymd,557593861
UMLCloneNode,StoreServer,StoreServer_tiutmmbzgk,,404722970
Move_Operation_Component,saleStartedEvent,CashBoxController,,264849715
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_hzfcogsuqz,New-Node_rsukbimthe,508869635
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_yhuallapcv,New-Node_xebqyrwqwx,461553509
Move_Component_New_Node,AppStore,New-Node_fkbkwmcjwb,,343059547
Move_Operation_Component,printRunningTotal,DataStore,,308944389
UMLCloneNode,StoreServer,StoreServer_gkszjamvtv,,373764441
UMLCloneNode,Printer,Printer_znoghwwdwi,,430736445
Move_Operation_Component,getMeanTimeToDeliveryReport,DataStore,,210106580
Move_Component_New_Node,ScannerController,New-Node_boyikrcpjd,,447636179
UMLCloneNode,Printer_znoghwwdwi,Printer_znoghwwdwi_jtkryfdhjd,,298313231
UMLCloneNode,LightDisplay,LightDisplay_tzoedscfgr,,411503657
Move_Component_New_Node,DataStore,New-Node_evshfkkrgs,,385793831
