solID,operation,target,to,where
0,UMLCloneNode,CashDeskPC,CashDeskPC_yjxmqyltlo,
0,Move_Operation_Component,getTransactionContext,AppStore,
0,UMLCloneNode,EnterpriseClient,EnterpriseClient_wbellbzgbn,
0,Move_Operation_New_Component_New_Node,startSale,New-Component_gijrvonkaa,New-Node_uyllbiqvlg
1,UMLCloneNode,LightDisplay,LightDisplay_tsehpiluwk,
1,Move_Component_New_Node,GUIStore,New-Node_mnpnjdsehy,
1,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_kglbahwqbt,New-Node_jdejdvarkn
1,UMLCloneNode,LightDisplay_tsehpiluwk,LightDisplay_tsehpiluwk_fozsyrmgki,
2,UMLCloneNode,StoreServer,StoreServer_btmsdfofxa,
2,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_dcifhynbob,New-Node_xkoedyftjr
2,Move_Component_New_Node,New-Component_dcifhynbob,New-Node_pfnykqpltd,
2,UMLCloneNode,Printer,Printer_gesxrqjmoh,
3,Move_Operation_Component,getTransaction,Enterprise,
3,Move_Component_New_Node,GUIReporting,New-Node_qmobwekuof,
3,UMLCloneNode,LightDisplay,LightDisplay_sbskiizycp,
3,UMLCloneNode,New-Node_qmobwekuof,New-Node_qmobwekuof_imcnnywixq,
4,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_bkjzftstxw,New-Node_aihbgvwawp
4,Move_Component_New_Node,CashBoxController,New-Node_cycvijkrst,
4,Move_Operation_Component,createReport,ScannerController,
4,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_vvezqrhzft,New-Node_pqftjcanwx
5,Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,
5,UMLCloneNode,CashDeskPC,CashDeskPC_zviunquofk,
5,Move_Component_New_Node,Enterprise,New-Node_otcqknzwdp,
5,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_fkfhvbsqnb,New-Node_efittrtxig
6,Move_Operation_Component,queryStockItem,AppStore,
6,UMLCloneNode,EnterpriseServer,EnterpriseServer_suwitjjncf,
6,Move_Component_New_Node,GUIReporting,New-Node_pcggqzoxvg,
6,UMLCloneNode,EnterpriseServer_suwitjjncf,EnterpriseServer_suwitjjncf_uilxslrnwr,
7,Move_Component_New_Node,ScannerController,New-Node_byjlurahwj,
7,UMLCloneNode,New-Node_byjlurahwj,New-Node_byjlurahwj_vaixkegawi,
7,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_slkjxzqypb,New-Node_hxfjjowksb
7,Move_Operation_Component,getMeanTimeToDelivery,CashDeskGUI,
8,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_svxzrzknuv,New-Node_hazoidqghl
8,UMLCloneNode,EnterpriseServer,EnterpriseServer_vfvtjltier,
8,Move_Operation_Component,getMeanTimeToDeliveryReport,New-Component_svxzrzknuv,
8,Move_Component_New_Node,ScannerController,New-Node_adhcbsuchz,
9,Move_Operation_Component,rollInReceivedOrder,PrinterController,
9,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_zwhbohygid,New-Node_bytcpsiyqe
9,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_upmapjdymi,New-Node_acgihvznwl
9,Move_Operation_New_Component_New_Node,scanProduct,New-Component_czfbjbjyds,New-Node_xaxzslyvwa
10,Move_Component_New_Node,CashDeskApplication,New-Node_aklfznwwlo,
10,Move_Operation_Component,startSale,Reporting,
10,UMLCloneNode,New-Node_aklfznwwlo,New-Node_aklfznwwlo_nzocrcooby,
10,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ybevmyicxa,New-Node_dwydnxiyqm
11,Move_Component_New_Node,CashBoxController,New-Node_ljkckdetma,
11,UMLCloneNode,BarCodeScanner,BarCodeScanner_swofkihqno,
11,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_qvqozeofip,New-Node_efksjtmadj
11,Move_Operation_Component,startSale,CashDeskGUI,
12,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ldvpccjzfz,New-Node_xnnbaxijxn
12,Move_Operation_Component,scanProduct,CashDeskApplication,
12,UMLCloneNode,Printer,Printer_xkvsqnpiub,
12,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ffthmhahuf,New-Node_tkdkxpftwi
13,UMLCloneNode,EnterpriseClient,EnterpriseClient_jvuxzasihq,
13,Move_Operation_Component,getTransactionContext,GUIStore,
13,Move_Component_New_Node,AppStore,New-Node_snouhnhxpo,
13,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_kquwillnkk,New-Node_cpqeiloexj
14,UMLCloneNode,StoreServer,StoreServer_ezpjozvzte,
14,UMLCloneNode,EnterpriseServer,EnterpriseServer_uwendtjrcc,
14,Move_Operation_Component,getEnterpriseByID,PrinterController,
14,Move_Component_New_Node,AppStore,New-Node_jtmdjbtrpx,
15,UMLCloneNode,BarCodeScanner,BarCodeScanner_uqjymiqbnx,
15,UMLCloneNode,EnterpriseServer,EnterpriseServer_mgacabtmyj,
15,Move_Component_New_Node,Persistence,New-Node_jtdctxgcfm,
15,Move_Operation_Component,getTransaction,CashDeskGUI,
