solID,operation,target,to,where
94,Move_Component_New_Node,AppStore,New-Node_olrviktztz,
94,Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_tbycsqtxiy,New-Node_bxrpfopagt
94,Move_Operation_Component,scanProduct,AppStore,
94,UMLCloneNode,CashBox,CashBox_zbiddhfxie,
96,Move_Operation_Component,printRunningTotal,DataStore,
96,Move_Operation_New_Component_New_Node,startSale,New-Component_srqfbnjuff,New-Node_znnyuxrxxx
96,Move_Component_New_Node,GUIReporting,New-Node_zidjwqgipz,
96,UMLCloneNode,EnterpriseClient,EnterpriseClient_afbsmtcodb,
128,Move_Component_New_Node,GUIStore,New-Node_yvptoyodoz,
128,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_pbpwrnyidn,New-Node_hqqilvaeyi
128,Move_Operation_Component,getMeanTimeToDelivery,Reporting,
128,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_blwbvrnhco,New-Node_ytlibincvk
132,UMLCloneNode,EnterpriseServer,EnterpriseServer_utzxrvqugl,
132,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_efcyyjowcv,New-Node_jgffrzhikz
132,UMLCloneNode,EnterpriseClient,EnterpriseClient_dteninresd,
132,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_mlgurvikab,New-Node_gzbgaznopn
142,Move_Component_New_Node,GUIReporting,New-Node_xqhowlxtbq,
142,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_pbpwrnyidn,New-Node_hqqilvaeyi
142,Move_Operation_Component,getMeanTimeToDelivery,Reporting,
142,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_blwbvrnhco,New-Node_ytlibincvk
152,Move_Component_New_Node,CashDeskGUI,New-Node_niynxuvcmm,
152,Move_Operation_New_Component_New_Node,startSale,New-Component_cgdbkkdyuu,New-Node_rppcazufnu
152,UMLCloneNode,CashDeskPC,CashDeskPC_xguvpwakrd,
152,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_rowdzeaylr,New-Node_qhabuytizu
160,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_qlfbabqtbg,New-Node_mwibcotrzv
160,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_rcmctlicju,New-Node_fewzsuvgct
160,UMLCloneNode,CashBox,CashBox_knovweczwn,
160,Move_Component_New_Node,New-Component_rcmctlicju,New-Node_dzgneydgsb,
178,UMLCloneNode,EnterpriseServer,EnterpriseServer_gxusnnnvya,
178,Move_Component_New_Node,Persistence,New-Node_lagztuvqlm,
178,UMLCloneNode,BarCodeScanner,BarCodeScanner_xmqydxqfdr,
178,Move_Operation_Component,printRunningTotal,AppStore,
180,Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_baegtnfbks,New-Node_anvbofkrss
180,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_efcyyjowcv,New-Node_jgffrzhikz
180,UMLCloneNode,EnterpriseClient,EnterpriseClient_dteninresd,
180,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_mlgurvikab,New-Node_gzbgaznopn
188,UMLCloneNode,New-Node_okejdzpqfy,New-Node_okejdzpqfy_ehxxdciqcb,
188,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_pbpwrnyidn,New-Node_hqqilvaeyi
188,Move_Operation_Component,getMeanTimeToDelivery,Reporting,
188,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_blwbvrnhco,New-Node_ytlibincvk
206,UMLCloneNode,BarCodeScanner,BarCodeScanner_thupeeuxom,
206,Move_Component_New_Node,Enterprise,New-Node_mswwqblrcq,
206,UMLCloneNode,EnterpriseServer,EnterpriseServer_wrogdjwcuc,
206,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_fqkcypvtkm,New-Node_wfrvqkrunk
210,UMLCloneNode,EnterpriseServer,EnterpriseServer_gxusnnnvya,
210,Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_etipoybawv,New-Node_vrpenyxxxp
210,UMLCloneNode,BarCodeScanner,BarCodeScanner_xmqydxqfdr,
210,Move_Operation_Component,printRunningTotal,AppStore,
214,Move_Operation_Component,startSale,New-Component_vbgpgoygjh,
214,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_rcmctlicju,New-Node_fewzsuvgct
214,UMLCloneNode,CashBox,CashBox_knovweczwn,
214,Move_Component_New_Node,New-Component_rcmctlicju,New-Node_dzgneydgsb,
230,Move_Operation_New_Component_New_Node,scanProduct,New-Component_rzbgfsmitu,New-Node_rpgmgvgskk
230,Move_Component_New_Node,Enterprise,New-Node_mswwqblrcq,
230,UMLCloneNode,EnterpriseServer,EnterpriseServer_wrogdjwcuc,
230,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_fqkcypvtkm,New-Node_wfrvqkrunk
234,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ntwikboqwn,New-Node_bagedagxwr
234,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_pbpwrnyidn,New-Node_hqqilvaeyi
234,Move_Operation_Component,getMeanTimeToDelivery,Reporting,
234,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_blwbvrnhco,New-Node_ytlibincvk
238,Move_Component_New_Node,GUIStore,New-Node_yvptoyodoz,
238,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_pbpwrnyidn,New-Node_hqqilvaeyi
238,Move_Operation_Component,getMeanTimeToDelivery,Reporting,
238,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_blwbvrnhco,New-Node_ytlibincvk
