operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,DataStore,New-Node_zwbnnnxcat,,2148205370
Move_Operation_Component,getProductWithStockItem,CashDeskGUI,,982799327
UMLCloneNode,New-Node_pcdpmsoxwt,New-Node_pcdpmsoxwt_jatgocqbly,,349129294
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_mhdhrfvmpc,New-Node_rxjmhioabj,963178657
UMLCloneNode,EnterpriseClient,EnterpriseClient_drogsbvwko,,1174164355
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_gytklfqdpo,New-Node_nwxtiwyigc,858502624
Move_Component_New_Node,Inventory,New-Node_btaofhimli,,827554666
Move_Operation_Component,getTransactionContext,GUIStore,,392615904
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_oxhwtxqyln,New-Node_ybcaimpoij,766615541
Move_Component_New_Node,GUIReporting,New-Node_fvnpojlnyw,,682157919
Move_Operation_Component,getTransactionContext,Inventory,,284724583
UMLCloneNode,Printer,Printer_uayduhzdmh,,488504019
Move_Component_New_Node,CashDeskGUI,New-Node_crnqbwdrtk,,521494899
UMLCloneNode,CashBox,CashBox_brhinylcxo,,447857865
Move_Operation_Component,createReport,Persistence,,330062223
UMLCloneNode,EnterpriseClient,EnterpriseClient_woqinzgioi,,412181781
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_jpbpagyznh,New-Node_wpxvcxzrmt,588641471
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_skcechrkzz,New-Node_wfwduyojyq,524788054
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lyizebyziv,New-Node_orvqpsnnbl,560480729
Move_Component_New_Node,AppStore,New-Node_iwooiymnyp,,488749349
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_yyymtemmiz,New-Node_mmxpgrgkmo,490555937
Move_Component_New_Node,Persistence,New-Node_zvjzqstvar,,379384324
UMLCloneNode,Printer,Printer_koqubllbrj,,345744418
Move_Operation_New_Component_New_Node,getTransaction,New-Component_hxmxkrdnic,New-Node_jhyhkzrxbz,527594676
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_hnnczhiegu,New-Node_utyvzcdeuf,509222877
UMLCloneNode,BarCodeScanner,BarCodeScanner_hggbrznfjx,,356141603
Move_Operation_Component,getMeanTimeToDelivery,New-Component_hnnczhiegu,,251212356
UMLCloneNode,Printer,Printer_ejqcxdwyhv,,350170768
Move_Operation_Component,saleStartedEvent,Inventory,,269871983
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_fbkiavhzry,New-Node_aissurbcdb,511680005
Move_Component_New_Node,ScannerController,New-Node_iujwugrjbe,,364913551
UMLCloneNode,CashBox,CashBox_hueqzdrelh,,355072639
Move_Operation_New_Component_New_Node,createReport,New-Component_rcnaorbity,New-Node_drzglqubxc,523359364
Move_Component_New_Node,New-Component_rcnaorbity,New-Node_afcjaamtsd,,475450763
Move_Operation_Component,saleStartedEvent,GUIReporting,,258533363
Move_Operation_New_Component_New_Node,startSale,New-Component_dsmrmftwas,New-Node_ljuvfciznm,519677671
Move_Operation_Component,getTransactionContext,CashDeskGUI,,226215976
Move_Operation_New_Component_New_Node,getTransaction,New-Component_jtszuslnrc,New-Node_vbapyfgcmu,514432216
Move_Operation_New_Component_New_Node,getTransaction,New-Component_ohpoqykjfa,New-Node_gofxaxjhqt,539690837
UMLCloneNode,New-Node_gofxaxjhqt,New-Node_gofxaxjhqt_cfxlckzvwr,,295551193
UMLCloneNode,EnterpriseClient,EnterpriseClient_rcefdcquwc,,366253904
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_tkcaffwbls,New-Node_vynmqvpqjs,452435429
Move_Operation_Component,getEnterpriseByID,GUIReporting,,248947448
UMLCloneNode,CashDeskPC,CashDeskPC_ajahhlvnqp,,331770045
Move_Operation_Component,saleStartedEvent,Inventory,,231840572
UMLCloneNode,StoreServer,StoreServer_esoxtpwsdq,,388711494
Move_Component_New_Node,GUIStore,New-Node_qlnazksqql,,367387690
Move_Operation_New_Component_New_Node,stopSale,New-Component_fmzhgciudd,New-Node_iwllwyinkn,446115268
Move_Component_New_Node,CashDeskApplication,New-Node_eflvokzdvs,,408164498
Move_Operation_Component,printRunningTotal,ScannerController,,227131623
UMLCloneNode,New-Node_eflvokzdvs,New-Node_eflvokzdvs_fefwdifjcm,,406983374
UMLCloneNode,New-Node_eflvokzdvs_fefwdifjcm,New-Node_eflvokzdvs_fefwdifjcm_utdupzzsuv,,379697532
UMLCloneNode,CashBox,CashBox_plxyssidku,,377271393
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_ncerjxfgje,New-Node_kslkxdtwjr,525257133
Move_Component_New_Node,Reporting,New-Node_yutxrvwtqs,,427701391
Move_Operation_New_Component_New_Node,createReport,New-Component_jshejshrod,New-Node_ugdgjnjsml,505268002
UMLCloneNode,CashDeskPC,CashDeskPC_lemunvkipl,,368252822
Move_Operation_New_Component_New_Node,getTransaction,New-Component_fitnhtbzrf,New-Node_rbghvfkexv,487351117
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_spniudayzt,New-Node_mbqqdietbm,456734309
Move_Operation_New_Component_New_Node,stopSale,New-Component_fwinfvbohx,New-Node_nvemntdobx,458710685
UMLCloneNode,BarCodeScanner,BarCodeScanner_taadqndbij,,338933878
Move_Operation_Component,saleStartedEvent,Enterprise,,247033420
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_prppxdabce,New-Node_jxlcbfdwze,530392642
UMLCloneNode,EnterpriseClient,EnterpriseClient_rctljtyktv,,335762421
Move_Operation_Component,saleStartedEvent,Inventory,,257987068
UMLCloneNode,StoreServer,StoreServer_esoxtpwsdq,,660946838
Move_Component_New_Node,GUIStore,New-Node_qlnazksqql,,433726188
Move_Operation_New_Component_New_Node,stopSale,New-Component_fmzhgciudd,New-Node_iwllwyinkn,589942761
Move_Operation_New_Component_New_Node,createReport,New-Component_njagrdrwur,New-Node_bbppvgsclz,614744406
Move_Component_New_Node,New-Component_rcnaorbity,New-Node_afcjaamtsd,,250229102
Move_Operation_Component,saleStartedEvent,GUIReporting,,233901226
Move_Operation_New_Component_New_Node,startSale,New-Component_dsmrmftwas,New-Node_ljuvfciznm,546456994
UMLCloneNode,LightDisplay,LightDisplay_brnvckfrff,,419710518
UMLCloneNode,BarCodeScanner,BarCodeScanner_hggbrznfjx,,428866276
Move_Operation_Component,getMeanTimeToDelivery,New-Component_hnnczhiegu,,205527555
UMLCloneNode,Printer,Printer_ejqcxdwyhv,,366376875
UMLCloneNode,EnterpriseClient,EnterpriseClient_rcefdcquwc,,442914637
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_tkcaffwbls,New-Node_vynmqvpqjs,584957794
Move_Operation_Component,getEnterpriseByID,GUIReporting,,243932375
UMLCloneNode,CashDeskPC,CashDeskPC_ajahhlvnqp,,416052629
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_yyymtemmiz,New-Node_mmxpgrgkmo,649558393
Move_Component_New_Node,Persistence,New-Node_zvjzqstvar,,453890276
UMLCloneNode,Printer,Printer_koqubllbrj,,393982787
Move_Operation_New_Component_New_Node,getTransaction,New-Component_hxmxkrdnic,New-Node_jhyhkzrxbz,534198488
Move_Operation_New_Component_New_Node,createReport,New-Component_vttskybpwg,New-Node_nlboxiryvd,701934051
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_gytklfqdpo,New-Node_nwxtiwyigc,605393914
Move_Component_New_Node,Inventory,New-Node_btaofhimli,,457595834
Move_Operation_Component,getTransactionContext,GUIStore,,282255894
Move_Operation_Component,saleStartedEvent,Inventory,,240403899
UMLCloneNode,StoreServer,StoreServer_esoxtpwsdq,,348096288
Move_Component_New_Node,GUIStore,New-Node_qlnazksqql,,474412196
Move_Operation_New_Component_New_Node,stopSale,New-Component_fmzhgciudd,New-Node_iwllwyinkn,608896761
Move_Component_New_Node,CashDeskGUI,New-Node_crnqbwdrtk,,583075685
UMLCloneNode,CashBox,CashBox_brhinylcxo,,387597224
Move_Operation_Component,createReport,Persistence,,259104935
UMLCloneNode,EnterpriseClient,EnterpriseClient_woqinzgioi,,398858499
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_oxhwtxqyln,New-Node_ybcaimpoij,696910441
Move_Component_New_Node,GUIReporting,New-Node_fvnpojlnyw,,473952444
Move_Operation_Component,getTransactionContext,Inventory,,284985532
UMLCloneNode,Printer,Printer_uayduhzdmh,,466329291
UMLCloneNode,CashBox,CashBox_plxyssidku,,443461331
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_ncerjxfgje,New-Node_kslkxdtwjr,564636461
Move_Component_New_Node,Reporting,New-Node_yutxrvwtqs,,502413119
Move_Operation_New_Component_New_Node,createReport,New-Component_jshejshrod,New-Node_ugdgjnjsml,671045623
