solID,perfQ,#changes,pas,reliability
3,-0.24352590142156288,10.95,13.0,-0.8197130639524224
9,-0.03257816014039369,5.99,13.0,-0.5528581919043536
11,-0.24320881527691104,12.270000000000001,6.0,-0.0362788244022757
13,-0.1587498458109257,14.07,12.0,-0.8744315738311963
18,-0.1587498458109257,14.07,12.0,-0.8744315738311963
23,-0.1587498458109257,14.07,12.0,-0.8744315738311963
30,-0.13194575588075724,10.379999999999999,10.0,0.007290635728280315
31,-0.03257816014039369,5.99,13.0,-0.5528581919043536
46,-0.1587498458109257,14.07,12.0,-0.8744315738311963
47,-0.03257816014039369,5.99,13.0,-0.5528581919043536
50,-0.13328887498648914,12.270000000000001,5.0,-0.5022993627078777
54,-0.03257816014039369,5.99,13.0,-0.5528581919043536
62,-0.24352590142156288,10.95,13.0,-0.8197130639524224
78,-0.03257816014039369,5.99,13.0,-0.5528581919043536
79,-0.24352590142156288,10.95,13.0,-0.8197130639524224
80,-0.1587498458109257,14.07,12.0,-0.8744315738311963
