solID,perfQ,#changes,pas,reliability
12,-0.26820265257422327,13.75,6.0,-0.758156189382157
45,-0.055146685341577066,8.01,5.0,-0.7564961983904162
74,-0.2014365546922601,7.82,13.0,-0.8306753479768372
557,-0.10885807081829964,2.9,12.0,-0.8208684818535943
