operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,CashDeskPC,CashDeskPC_yjxmqyltlo,,1889349813
Move_Operation_Component,getTransactionContext,AppStore,,779194078
UMLCloneNode,EnterpriseClient,EnterpriseClient_wbellbzgbn,,648053833
Move_Operation_New_Component_New_Node,startSale,New-Component_gijrvonkaa,New-Node_uyllbiqvlg,881247642
UMLCloneNode,LightDisplay,LightDisplay_tsehpiluwk,,1022818454
Move_Component_New_Node,GUIStore,New-Node_mnpnjdsehy,,994246331
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_kglbahwqbt,New-Node_jdejdvarkn,1196702265
UMLCloneNode,LightDisplay_tsehpiluwk,LightDisplay_tsehpiluwk_fozsyrmgki,,685827771
UMLCloneNode,StoreServer,StoreServer_btmsdfofxa,,489078797
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_dcifhynbob,New-Node_xkoedyftjr,809386770
Move_Component_New_Node,New-Component_dcifhynbob,New-Node_pfnykqpltd,,640422042
UMLCloneNode,Printer,Printer_gesxrqjmoh,,511445285
Move_Operation_Component,getTransaction,Enterprise,,259209230
Move_Component_New_Node,GUIReporting,New-Node_qmobwekuof,,473707534
UMLCloneNode,LightDisplay,LightDisplay_sbskiizycp,,489615022
UMLCloneNode,New-Node_qmobwekuof,New-Node_qmobwekuof_imcnnywixq,,424957256
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_bkjzftstxw,New-Node_aihbgvwawp,569711187
Move_Component_New_Node,CashBoxController,New-Node_cycvijkrst,,387630166
Move_Operation_Component,createReport,ScannerController,,282330884
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_vvezqrhzft,New-Node_pqftjcanwx,568320719
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,256458552
UMLCloneNode,CashDeskPC,CashDeskPC_zviunquofk,,406878407
Move_Component_New_Node,Enterprise,New-Node_otcqknzwdp,,490167267
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_fkfhvbsqnb,New-Node_efittrtxig,627136061
Move_Operation_Component,queryStockItem,AppStore,,217829221
UMLCloneNode,EnterpriseServer,EnterpriseServer_suwitjjncf,,326142613
Move_Component_New_Node,GUIReporting,New-Node_pcggqzoxvg,,421747307
UMLCloneNode,EnterpriseServer_suwitjjncf,EnterpriseServer_suwitjjncf_uilxslrnwr,,362279271
Move_Component_New_Node,ScannerController,New-Node_byjlurahwj,,415614507
UMLCloneNode,New-Node_byjlurahwj,New-Node_byjlurahwj_vaixkegawi,,350260826
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_slkjxzqypb,New-Node_hxfjjowksb,462194577
Move_Operation_Component,getMeanTimeToDelivery,CashDeskGUI,,224278653
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_svxzrzknuv,New-Node_hazoidqghl,512542553
UMLCloneNode,EnterpriseServer,EnterpriseServer_vfvtjltier,,361216509
Move_Operation_Component,getMeanTimeToDeliveryReport,New-Component_svxzrzknuv,,292249091
Move_Component_New_Node,ScannerController,New-Node_adhcbsuchz,,401885324
Move_Operation_Component,rollInReceivedOrder,PrinterController,,216838152
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_zwhbohygid,New-Node_bytcpsiyqe,515291106
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_upmapjdymi,New-Node_acgihvznwl,522263610
Move_Operation_New_Component_New_Node,scanProduct,New-Component_czfbjbjyds,New-Node_xaxzslyvwa,489368991
Move_Component_New_Node,CashDeskApplication,New-Node_aklfznwwlo,,355079612
Move_Operation_Component,startSale,Reporting,,205084664
UMLCloneNode,New-Node_aklfznwwlo,New-Node_aklfznwwlo_nzocrcooby,,339450757
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ybevmyicxa,New-Node_dwydnxiyqm,562955790
Move_Component_New_Node,CashBoxController,New-Node_ljkckdetma,,525171532
UMLCloneNode,BarCodeScanner,BarCodeScanner_swofkihqno,,344542073
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_qvqozeofip,New-Node_efksjtmadj,529701175
Move_Operation_Component,startSale,CashDeskGUI,,262144984
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ldvpccjzfz,New-Node_xnnbaxijxn,546353359
Move_Operation_Component,scanProduct,CashDeskApplication,,255416178
UMLCloneNode,Printer,Printer_xkvsqnpiub,,375693824
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ffthmhahuf,New-Node_tkdkxpftwi,477761566
UMLCloneNode,EnterpriseClient,EnterpriseClient_jvuxzasihq,,398409438
Move_Operation_Component,getTransactionContext,GUIStore,,239162131
Move_Component_New_Node,AppStore,New-Node_snouhnhxpo,,382970729
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_kquwillnkk,New-Node_cpqeiloexj,607558993
UMLCloneNode,StoreServer,StoreServer_ezpjozvzte,,374121807
UMLCloneNode,EnterpriseServer,EnterpriseServer_uwendtjrcc,,374262681
Move_Operation_Component,getEnterpriseByID,PrinterController,,254669107
Move_Component_New_Node,AppStore,New-Node_jtmdjbtrpx,,402741029
UMLCloneNode,BarCodeScanner,BarCodeScanner_uqjymiqbnx,,397075516
UMLCloneNode,EnterpriseServer,EnterpriseServer_mgacabtmyj,,412879410
Move_Component_New_Node,Persistence,New-Node_jtdctxgcfm,,476812337
Move_Operation_Component,getTransaction,CashDeskGUI,,213680511
UMLCloneNode,CashDeskPC,CashDeskPC_yjxmqyltlo,,333338045
Move_Operation_Component,getTransactionContext,AppStore,,234950854
UMLCloneNode,EnterpriseClient,EnterpriseClient_wbellbzgbn,,319739827
