operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,createReport,New-Component_sjmoxsaumg,New-Node_obhftbeozc,3287631891
UMLCloneNode,CashBox,CashBox_jkmopvdhpx,,1500741544
Move_Component_New_Node,CashBoxController,New-Node_ofqajshxcd,,1324904030
UMLCloneNode,CashDeskPC,CashDeskPC_lshwtljmdq,,920380057
Move_Component_New_Node,Persistence,New-Node_fsgznmyyvd,,1290823347
UMLCloneNode,EnterpriseServer,EnterpriseServer_zekmxrfryk,,882923846
UMLCloneNode,LightDisplay,LightDisplay_rwuzjjcfld,,499309169
UMLCloneNode,StoreServer,StoreServer_zboapjbtxb,,550558214
Move_Component_New_Node,CashDeskApplication,New-Node_crcvuhoirv,,447843709
Move_Operation_New_Component_New_Node,createReport,New-Component_oblhzrockd,New-Node_amucgrtaoh,625681523
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_knjlezcevr,New-Node_ellqhpzhnt,533516991
Move_Operation_Component,getTransaction,AppStore,,275054701
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_cgdgqmektv,New-Node_cdtlmiuvmj,574371324
UMLCloneNode,EnterpriseClient,EnterpriseClient_sbbnhwthlf,,379541980
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_mhsrrchhan,New-Node_zqabpfctij,578678821
Move_Component_New_Node,CashBoxController,New-Node_diivuzewyc,,535942047
Move_Operation_Component,printRunningTotal,CashBoxController,,294329843
Move_Component_New_Node,AppStore,New-Node_gpxbcqmpsm,,461703597
UMLCloneNode,EnterpriseClient,EnterpriseClient_usscklexnm,,360724426
UMLCloneNode,EnterpriseClient_usscklexnm,EnterpriseClient_usscklexnm_wrgyktoehf,,312334853
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskApplication,,269008373
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_rxnnrcfkwa,New-Node_ovdycbcxnf,584650699
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lidtxqraes,New-Node_mpcenmhpfo,518601633
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_fhkihfhwqc,New-Node_jjbbqvevoj,521066075
Move_Component_New_Node,ScannerController,New-Node_tehisduyrf,,391705336
Move_Operation_Component,productBarCodeScannedEvent,GUIStore,,216752391
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_ilgekathum,New-Node_qtqvcltbrh,443183621
UMLCloneNode,BarCodeScanner,BarCodeScanner_ojdovmyxgo,,331724991
Move_Operation_Component,saleStartedEvent,DataStore,,230421702
Move_Component_New_Node,Reporting,New-Node_gkmongxzmu,,419387452
UMLCloneNode,CashDeskPC,CashDeskPC_gmwpmapxji,,381938824
UMLCloneNode,StoreServer,StoreServer_ocysynnpaq,,384293729
Move_Component_New_Node,Reporting,New-Node_njeqauebhp,,381213674
Move_Operation_Component,saleStartedEvent,GUIStore,,219207866
UMLCloneNode,LightDisplay,LightDisplay_qcrvnihesw,,375498038
UMLCloneNode,StoreServer,StoreServer_mjuigxugjy,,310459947
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_bwtgzvtdqy,New-Node_ryzwfkhyjt,530042155
Move_Component_New_Node,New-Component_bwtgzvtdqy,New-Node_ftyhljybge,,372701383
UMLCloneNode,New-Node_ftyhljybge,New-Node_ftyhljybge_waidtjqvzq,,461534560
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_zdubbmxzpu,New-Node_uffmnawjzh,557813528
Move_Component_New_Node,DataStore,New-Node_okeydqmkkf,,388567142
Move_Operation_Component,getTransaction,Inventory,,219986626
UMLCloneNode,LightDisplay,LightDisplay_iywoxdvgzo,,378615071
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_smsnfinyhh,New-Node_hpvawvpqxi,540152502
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_deviaecqbe,New-Node_mnpitifnru,521111249
Move_Operation_Component,productBarCodeScannedEvent,GUIStore,,230774183
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_rbuivwlczq,New-Node_fuilzxysqs,518050971
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_boyliplbso,New-Node_pchntjohgd,490871027
Move_Operation_Component,saleStartedEvent,ScannerController,,224982583
UMLCloneNode,StoreServer,StoreServer_rnyislpnlu,,368580246
Move_Operation_New_Component_New_Node,stopSale,New-Component_pycwmmvvii,New-Node_fswyizktcd,612072216
UMLCloneNode,CashDeskPC,CashDeskPC_vrpkspufpg,,373683575
Move_Component_New_Node,PrinterController,New-Node_wdwudwlvnz,,406175379
Move_Operation_Component,queryStockItem,AppStore,,212510308
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_mosamjqspg,New-Node_wijfkfbyoh,534685331
UMLCloneNode,LightDisplay,LightDisplay_gfgcxlraci,,357430810
Move_Operation_Component,getProductWithStockItem,Enterprise,,214146675
UMLCloneNode,BarCodeScanner,BarCodeScanner_prwovvbuvz,,383563180
Move_Component_New_Node,Inventory,New-Node_lsyrzfefiy,,478257196
UMLCloneNode,EnterpriseClient,EnterpriseClient_zvnerqgntj,,321703931
Move_Operation_Component,saleStartedEvent,GUIReporting,,273435124
UMLCloneNode,BarCodeScanner,BarCodeScanner_uqrohyvagz,,395051621
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qlvohwxavw,New-Node_aluzhokenr,509706324
UMLCloneNode,EnterpriseClient,EnterpriseClient_avxsprzrow,,373844096
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_anlfnsjgvq,New-Node_dnwsedtlbu,522096487
Move_Component_New_Node,AppStore,New-Node_gpxbcqmpsm,,383749128
UMLCloneNode,EnterpriseClient,EnterpriseClient_usscklexnm,,385325113
UMLCloneNode,EnterpriseClient_usscklexnm,EnterpriseClient_usscklexnm_wrgyktoehf,,347124977
Move_Component_New_Node,DataStore,New-Node_okeydqmkkf,,463963995
Move_Operation_Component,getTransaction,Inventory,,255328754
UMLCloneNode,LightDisplay,LightDisplay_iywoxdvgzo,,329031881
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_smsnfinyhh,New-Node_hpvawvpqxi,566152884
Move_Operation_Component,saleStartedEvent,DataStore,,297802805
Move_Component_New_Node,Reporting,New-Node_gkmongxzmu,,451178261
UMLCloneNode,CashDeskPC,CashDeskPC_gmwpmapxji,,401463614
UMLCloneNode,StoreServer,StoreServer_ocysynnpaq,,389858464
Move_Operation_Component,getProductWithStockItem,Enterprise,,269327041
UMLCloneNode,BarCodeScanner,BarCodeScanner_prwovvbuvz,,462785756
Move_Component_New_Node,Inventory,New-Node_lsyrzfefiy,,584105898
UMLCloneNode,EnterpriseClient,EnterpriseClient_zvnerqgntj,,496937743
Move_Operation_New_Component_New_Node,createReport,New-Component_sjmoxsaumg,New-Node_obhftbeozc,644630063
UMLCloneNode,CashBox,CashBox_jkmopvdhpx,,479516407
Move_Component_New_Node,CashBoxController,New-Node_ofqajshxcd,,488941710
UMLCloneNode,CashDeskPC,CashDeskPC_lshwtljmdq,,411966477
Move_Component_New_Node,GUIReporting,New-Node_bniulxoijf,,489026889
Move_Operation_Component,productBarCodeScannedEvent,GUIStore,,271849551
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_ilgekathum,New-Node_qtqvcltbrh,641813011
UMLCloneNode,BarCodeScanner,BarCodeScanner_ojdovmyxgo,,396547456
Move_Operation_Component,printRunningTotal,CashBoxController,,230399280
Move_Component_New_Node,AppStore,New-Node_gpxbcqmpsm,,374323655
UMLCloneNode,EnterpriseClient,EnterpriseClient_usscklexnm,,356654504
UMLCloneNode,EnterpriseClient_usscklexnm,EnterpriseClient_usscklexnm_wrgyktoehf,,384247002
Move_Operation_Component,saleStartedEvent,ScannerController,,248626026
UMLCloneNode,StoreServer,StoreServer_rnyislpnlu,,382844873
Move_Operation_New_Component_New_Node,stopSale,New-Component_pycwmmvvii,New-Node_fswyizktcd,504976095
UMLCloneNode,CashDeskPC,CashDeskPC_vrpkspufpg,,448275118
Move_Component_New_Node,Persistence,New-Node_fsgznmyyvd,,436727977
UMLCloneNode,EnterpriseServer,EnterpriseServer_fwrtfnkpbv,,382580017
UMLCloneNode,LightDisplay,LightDisplay_qcrvnihesw,,369273586
UMLCloneNode,StoreServer,StoreServer_mjuigxugjy,,409208335
Move_Component_New_Node,Reporting,New-Node_njeqauebhp,,442437031
UMLCloneNode,EnterpriseServer,EnterpriseServer_zekmxrfryk,,359186743
UMLCloneNode,LightDisplay,LightDisplay_rwuzjjcfld,,335987773
UMLCloneNode,StoreServer,StoreServer_zboapjbtxb,,412292348
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_deviaecqbe,New-Node_mnpitifnru,607076919
Move_Operation_Component,productBarCodeScannedEvent,GUIStore,,277963616
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_rbuivwlczq,New-Node_fuilzxysqs,539695386
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_boyliplbso,New-Node_pchntjohgd,546391260
Move_Component_New_Node,ScannerController,New-Node_tehisduyrf,,503315812
Move_Operation_Component,productBarCodeScannedEvent,GUIStore,,248590870
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_ilgekathum,New-Node_qtqvcltbrh,591225076
UMLCloneNode,BarCodeScanner,BarCodeScanner_ojdovmyxgo,,413748669
Move_Operation_Component,saleStartedEvent,ScannerController,,282311188
UMLCloneNode,StoreServer,StoreServer_rnyislpnlu,,403062261
Move_Operation_New_Component_New_Node,stopSale,New-Component_pycwmmvvii,New-Node_fswyizktcd,622055134
UMLCloneNode,CashDeskPC,CashDeskPC_vrpkspufpg,,414620463
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskApplication,,275973965
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_rxnnrcfkwa,New-Node_ovdycbcxnf,525786976
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lidtxqraes,New-Node_mpcenmhpfo,582095628
