solID,perfQ,#changes,pas,reliability
17,-0.26446082118026254,17.92,5.0,-0.15818094811144268
70,-0.324654636263606,12.18,12.0,-0.12670807630637185
156,-0.1439740689095914,6.34,12.0,-0.8438848462366814
157,-0.26740683010163496,17.92,4.0,-0.14230898210991952
163,-0.3448883979007858,23.37,9.0,-0.763086383988203
166,-0.26740683010163496,17.92,4.0,-0.14230898210991952
167,-0.324654636263606,12.18,12.0,-0.12670807630637185
170,-0.1439740689095914,6.34,12.0,-0.8438848462366814
174,-0.31354366695075014,12.18,13.0,-0.16311391265677144
178,-0.1439740689095914,6.34,12.0,-0.8438848462366814
183,-0.26740683010163496,17.92,4.0,-0.14230898210991952
188,-0.3448883979007858,23.37,9.0,-0.763086383988203
191,-0.26740683010163496,17.92,4.0,-0.14230898210991952
194,-0.1439740689095914,6.34,12.0,-0.8438848462366814
195,-0.18906159440161288,11.99,10.0,-0.016579389036436964
198,-0.13961328575430615,6.34,13.0,-0.8586266929738943
