solID,perfQ,#changes,pas,reliability
5504,-0.1817131936537532,8.01,12.0,-0.4863015408678777
5562,-0.27213689429338855,12.209999999999999,12.0,-0.763086383988203
5654,-0.1984413511919088,9.15,12.0,-0.48630154086787764
5662,-0.2526593918326457,9.969999999999999,13.0,-0.8084409426319557
5664,-0.3173111530471453,12.3,13.0,-0.763086383988203
5690,-0.26121242909045733,10.98,12.0,-0.763086383988203
5694,-0.055553859046398306,9.02,5.0,-0.7614263929964622
5716,-0.20084734360847264,12.93,8.0,-0.4863015408678777
5720,-0.2526593918326457,9.969999999999999,13.0,-0.8084409426319557
5730,-0.2772686793586191,13.44,12.0,-0.763086383988203
5736,-0.15029105720694913,8.959999999999999,13.0,-0.6132326753204614
5748,-0.25235891133576477,10.25,12.0,-0.8484412613320225
5754,-0.055553859046398306,9.02,5.0,-0.7614263929964622
5762,-0.2142694862531554,14.159999999999998,7.0,-0.4863015408678777
5764,-0.18998850392429575,11.39,11.0,-0.7629467351453734
5770,-0.18541713807134957,8.01,12.0,-0.48024813966787766
