operation,target,to,where,exec_time(nanoSec)
Move_Operation_Component,getEnterpriseByID,Inventory,,1528301440
Move_Component_New_Node,GUIStore,New-Node_jviihmceum,,1401554142
UMLCloneNode,CashBox,CashBox_lsgdivfxiq,,954578040
UMLCloneNode,CashBox_lsgdivfxiq,CashBox_lsgdivfxiq_aetewsjtss,,595805825
Move_Operation_Component,queryOrderById,Reporting,,408001022
UMLCloneNode,Printer,Printer_xmimxgtdlg,,465137796
Move_Component_New_Node,GUIStore,New-Node_mperenfrvh,,587599067
UMLCloneNode,New-Node_mperenfrvh,New-Node_mperenfrvh_risyfjxion,,401338119
UMLCloneNode,EnterpriseClient,EnterpriseClient_pgzluxuxpv,,439775781
Move_Operation_Component,productBarCodeScannedEvent,ScannerController,,260689055
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_obbnjtelsb,New-Node_wxpnnaoxcx,669163585
UMLCloneNode,EnterpriseClient,EnterpriseClient_ieexkvntnb,,360879978
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_kljcoflyym,New-Node_vdphpnvybs,550124500
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_ccsoafyxth,New-Node_fpnwjpouhc,488686260
Move_Component_New_Node,Persistence,New-Node_dwezpkvfsw,,415056020
Move_Operation_Component,rollInReceivedOrder,Enterprise,,251574965
UMLCloneNode,LightDisplay,LightDisplay_buvjepbwen,,331099638
UMLCloneNode,StoreServer,StoreServer_aqkpuuyxau,,339646614
Move_Component_New_Node,DataStore,New-Node_vbqwlgjorz,,439793695
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_yowcxqqnsj,New-Node_tilihhwnpk,520875047
Move_Component_New_Node,CashDeskApplication,New-Node_dqtuyadtam,,466334120
Move_Operation_Component,getTransactionContext,DataStore,,209975645
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_tihofnifdr,New-Node_thyakukqli,579442113
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_dsvxztqvft,New-Node_tuumcfpdog,526504381
Move_Operation_Component,getEnterpriseByID,CashDeskGUI,,237198769
Move_Operation_New_Component_New_Node,getTransaction,New-Component_gitooppwub,New-Node_zahhdlvvhu,465524130
UMLCloneNode,New-Node_zahhdlvvhu,New-Node_zahhdlvvhu_ybfcqhkasm,,379829519
Move_Component_New_Node,CashDeskApplication,New-Node_lyldvgwgiz,,430882355
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_dhwuovtmkz,New-Node_vgvrtylsdh,489402725
UMLCloneNode,LightDisplay,LightDisplay_dimoizkfrr,,329465123
UMLCloneNode,Printer,Printer_rtoubdyxrt,,326106635
Move_Operation_Component,getMeanTimeToDelivery,GUIReporting,,200192251
UMLCloneNode,CashBox,CashBox_loujcmklgb,,370954848
Move_Component_New_Node,CashBoxController,New-Node_bqpclocwyw,,408737333
UMLCloneNode,CashBox,CashBox_jucxnenhod,,422321193
UMLCloneNode,LightDisplay,LightDisplay_cnkrzroomv,,378264724
UMLCloneNode,LightDisplay,LightDisplay_inkbfwjyfa,,331050336
UMLCloneNode,Printer,Printer_iblrogkwdg,,338319035
Move_Operation_Component,queryOrderById,ScannerController,,204326723
UMLCloneNode,Printer,Printer_atdubnyobw,,347432553
Move_Operation_Component,getEnterpriseByID,PrinterController,,240753234
Move_Component_New_Node,Reporting,New-Node_wdrurltgwj,,402710131
Move_Operation_New_Component_New_Node,createReport,New-Component_nlvjlozdsy,New-Node_xomdagzbyt,563501663
UMLCloneNode,CashBox,CashBox_tezlgzovks,,362565899
Move_Operation_Component,getEnterpriseByID,CashDeskApplication,,254196111
Move_Component_New_Node,CashDeskApplication,New-Node_ydkgceypvr,,373035290
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hsxcbbflrt,New-Node_fvjcmhuhnp,567455727
Move_Operation_New_Component_New_Node,startSale,New-Component_kbxipudlzu,New-Node_vfptvlemlc,494126220
Move_Operation_New_Component_New_Node,createReport,New-Component_sojfkcwcjc,New-Node_ssevkprukx,553361089
Move_Component_New_Node,Reporting,New-Node_npgodwxppb,,353206710
Move_Operation_Component,saleStartedEvent,AppStore,,191127413
Move_Operation_New_Component_New_Node,createReport,New-Component_rayhqjuawn,New-Node_abpkcdqvaz,545572555
UMLCloneNode,StoreServer,StoreServer_gplhlkgqep,,391311649
UMLCloneNode,CashDeskPC,CashDeskPC_zrnvnxtyrm,,385102286
UMLCloneNode,LightDisplay,LightDisplay_hieyzyssui,,373327177
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_mklajpauqa,New-Node_zlimyotxao,477982681
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_fxoimjjsug,New-Node_fkrhabnnzm,457133628
Move_Component_New_Node,Persistence,New-Node_ustjalgvoj,,448196140
UMLCloneNode,EnterpriseServer,EnterpriseServer_xyyvpkbpjh,,323582543
UMLCloneNode,EnterpriseServer_xyyvpkbpjh,EnterpriseServer_xyyvpkbpjh_mltzreowyb,,325806193
Move_Component_New_Node,Reporting,New-Node_xvhkacmjrd,,422200326
Move_Operation_Component,queryStockItem,CashBoxController,,196606436
UMLCloneNode,EnterpriseClient,EnterpriseClient_vcnditjgov,,330343991
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ctgddmiyld,New-Node_vkcfkuukeo,516713003
Move_Operation_Component,getEnterpriseByID,PrinterController,,255244396
Move_Component_New_Node,Reporting,New-Node_wdrurltgwj,,398225924
Move_Operation_New_Component_New_Node,createReport,New-Component_nlvjlozdsy,New-Node_xomdagzbyt,564468396
UMLCloneNode,CashBox,CashBox_tezlgzovks,,397226349
Move_Operation_New_Component_New_Node,stopSale,New-Component_hrvzzlvevz,New-Node_fzquihlcfo,537036099
Move_Component_New_Node,Reporting,New-Node_wdrurltgwj,,424334478
Move_Operation_New_Component_New_Node,createReport,New-Component_nlvjlozdsy,New-Node_xomdagzbyt,573844466
UMLCloneNode,CashBox,CashBox_tezlgzovks,,333504056
Move_Component_New_Node,Reporting,New-Node_xvhkacmjrd,,444441079
Move_Operation_Component,queryStockItem,CashBoxController,,250606369
UMLCloneNode,EnterpriseClient,EnterpriseClient_vcnditjgov,,333433665
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ctgddmiyld,New-Node_vkcfkuukeo,598760225
