operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,Printer,Printer_vwwfzhutlc,,1729449743
Move_Component_New_Node,GUIReporting,New-Node_jmfwlhlvlt,,920188739
Move_Operation_Component,queryStockItem,CashDeskApplication,,425916785
UMLCloneNode,New-Node_jmfwlhlvlt,New-Node_jmfwlhlvlt_lcdmadxtnt,,567392639
Move_Operation_Component,queryStockItem,PrinterController,,497268062
UMLCloneNode,Printer,Printer_slmartotca,,533624182
Move_Component_New_Node,ScannerController,New-Node_nlbbhjdrfi,,551528924
UMLCloneNode,BarCodeScanner,BarCodeScanner_mwkebusdpq,,452999507
Move_Component_New_Node,CashDeskGUI,New-Node_aaejwitutv,,549668555
Move_Operation_Component,startSale,ScannerController,,267909473
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_jzuzunkewv,New-Node_epqvgkhpfo,832076474
UMLCloneNode,New-Node_ukggyshiby,New-Node_ukggyshiby_lxwapwdvkk,,244274006
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_rqwxeajsea,New-Node_hnqhetphfd,640283353
Move_Component_New_Node,CashDeskApplication,New-Node_dsjtvxdmhc,,650413457
Move_Operation_New_Component_New_Node,getTransaction,New-Component_omsifxpbon,New-Node_tmahfkqfea,849121214
UMLCloneNode,Printer,Printer_vcfqwuiasi,,568970999
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_apnfsjlanv,New-Node_ruuhbctanm,540645938
Move_Operation_Component,stopSale,Inventory,,233559957
UMLCloneNode,EnterpriseServer,EnterpriseServer_angtoiqowy,,443309347
UMLCloneNode,CashBox,CashBox_gdtqnbqncd,,415641808
Move_Operation_Component,queryOrderById,Enterprise,,247133297
Move_Component_New_Node,CashBoxController,New-Node_iatuioomff,,416588113
UMLCloneNode,CashDeskPC,CashDeskPC_mgjmwwxend,,392318998
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_eiehfrlhjn,New-Node_mixrtaoqoo,489139120
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gdbypcpuzh,New-Node_sjovsxjkll,526894543
Move_Operation_New_Component_New_Node,getTransaction,New-Component_bpbdrfnxog,New-Node_xedeslirme,517697548
Move_Component_New_Node,Enterprise,New-Node_pvzqeaitup,,384701264
UMLCloneNode,Printer,Printer_yltqzrbdzw,,364423081
Move_Operation_Component,getTransactionContext,GUIStore,,266996952
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_rmprnjduqk,New-Node_bexpkrmprv,513548619
UMLCloneNode,EnterpriseClient,EnterpriseClient_sfdlxcuqcb,,347518926
Move_Component_New_Node,Inventory,New-Node_ukgsxwkkjz,,411108419
Move_Component_New_Node,GUIStore,New-Node_mjfuwowmvk,,430256923
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_euotcwfqrq,New-Node_zwmujtwbhr,542481269
Move_Operation_Component,getMeanTimeToDelivery,New-Component_euotcwfqrq,,202446337
UMLCloneNode,New-Node_zwmujtwbhr,New-Node_zwmujtwbhr_pcplqotmkz,,326224547
UMLCloneNode,LightDisplay,LightDisplay_vltdolkdvv,,401851030
Move_Operation_Component,printRunningTotal,AppStore,,193239063
Move_Component_New_Node,AppStore,New-Node_mdfekufkpz,,460915459
Move_Operation_New_Component_New_Node,stopSale,New-Component_fukvubhrwo,New-Node_bqtqpzuest,587114910
Move_Component_New_Node,ScannerController,New-Node_lyxasutkiu,,411711179
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_nfteiozhrw,New-Node_duvhymsefh,475557223
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_nmhdgzievc,New-Node_zndzcumicf,508776612
UMLCloneNode,CashDeskPC,CashDeskPC_qqtchncoag,,372793666
UMLCloneNode,CashBox,CashBox_zeadwdtkvf,,333906381
UMLCloneNode,BarCodeScanner,BarCodeScanner_wxkvydisul,,300664991
UMLCloneNode,BarCodeScanner,BarCodeScanner_lnsxhazmak,,299474759
Move_Operation_Component,getEnterpriseByID,CashDeskApplication,,229611923
UMLCloneNode,CashBox,CashBox_gkyzzesxhv,,418297388
Move_Component_New_Node,GUIStore,New-Node_ufmlkrqmzt,,424934283
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_iqmfgrlmip,New-Node_iudjcejvkj,482577246
