solID,perfQ,#changes,pas,reliability
84,-0.027992328672083355,6.34,12.0,-0.08939171351967384
112,-0.0960904124138209,8.23,11.0,-0.08939171351967379
172,-0.2106659337632045,9.15,12.0,-0.7858557689482393
198,-0.11612884880815133,11.61,12.0,-0.8669219691132615
226,-0.27778321450174764,11.39,12.0,-0.11323560633315398
272,-0.30141368226864546,16.400000000000002,9.0,-0.7628566617150522
284,-0.24866656050879618,11.39,11.0,-0.7628566617150522
304,-0.21674028396886538,10.28,11.0,-0.8410335754321843
308,-0.23978711312646733,11.39,12.0,-0.7645390832646891
350,-0.244947750514642,12.71,11.0,-0.7657542266535009
352,-0.10547859238304322,7.0,11.0,-0.08939171351967373
356,-0.11929017321388631,11.92,11.0,-0.8711570443578159
364,-0.0999566393029802,11.61,10.0,-0.6950970804606857
368,-0.25001917479081653,12.21,13.0,-0.7618712405993913
372,0.03929927667172382,7.0,5.0,-0.6549745883263699
382,-0.09979614916424909,8.58,11.0,-0.6245154643704777
