Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
SPEA2,simplified-cocome__BRF_clone_1.23__moc_1.64__mcnn_1.80__moncnn_1.45__MaxEval_102__ProbPAs_0.95__sb_none_sbth_6000__Algo_spea2,IGD+,0,0.0
