solID,perfQ,#changes,pas,reliability
86,-0.040202769196486486,6.6899999999999995,10.0,-0.4709943213873172
252,-0.21126824217881277,15.68,8.0,0.42496351279154115
276,-0.0034103182575044417,3.09,12.0,-0.7637903041799683
304,-0.11586356619682008,6.6899999999999995,11.0,-0.5005805400081904
320,-0.12228127598508991,5.55,13.0,-0.8200253603146925
332,-0.011805609162512887,3.44,13.0,-0.7612876133687909
336,-0.17479882376502323,15.68,4.0,-0.016579389036437076
348,-0.005028227532213004,3.09,11.0,-0.7458581180918076
356,-0.20628152318233287,10.19,12.0,-0.814549405915957
360,-0.1301296414057606,5.24,12.0,-0.2690553094576118
364,-0.10996119907604052,7.0,10.0,-0.5066018323571986
366,-0.12228127598508991,5.55,13.0,-0.8200253603146925
370,-0.09080470495659936,4.1,12.0,-0.7636310685323681
378,-0.14722352212157228,7.0,12.0,-0.7523740176759388
386,-0.011805609162512887,3.44,13.0,-0.7612876133687909
