operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ntzybwdupk,New-Node_juzkjvkkze,2540002279
Move_Operation_Component,getEnterpriseByID,Inventory,,641252189
UMLCloneNode,EnterpriseClient,EnterpriseClient_kjowkcvire,,751337845
UMLCloneNode,StoreServer,StoreServer_ztotmjuvid,,550499374
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_xjpcpdshgl,New-Node_kmatqxkshu,1270882327
Move_Operation_Component,getMeanTimeToDelivery,Reporting,,573803980
UMLCloneNode,Printer,Printer_trnrhbsxfh,,774349183
Move_Operation_New_Component_New_Node,getTransaction,New-Component_idknclyoic,New-Node_xekstzhtxp,751851338
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_zssvsmmmmo,New-Node_trojockzia,957330742
UMLCloneNode,New-Node_trojockzia,New-Node_trojockzia_hbqzmtzgxe,,576318606
Move_Operation_Component,productBarCodeScannedEvent,Inventory,,450598073
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_dkgoyqaraz,New-Node_yuilwigmnm,818104987
Move_Operation_Component,saleStartedEvent,Enterprise,,339327165
UMLCloneNode,EnterpriseClient,EnterpriseClient_txbvztfdzk,,432559921
Move_Operation_New_Component_New_Node,createReport,New-Component_voxkbdgxih,New-Node_jpbdmafbbe,649096808
Move_Operation_New_Component_New_Node,createReport,New-Component_aajktursud,New-Node_yzceztmmir,697903664
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_fjhcydjtap,New-Node_imddakfnak,608662322
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xusotgfgum,New-Node_nzibelqlod,531115086
Move_Component_New_Node,Inventory,New-Node_ugaridrnod,,446672533
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_rwylpqimfw,New-Node_zbqxchqjow,593154794
Move_Operation_Component,getEnterpriseByID,Inventory,,295407954
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_vyrwyftscj,New-Node_wbonawqnoq,599176174
