operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ooyzqvldcr,New-Node_ssnhgihgir,2253918027
Move_Component_New_Node,Persistence,New-Node_peshxbcbyc,,1468343235
UMLCloneNode,New-Node_opirkjsafa,New-Node_opirkjsafa_ffkpbgrbzd,,404310703
Move_Operation_Component,enterOrderID,Reporting,,329198494
Move_Operation_Component,enterOrderID,DataStore,,370671978
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_tugypqsevw,New-Node_lnbjqyetau,880383041
Move_Operation_New_Component_New_Node,getTransaction,New-Component_dmkvsjxnrh,New-Node_wekiinjywa,889312224
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_wsmwuuyhaa,New-Node_xxzmuwxnpn,848188726
UMLCloneNode,CashBox,CashBox_wigklqsrwh,,469859480
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_nvsqpzddpu,New-Node_ncjhtwarsx,605328310
UMLCloneNode,CashBox,CashBox_gkaybbkytd,,502028408
Move_Operation_Component,stopSale,Inventory,,271456745
UMLCloneNode,CashDeskPC,CashDeskPC_ypefainsdj,,372525754
Move_Operation_Component,getTransaction,Inventory,,249009425
Move_Component_New_Node,CashDeskApplication,New-Node_rkllayeanq,,416103104
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_bnfknacfav,New-Node_ufmwioqdvu,577546408
Move_Operation_Component,printRunningTotal,Reporting,,165140747
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_grdxfkmikv,New-Node_usyhulsyfv,531847079
UMLCloneNode,New-Node_usyhulsyfv,New-Node_usyhulsyfv_zpsoxolqqo,,466167156
UMLCloneNode,CashDeskPC,CashDeskPC_maqvcxnefr,,354374800
Move_Component_New_Node,Inventory,New-Node_aferpkmawj,,466383282
Move_Operation_Component,createReport,CashDeskGUI,,234316886
UMLCloneNode,LightDisplay,LightDisplay_iewdhwrzmm,,358319537
UMLCloneNode,EnterpriseServer,EnterpriseServer_axbyctrkqv,,350746958
Move_Component_New_Node,CashDeskApplication,New-Node_hxbsrbimsw,,361318881
Move_Operation_New_Component_New_Node,getTransaction,New-Component_xtrpwoeedk,New-Node_xjbcjnhgea,430285857
Move_Operation_Component,getTransaction,CashBoxController,,292617792
UMLCloneNode,BarCodeScanner,BarCodeScanner_rodiraoaqr,,372614240
Move_Component_New_Node,CashDeskApplication,New-Node_xyojfuxzkm,,469155870
UMLCloneNode,New-Node_xyojfuxzkm,New-Node_xyojfuxzkm_jqgngptlds,,397916312
Move_Operation_Component,getMeanTimeToDelivery,CashDeskGUI,,222837000
UMLCloneNode,EnterpriseServer,EnterpriseServer_tnukozamsl,,321581301
Move_Component_New_Node,Enterprise,New-Node_izdqitiggg,,385786799
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_qsqsdrfnrv,New-Node_quamhjnvzr,473776334
UMLCloneNode,CashBox,CashBox_ezbbynrqod,,361885594
UMLCloneNode,BarCodeScanner,BarCodeScanner_icqbeozvpu,,370582841
Move_Component_New_Node,Inventory,New-Node_cxzwstryfs,,321009939
UMLCloneNode,New-Node_gzfwlvtcyt,New-Node_gzfwlvtcyt_alwohypbhk,,171619896
UMLCloneNode,StoreServer,StoreServer_flqnvudjmq,,351290156
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_foihmgqggu,New-Node_ftensycyie,586489767
Move_Operation_Component,getMeanTimeToDelivery,ScannerController,,264973729
