operation,target,to,where,exec_time(nanoSec)
Move_Operation_Component,createReport,DataStore,,1652232988
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_idhzzabscc,New-Node_synxrqkdnc,1786466964
Move_Operation_New_Component_New_Node,startSale,New-Component_vevfffopqw,New-Node_pmibxuhjdj,950077602
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_nscmuvusku,New-Node_gjrulocjob,1221297182
UMLCloneNode,EnterpriseServer,EnterpriseServer_uwakzwbwmu,,831152472
Move_Operation_Component,getTransactionContext,Reporting,,601193417
Move_Component_New_Node,DataStore,New-Node_ujnbwcrirx,,702145747
UMLCloneNode,EnterpriseServer_uwakzwbwmu,EnterpriseServer_uwakzwbwmu_ljtavdcnfh,,644032904
Move_Operation_Component,getTransaction,GUIStore,,316603718
UMLCloneNode,CashBox,CashBox_sbelblgymg,,459130372
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ctiovrrocq,New-Node_ijtqxjlcbu,735981311
Move_Component_New_Node,CashDeskGUI,New-Node_icunnamvqb,,567550895
UMLCloneNode,LightDisplay,LightDisplay_kcnraibtnt,,429052364
UMLCloneNode,LightDisplay,LightDisplay_tbfqmubdxr,,414341310
Move_Component_New_Node,CashDeskGUI,New-Node_jgnwqvkisn,,503587221
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_qrhpgzsfkf,New-Node_hjvwuoddsp,624562785
Move_Component_New_Node,Inventory,New-Node_goablafhvs,,396420949
Move_Operation_Component,getMeanTimeToDeliveryReport,AppStore,,258642587
Move_Operation_New_Component_New_Node,createReport,New-Component_qtmedsteyx,New-Node_wshfvjzeqj,624151124
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ilrulhndrt,New-Node_umnzjialgr,687266619
Move_Operation_Component,saleStartedEvent,Persistence,,222265348
UMLCloneNode,Printer,Printer_ubbkedyhzm,,410032752
UMLCloneNode,LightDisplay,LightDisplay_zclufkzvnq,,443970727
UMLCloneNode,StoreServer,StoreServer_uafkpuphzb,,422535856
Move_Operation_Component,scanProduct,Enterprise,,211065709
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_iowamglzcz,New-Node_rnklhctiuz,572950841
UMLCloneNode,StoreServer,StoreServer_lyjmgzpznb,,385074765
Move_Component_New_Node,Reporting,New-Node_yqqamfstiv,,412742773
UMLCloneNode,CashDeskPC,CashDeskPC_tnbfxykzyq,,396327103
UMLCloneNode,LightDisplay,LightDisplay_odxmgyhhef,,342945720
UMLCloneNode,CashBox,CashBox_uwmwpcyuja,,317305905
Move_Component_New_Node,Enterprise,New-Node_ndhgkxbyvq,,335417474
Move_Component_New_Node,GUIReporting,New-Node_axtecgeygz,,407317420
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_miizzowati,New-Node_evdhrfufqi,473979355
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_efxrabatvq,New-Node_ohnzjwmfkl,556475208
UMLCloneNode,CashDeskPC,CashDeskPC_kpscbtidxu,,374086660
Move_Component_New_Node,Persistence,New-Node_ibpbqjbfiv,,397951048
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ilieptbqhs,New-Node_zaibwhlkif,453928498
Move_Operation_New_Component_New_Node,getTransaction,New-Component_lrpmdsyhjq,New-Node_gzmoeojilq,482583798
UMLCloneNode,New-Node_zaibwhlkif,New-Node_zaibwhlkif_nmrxbnsijr,,373071147
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_dyxiungbwk,New-Node_oqhrlzbclv,438914255
UMLCloneNode,CashDeskPC,CashDeskPC_dazffdwiuj,,344448478
Move_Operation_Component,saleStartedEvent,PrinterController,,239889144
Move_Component_New_Node,DataStore,New-Node_sogwdvacor,,381214335
Move_Component_New_Node,GUIStore,New-Node_gpnceibujl,,449906406
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskApplication,,219572139
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_hwlskkdwmk,New-Node_knymlncdxj,447483874
UMLCloneNode,LightDisplay,LightDisplay_ftiikcoanf,,317757832
Move_Operation_Component,productBarCodeScannedEvent,DataStore,,222767500
UMLCloneNode,LightDisplay,LightDisplay_pvqfqhcyfr,,323241113
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_qpwoosrant,New-Node_adljgetyeq,517795432
Move_Component_New_Node,GUIReporting,New-Node_ryfwcqtdld,,378497722
Move_Operation_Component,getTransactionContext,CashBoxController,,206823614
Move_Component_New_Node,GUIStore,New-Node_amvjrfvmil,,362241200
Move_Operation_New_Component_New_Node,getTransaction,New-Component_eqtpiuetdf,New-Node_xdekdomyfg,463789137
UMLCloneNode,Printer,Printer_lhyotxfcyd,,373356562
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gzfzowufmm,New-Node_cnuxwwfuvz,609601332
Move_Operation_Component,enterOrderID,Enterprise,,257753751
Move_Component_New_Node,Inventory,New-Node_wenatdbhwo,,451518980
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_kdmowtzdlb,New-Node_mhjyuefnat,526829551
UMLCloneNode,CashDeskPC,CashDeskPC_mpfbufgelr,,364550059
UMLCloneNode,CashDeskPC,CashDeskPC_maxpuypnnu,,353811855
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_zpqfqsgine,New-Node_cixmcohhpk,621865408
Move_Component_New_Node,AppStore,New-Node_rkfrghkfdy,,343786948
Move_Operation_Component,getTransactionContext,CashBoxController,,232780295
Move_Component_New_Node,GUIStore,New-Node_amvjrfvmil,,390488415
Move_Operation_New_Component_New_Node,getTransaction,New-Component_eqtpiuetdf,New-Node_xdekdomyfg,472703542
UMLCloneNode,Printer,Printer_lhyotxfcyd,,399657628
UMLCloneNode,CashDeskPC,CashDeskPC_tnbfxykzyq,,446693993
UMLCloneNode,LightDisplay,LightDisplay_odxmgyhhef,,399381930
UMLCloneNode,CashBox,CashBox_uwmwpcyuja,,378543949
Move_Component_New_Node,Enterprise,New-Node_ndhgkxbyvq,,437655716
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_nvxchykjph,New-Node_fztnebmnjl,637219307
Move_Operation_Component,getTransactionContext,Reporting,,265906297
Move_Component_New_Node,DataStore,New-Node_ujnbwcrirx,,477578553
UMLCloneNode,EnterpriseServer_uwakzwbwmu,EnterpriseServer_uwakzwbwmu_ljtavdcnfh,,204045926
Move_Component_New_Node,Persistence,New-Node_ibpbqjbfiv,,407918908
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ilieptbqhs,New-Node_zaibwhlkif,526725266
Move_Operation_New_Component_New_Node,getTransaction,New-Component_lrpmdsyhjq,New-Node_gzmoeojilq,434078749
UMLCloneNode,New-Node_zaibwhlkif,New-Node_zaibwhlkif_nmrxbnsijr,,378239237
Move_Component_New_Node,ScannerController,New-Node_biwtosnyyf,,448846459
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_idhzzabscc,New-Node_synxrqkdnc,565041430
Move_Operation_New_Component_New_Node,startSale,New-Component_vevfffopqw,New-Node_pmibxuhjdj,516680983
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_nscmuvusku,New-Node_gjrulocjob,549225094
Move_Operation_Component,saleStartedEvent,Persistence,,292447434
UMLCloneNode,Printer,Printer_ubbkedyhzm,,411199840
UMLCloneNode,LightDisplay,LightDisplay_zclufkzvnq,,353069393
UMLCloneNode,StoreServer,StoreServer_uafkpuphzb,,380653354
Move_Operation_Component,scanProduct,Enterprise,,311913934
