solID,perfQ,#changes,pas,reliability
2684,-0.049210140654559066,4.1,0.0,-0.6668027526077714
2726,-0.11761760604633609,6.37,1.0,-0.7886953206077715
2782,-0.016739659336156915,4.54,0.0,-0.7896627949064596
2808,-0.1439690900822479,4.54,1.0,-0.7805394158598052
2830,-0.08514593076556676,3.09,1.0,-0.7226371758598052
2834,-0.04921028092576842,5.55,0.0,-0.7926611286077715
2850,-0.14396946017733145,4.54,1.0,-0.709188060045043
2856,-0.143969169080565,8.01,0.0,-0.7226371758598052
2866,-0.17826207053955934,7.82,0.0,-0.5242465168614167
2872,-0.27119524249441523,11.739999999999998,1.0,-0.4287258000000001
2876,-0.23538791237023496,12.74,0.0,-0.7856969869064596
2878,0.009613248486903609,3.09,0.0,-0.7926611286077715
2896,-0.23541646270046848,13.75,0.0,-0.6549264169064596
2900,-0.17990061010060626,4.54,1.0,-0.5919572758147623
2904,-0.23538791237023496,9.27,0.0,-0.6550170868614167
2908,-0.016739659336156915,4.54,0.0,-0.7896627949064596
