solID,perfQ,#changes,pas,reliability
248,-0.18100960502076455,8.23,12.0,-0.8325052253522472
278,-0.05023449563773701,4.7,10.0,-0.4973691681018316
286,-0.27178915401389686,11.7,12.0,-0.7583144059873488
310,-0.05921752872476784,4.35,11.0,-0.7809520865978575
330,-0.11452371718508339,6.8100000000000005,11.0,-0.6967719607919581
336,-0.2084600686778719,8.229999999999999,12.0,-0.7230836410464851
348,-0.2008297215322956,8.04,12.0,-0.8208984496987344
354,-0.0520620815840011,5.99,11.0,-0.8986589770026171
366,-0.18255714009817917,5.55,14.0,-0.5265371498592852
372,-0.11388206419796565,5.359999999999999,12.0,-0.893230944153316
390,-0.1883122491872077,6.72,13.0,-0.760742928824626
398,-0.09998632205463635,5.55,12.0,-0.9267726746793836
402,-0.25010905635755193,17.35,9.0,-0.758156189382157
406,-0.11817126230832906,8.04,9.0,-0.8582102556192093
410,-0.12292052904989934,7.51,11.0,-0.8356055425828832
418,-0.1883122491872077,6.72,13.0,-0.760742928824626
