operation,target,to,where,exec_time(nanoSec)
Move_Operation_Component,saleStartedEvent,AppStore,,1887812712
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_zmfeybwbfg,New-Node_wtmmqlqcrl,1633835832
UMLCloneNode,CashBox,CashBox_zigtrijnsa,,702536921
UMLCloneNode,LightDisplay,LightDisplay_wvqiwpelen,,889525424
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_xoviqofxhi,New-Node_gmjhchltcm,870066337
UMLCloneNode,EnterpriseServer,EnterpriseServer_pgzhelzulv,,629420414
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jwqltsefuz,New-Node_bcvbwjqetg,834631686
Move_Operation_Component,rollInReceivedOrder,CashDeskApplication,,349302459
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_zwwikjnlso,New-Node_hfbkpmcxmq,636160642
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_fjkemawlpd,New-Node_emfrrhjrut,624204755
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_gvtrpsphar,New-Node_ucgaqezgzk,670128314
Move_Operation_New_Component_New_Node,createReport,New-Component_hnesdpetnj,New-Node_hswmwliuqh,676110520
Move_Operation_Component,printRunningTotal,CashBoxController,,259464750
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_yrvhmkazus,New-Node_kmgynjskft,635336978
Move_Operation_New_Component_New_Node,stopSale,New-Component_kjhpoahzqk,New-Node_syrvdouddj,637795638
Move_Component_New_Node,CashBoxController,New-Node_zysqnoghza,,492381149
Move_Component_New_Node,PrinterController,New-Node_assihmoyag,,466765819
UMLCloneNode,EnterpriseServer,EnterpriseServer_rzavijcyss,,392403887
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ogaurddsbd,New-Node_iaawrqtvel,613831564
Move_Operation_Component,createReport,AppStore,,278881868
Move_Operation_Component,getTransactionContext,DataStore,,285090649
Move_Component_New_Node,Enterprise,New-Node_ptuhkwhded,,467380702
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_uumvrngwwy,New-Node_vubsbmtquq,659523940
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_oqhzvjixke,New-Node_birfyflqpt,679050543
UMLCloneNode,CashDeskPC,CashDeskPC_rleyqnlpvd,,456020100
UMLCloneNode,CashBox,CashBox_ivejvbgrkx,,415503049
Move_Operation_Component,getMeanTimeToDeliveryReport,DataStore,,310759880
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jlsrdhcsbi,New-Node_sqtsyktoil,666945064
Move_Operation_Component,startSale,GUIStore,,257151932
Move_Component_New_Node,Reporting,New-Node_molomfbpzh,,449489315
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_lbdpziwwsa,New-Node_wcvhaothca,754741738
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_rxfduflyqd,New-Node_ylekeghgij,627037756
UMLCloneNode,CashDeskPC,CashDeskPC_sgjkwvjzkz,,433367145
Move_Operation_Component,stopSale,PrinterController,,221524540
UMLCloneNode,Printer,Printer_lfcrmfimkt,,438059603
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_kdffhtmmck,New-Node_efvlthcuzf,571134976
Move_Component_New_Node,Enterprise,New-Node_ovawlkccwi,,392504124
Move_Operation_Component,getEnterpriseByID,AppStore,,283312335
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_mhiofndzxo,New-Node_jtdbnjlsca,543736332
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_jhfclgctjy,New-Node_gfexsmiupq,597420293
Move_Component_New_Node,CashDeskApplication,New-Node_dsahmpgqku,,421592035
Move_Operation_Component,saleStartedEvent,AppStore,,213788043
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_yyfzymhupo,New-Node_smwhnhaoyr,543013297
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_waownnmzjw,New-Node_ogyrmtgoqu,591499250
UMLCloneNode,EnterpriseServer,EnterpriseServer_pywdjrzchh,,370885187
Move_Component_New_Node,Persistence,New-Node_axqmrvyxgv,,452237959
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_unxdmfufso,New-Node_ujlgnyeaus,599946720
Move_Operation_Component,saleStartedEvent,Persistence,,253805748
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jtrkadmedu,New-Node_ugqnwffkas,564821468
Move_Operation_Component,saleStartedEvent,Reporting,,277094807
Move_Operation_New_Component_New_Node,getTransaction,New-Component_gwxjwpcjqu,New-Node_jaymvyxbyu,584026779
Move_Component_New_Node,ScannerController,New-Node_smptlolzay,,496982486
Move_Component_New_Node,GUIReporting,New-Node_hjhabcuyar,,398798256
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_gsqakfjqlz,New-Node_bcqcpqhnpm,571649541
Move_Operation_New_Component_New_Node,createReport,New-Component_yvemlbmyyk,New-Node_zivarevcbv,468527371
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_cityitoyfx,New-Node_kmylpndlne,459330838
UMLCloneNode,CashBox,CashBox_ebrewylswz,,323401534
Move_Component_New_Node,ScannerController,New-Node_ufycxmnxvz,,384736430
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_rdwoltvsjy,New-Node_gvyseyaqdg,526801058
UMLCloneNode,EnterpriseClient,EnterpriseClient_knxhaxuslz,,411484223
Move_Operation_Component,stopSale,DataStore,,229722972
Move_Component_New_Node,GUIStore,New-Node_smosljqidz,,423050461
UMLCloneNode,BarCodeScanner,BarCodeScanner_swlgtpablh,,355728248
UMLCloneNode,EnterpriseClient,EnterpriseClient_nijbjmscna,,317245130
Move_Operation_Component,startSale,GUIStore,,282124708
Move_Component_New_Node,Reporting,New-Node_molomfbpzh,,536941662
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_lbdpziwwsa,New-Node_wcvhaothca,558510705
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_rxfduflyqd,New-Node_ylekeghgij,545388661
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_rpscokbmeu,New-Node_ecmlagrwmq,661704478
Move_Component_New_Node,Reporting,New-Node_molomfbpzh,,461323314
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_lbdpziwwsa,New-Node_wcvhaothca,591650895
