operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,GUIReporting,New-Node_pgyjalccbi,,2085391702
Move_Operation_Component,getTransactionContext,Enterprise,,1016868809
UMLCloneNode,BarCodeScanner,BarCodeScanner_tvfrzenzqg,,643998639
Move_Operation_New_Component_New_Node,startSale,New-Component_zmcyvjvmwu,New-Node_ojlksbchfu,871747439
UMLCloneNode,EnterpriseClient,EnterpriseClient_jnrbxsprtk,,622172524
Move_Operation_Component,queryStockItem,PrinterController,,414422222
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ljacmgjuop,New-Node_lpjhnoxpjg,687342942
UMLCloneNode,LightDisplay,LightDisplay_xvgwtcjtrw,,405016677
UMLCloneNode,EnterpriseClient,EnterpriseClient_kqhbkzfylp,,414702918
Move_Operation_Component,saleStartedEvent,DataStore,,287005169
Move_Component_New_Node,Inventory,New-Node_drulcpvpet,,483756688
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_acjesthxcz,New-Node_wfxvvfwahp,644225995
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,467564516
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,379823177
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,416389942
Move_Operation_Component,enterOrderID,PrinterController,,285722033
Move_Operation_Component,printRunningTotal,CashDeskGUI,,265497511
UMLCloneNode,EnterpriseClient,EnterpriseClient_nqcaatxjgd,,367766240
Move_Operation_New_Component_New_Node,createReport,New-Component_ziqxhloifr,New-Node_sfkfgiifda,624140464
Move_Component_New_Node,CashDeskGUI,New-Node_mfwswnyvxs,,402950662
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_vrxppqoypc,New-Node_mvsbaxneke,625810395
Move_Component_New_Node,Inventory,New-Node_vkxoativcn,,471326450
Move_Operation_Component,queryOrderById,GUIReporting,,212637626
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hqsbaulixo,New-Node_izjvgykqws,489674845
Move_Operation_New_Component_New_Node,startSale,New-Component_ruggqxugao,New-Node_pgycbrkyba,445862284
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_edldaalrvl,New-Node_yjsrzetged,520124208
Move_Component_New_Node,AppStore,New-Node_pmbbyxsxup,,431946672
Move_Operation_New_Component_New_Node,createReport,New-Component_zpejaqzezp,New-Node_xmafahfrnc,589081066
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ggyiiycajo,New-Node_jbtkthjbov,628622097
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_eghazgexfw,New-Node_fkkvxllzqg,600132187
Move_Operation_New_Component_New_Node,getTransaction,New-Component_pgxpumxorz,New-Node_cvyagxtrdi,533240532
UMLCloneNode,EnterpriseServer,EnterpriseServer_bnlqswzbks,,409684078
Move_Component_New_Node,PrinterController,New-Node_iqxxhikjbv,,502350902
UMLCloneNode,New-Node_iqxxhikjbv,New-Node_iqxxhikjbv_ziyozwzptg,,386898564
Move_Operation_New_Component_New_Node,scanProduct,New-Component_knssscwlye,New-Node_cokfvxstlb,612187973
Move_Operation_Component,saleStartedEvent,Persistence,,214854343
Move_Operation_Component,startSale,PrinterController,,268857350
Move_Operation_New_Component_New_Node,scanProduct,New-Component_khdoofhjkk,New-Node_ygfigzjudg,645448898
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jnpafovgun,New-Node_tdhxccmuir,581885434
UMLCloneNode,StoreServer,StoreServer_cwwovlyswq,,450377049
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_oyqboyfujr,New-Node_crgabsppme,475297837
Move_Operation_Component,queryStockItem,ScannerController,,251206825
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,462931599
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,453230299
UMLCloneNode,EnterpriseClient,EnterpriseClient_ynzsdgmlsv,,376263652
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_gcvebjeyrw,New-Node_kunybjxuij,598694342
Move_Operation_Component,saleStartedEvent,Persistence,,272702581
Move_Component_New_Node,AppStore,New-Node_hfoknginxg,,465265605
Move_Component_New_Node,AppStore,New-Node_tqrbkrrgxs,,394293470
Move_Operation_New_Component_New_Node,createReport,New-Component_mlnkqsenro,New-Node_swncdnpvii,543692229
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_uueifopcdv,New-Node_jbzbtlmcaz,551374013
UMLCloneNode,New-Node_sjykyguhbb,New-Node_sjykyguhbb_gszvcsvkwa,,193900854
Move_Operation_Component,enterOrderID,Enterprise,,241021778
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_rkkunssvff,New-Node_mhpfvhqugt,461297395
Move_Component_New_Node,CashDeskApplication,New-Node_panztmnfid,,357401665
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_yerehwgspt,New-Node_ecjtdotwmj,461158615
Move_Operation_Component,enterOrderID,Inventory,,185383202
Move_Component_New_Node,ScannerController,New-Node_gfsleurfbh,,382990205
UMLCloneNode,New-Node_gksnhsttfv,New-Node_gksnhsttfv_ojjawvjrja,,198220383
UMLCloneNode,Printer,Printer_hynjuaajpp,,324129128
Move_Component_New_Node,Inventory,New-Node_ccnlvjpewl,,391709355
Move_Operation_Component,queryStockItem,Enterprise,,190116177
UMLCloneNode,Printer,Printer_fighupjkkd,,269508421
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_sbebwccugy,New-Node_emiwjyhkzj,488936270
UMLCloneNode,Printer,Printer_sndhlfyykk,,420563167
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_gcvebjeyrw,New-Node_kunybjxuij,585677955
Move_Operation_Component,saleStartedEvent,Persistence,,255397363
Move_Component_New_Node,AppStore,New-Node_hfoknginxg,,451253072
UMLCloneNode,Printer,Printer_assqmeeopp,,399244994
Move_Operation_New_Component_New_Node,createReport,New-Component_mlnkqsenro,New-Node_swncdnpvii,574829263
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_uueifopcdv,New-Node_jbzbtlmcaz,569242969
UMLCloneNode,New-Node_sjykyguhbb,New-Node_sjykyguhbb_gszvcsvkwa,,210608411
UMLCloneNode,New-Node_zyqcoxdwfm,New-Node_zyqcoxdwfm_rfratjnvmg,,260726094
Move_Operation_Component,saleStartedEvent,DataStore,,303501992
Move_Component_New_Node,Inventory,New-Node_drulcpvpet,,379084522
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_acjesthxcz,New-Node_wfxvvfwahp,526122966
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ztlaeomjxh,New-Node_fiseleimdz,636221907
Move_Operation_Component,queryStockItem,Enterprise,,253239075
UMLCloneNode,Printer,Printer_fighupjkkd,,381878932
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_sbebwccugy,New-Node_emiwjyhkzj,552962632
Move_Component_New_Node,GUIReporting,New-Node_pgyjalccbi,,462702710
Move_Operation_Component,getTransactionContext,Enterprise,,223840993
UMLCloneNode,BarCodeScanner,BarCodeScanner_tvfrzenzqg,,404012654
Move_Operation_New_Component_New_Node,startSale,New-Component_zmcyvjvmwu,New-Node_ojlksbchfu,727011652
Move_Operation_Component,enterOrderID,Enterprise,,287233618
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_rkkunssvff,New-Node_mhpfvhqugt,581677133
Move_Component_New_Node,CashDeskApplication,New-Node_panztmnfid,,415527595
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_yerehwgspt,New-Node_ecjtdotwmj,537559851
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gidhnceyir,New-Node_gjjroadsoz,629400697
Move_Operation_Component,queryStockItem,ScannerController,,243560999
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,432012735
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,568564867
UMLCloneNode,EnterpriseClient,EnterpriseClient_ynzsdgmlsv,,430858401
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_gcvebjeyrw,New-Node_kunybjxuij,664435329
Move_Operation_Component,saleStartedEvent,Persistence,,265127658
Move_Component_New_Node,AppStore,New-Node_hfoknginxg,,384736310
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_vrxppqoypc,New-Node_mvsbaxneke,626189125
Move_Component_New_Node,Inventory,New-Node_vkxoativcn,,460675218
Move_Operation_Component,queryOrderById,GUIReporting,,228925526
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hqsbaulixo,New-Node_izjvgykqws,626721203
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_oyqboyfujr,New-Node_crgabsppme,715398357
Move_Operation_Component,queryStockItem,ScannerController,,298292283
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,532145609
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,609381019
Move_Component_New_Node,PrinterController,New-Node_iqxxhikjbv,,488518146
UMLCloneNode,New-Node_iqxxhikjbv,New-Node_iqxxhikjbv_ziyozwzptg,,419422628
Move_Operation_New_Component_New_Node,scanProduct,New-Component_knssscwlye,New-Node_cokfvxstlb,673249236
Move_Operation_Component,saleStartedEvent,Persistence,,233551140
Move_Component_New_Node,GUIReporting,New-Node_pgyjalccbi,,458157297
Move_Operation_Component,getTransactionContext,Enterprise,,264127411
UMLCloneNode,BarCodeScanner,BarCodeScanner_tvfrzenzqg,,394957815
Move_Operation_New_Component_New_Node,startSale,New-Component_zmcyvjvmwu,New-Node_ojlksbchfu,542666035
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_oyqboyfujr,New-Node_crgabsppme,530689018
Move_Operation_Component,queryStockItem,ScannerController,,253503772
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,438214855
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,536350604
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,438875383
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,358679331
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,393002730
Move_Operation_Component,enterOrderID,PrinterController,,202698870
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_vrxppqoypc,New-Node_mvsbaxneke,422917742
Move_Component_New_Node,Inventory,New-Node_vkxoativcn,,323000362
Move_Operation_Component,queryOrderById,GUIReporting,,211126061
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hqsbaulixo,New-Node_izjvgykqws,572365464
UMLCloneNode,EnterpriseClient,EnterpriseClient_ynzsdgmlsv,,426761669
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_gcvebjeyrw,New-Node_kunybjxuij,498054667
Move_Operation_Component,saleStartedEvent,Persistence,,233753639
Move_Component_New_Node,AppStore,New-Node_hfoknginxg,,361332476
Move_Operation_New_Component_New_Node,createReport,New-Component_sesagiahri,New-Node_vznmwzbnfp,634132890
Move_Component_New_Node,Inventory,New-Node_vkxoativcn,,712250094
Move_Operation_Component,queryOrderById,GUIReporting,,255536794
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hqsbaulixo,New-Node_izjvgykqws,717641453
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_vrxppqoypc,New-Node_mvsbaxneke,689905788
Move_Component_New_Node,Inventory,New-Node_vkxoativcn,,452118073
Move_Operation_Component,queryOrderById,GUIReporting,,265852947
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hqsbaulixo,New-Node_izjvgykqws,700068894
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gidhnceyir,New-Node_gjjroadsoz,789059756
Move_Operation_Component,queryStockItem,ScannerController,,282439608
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,489083846
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,597053325
Move_Operation_Component,startSale,PrinterController,,309771717
Move_Operation_New_Component_New_Node,scanProduct,New-Component_khdoofhjkk,New-Node_ygfigzjudg,633878503
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jnpafovgun,New-Node_tdhxccmuir,663192439
UMLCloneNode,StoreServer,StoreServer_cwwovlyswq,,431731428
UMLCloneNode,Printer_dciozkzaju,Printer_dciozkzaju_ntnhdogffv,,222067918
Move_Operation_Component,saleStartedEvent,DataStore,,272520199
Move_Component_New_Node,Inventory,New-Node_drulcpvpet,,449677187
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_acjesthxcz,New-Node_wfxvvfwahp,598347932
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,636046037
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,400209512
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,377083531
Move_Operation_Component,enterOrderID,PrinterController,,256840138
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_vrxppqoypc,New-Node_mvsbaxneke,690906744
Move_Component_New_Node,Inventory,New-Node_vkxoativcn,,423062002
Move_Operation_Component,queryOrderById,GUIReporting,,254923053
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hqsbaulixo,New-Node_izjvgykqws,650400172
UMLCloneNode,New-Node_vugwssamqf,New-Node_vugwssamqf_fxalupgznr,,214115307
Move_Operation_Component,queryStockItem,ScannerController,,271020156
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,440968658
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,628777368
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_oyqboyfujr,New-Node_crgabsppme,655785530
Move_Operation_Component,queryStockItem,ScannerController,,265463397
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,465849931
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,702569252
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gidhnceyir,New-Node_gjjroadsoz,670725183
Move_Operation_Component,queryStockItem,ScannerController,,283964627
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,468290527
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,655250116
UMLCloneNode,CashBox,CashBox_fhvnviwumt,,406723216
Move_Operation_New_Component_New_Node,scanProduct,New-Component_khdoofhjkk,New-Node_ygfigzjudg,575678405
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jnpafovgun,New-Node_tdhxccmuir,604366457
UMLCloneNode,StoreServer,StoreServer_cwwovlyswq,,421033628
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ggyiiycajo,New-Node_jbtkthjbov,618790583
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_eghazgexfw,New-Node_fkkvxllzqg,472809531
Move_Operation_New_Component_New_Node,getTransaction,New-Component_pgxpumxorz,New-Node_cvyagxtrdi,529004749
UMLCloneNode,EnterpriseServer,EnterpriseServer_bnlqswzbks,,373364236
UMLCloneNode,EnterpriseClient,EnterpriseClient_kqhbkzfylp,,408166623
Move_Operation_Component,saleStartedEvent,DataStore,,240107714
Move_Component_New_Node,Inventory,New-Node_drulcpvpet,,487532026
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_acjesthxcz,New-Node_wfxvvfwahp,507400862
Move_Operation_Component,startSale,PrinterController,,213401549
Move_Operation_New_Component_New_Node,scanProduct,New-Component_khdoofhjkk,New-Node_ygfigzjudg,502529297
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jnpafovgun,New-Node_tdhxccmuir,535384783
UMLCloneNode,StoreServer,StoreServer_cwwovlyswq,,441346156
Move_Operation_New_Component_New_Node,startSale,New-Component_qhcswdxtrf,New-Node_vxofnfavbc,720699467
Move_Component_New_Node,Inventory,New-Node_vkxoativcn,,477881682
Move_Operation_Component,queryOrderById,GUIReporting,,288534236
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hqsbaulixo,New-Node_izjvgykqws,656865265
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,590314679
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,437740355
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,404833963
Move_Operation_Component,enterOrderID,PrinterController,,314293776
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,554496458
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,536497700
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,527062308
Move_Operation_Component,enterOrderID,PrinterController,,275487843
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,565163248
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,394837490
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,487622547
Move_Operation_Component,enterOrderID,PrinterController,,319641504
Move_Operation_New_Component_New_Node,createReport,New-Component_ynfudftvnn,New-Node_jyrxmfdeuj,692316317
Move_Operation_New_Component_New_Node,scanProduct,New-Component_khdoofhjkk,New-Node_ygfigzjudg,682769646
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jnpafovgun,New-Node_tdhxccmuir,659554006
UMLCloneNode,StoreServer,StoreServer_cwwovlyswq,,381307560
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_oyqboyfujr,New-Node_crgabsppme,675039162
Move_Operation_Component,queryStockItem,ScannerController,,269430936
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,513434985
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,722724915
Move_Operation_Component,startSale,PrinterController,,364922548
Move_Operation_New_Component_New_Node,scanProduct,New-Component_khdoofhjkk,New-Node_ygfigzjudg,609859627
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jnpafovgun,New-Node_tdhxccmuir,592096761
UMLCloneNode,StoreServer,StoreServer_cwwovlyswq,,413365040
Move_Operation_New_Component_New_Node,startSale,New-Component_ruggqxugao,New-Node_pgycbrkyba,770057726
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_edldaalrvl,New-Node_yjsrzetged,617467262
Move_Component_New_Node,AppStore,New-Node_pmbbyxsxup,,481463808
Move_Operation_New_Component_New_Node,createReport,New-Component_zpejaqzezp,New-Node_xmafahfrnc,668901583
UMLCloneNode,EnterpriseClient,EnterpriseClient_kqhbkzfylp,,485853159
Move_Operation_Component,saleStartedEvent,DataStore,,240675579
Move_Component_New_Node,Inventory,New-Node_drulcpvpet,,479619691
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_acjesthxcz,New-Node_wfxvvfwahp,676568750
Move_Operation_Component,startSale,PrinterController,,328978060
Move_Operation_New_Component_New_Node,scanProduct,New-Component_khdoofhjkk,New-Node_ygfigzjudg,555236014
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jnpafovgun,New-Node_tdhxccmuir,590843641
UMLCloneNode,StoreServer,StoreServer_cwwovlyswq,,485882213
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,391322829
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,305354515
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,459450692
Move_Operation_Component,enterOrderID,PrinterController,,256984339
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,429467212
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,399802349
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,372667210
Move_Operation_Component,enterOrderID,PrinterController,,243577971
Move_Component_New_Node,Inventory,New-Node_rlgbbgsqop,,428222017
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,403794395
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,387505341
Move_Operation_Component,enterOrderID,PrinterController,,270123164
UMLCloneNode,EnterpriseClient,EnterpriseClient_kqhbkzfylp,,328317171
Move_Operation_Component,saleStartedEvent,DataStore,,230583225
Move_Component_New_Node,Inventory,New-Node_drulcpvpet,,414464902
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_acjesthxcz,New-Node_wfxvvfwahp,536399726
UMLCloneNode,Printer,Printer_nqmnugnepv,,284766491
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_edldaalrvl,New-Node_yjsrzetged,414512211
Move_Component_New_Node,AppStore,New-Node_pmbbyxsxup,,335390504
Move_Operation_New_Component_New_Node,createReport,New-Component_zpejaqzezp,New-Node_xmafahfrnc,506135579
Move_Component_New_Node,GUIReporting,New-Node_dbizibteym,,267128849
UMLCloneNode,CashBox,CashBox_wqswvnbdsm,,238697560
UMLCloneNode,EnterpriseServer,EnterpriseServer_xzkbubouks,,281584966
Move_Operation_Component,enterOrderID,PrinterController,,250990108
Move_Operation_Component,startSale,PrinterController,,221385489
Move_Operation_New_Component_New_Node,scanProduct,New-Component_khdoofhjkk,New-Node_ygfigzjudg,390628558
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_jnpafovgun,New-Node_tdhxccmuir,440142409
UMLCloneNode,StoreServer,StoreServer_cwwovlyswq,,254304383
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_kcpwemfrsg,New-Node_yfqjgtuobj,408972784
Move_Operation_Component,queryStockItem,ScannerController,,153831070
Move_Component_New_Node,Persistence,New-Node_sdhbdbwpzk,,362915594
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ocnvcjktyb,New-Node_zmympywpag,373059886
