operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,Enterprise,New-Node_mhlzeqlbyu,,2757615515
UMLCloneNode,StoreServer,StoreServer_pvttrunely,,1307251921
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghnoylyvgn,New-Node_qgqqaxrzhf,1627963141
UMLCloneNode,New-Node_mhlzeqlbyu,New-Node_mhlzeqlbyu_pjqwqvmqxx,,939073559
Move_Operation_Component,getEnterpriseByID,AppStore,,391052924
Move_Component_New_Node,GUIReporting,New-Node_bagxyxgtiu,,805240195
UMLCloneNode,CashDeskPC,CashDeskPC_tsgotlqunt,,612334708
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_lnorugprsb,New-Node_ljgmmxnzzo,640594977
UMLCloneNode,CashBox,CashBox_felaikpiyf,,421471470
Move_Operation_Component,getMeanTimeToDeliveryReport,Inventory,,273092632
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_brkvvetyjh,New-Node_pipvuxjzyg,565454134
Move_Operation_New_Component_New_Node,getTransaction,New-Component_hpceeqvqyb,New-Node_avkkwstmha,545987503
UMLCloneNode,EnterpriseClient,EnterpriseClient_fqmhlxaoem,,312684669
Move_Operation_Component,saleStartedEvent,PrinterController,,260534034
UMLCloneNode,BarCodeScanner,BarCodeScanner_blmmwtmjgg,,377409541
Move_Component_New_Node,GUIStore,New-Node_ogzxsmrcym,,426720843
UMLCloneNode,StoreServer,StoreServer_dndifaysus,,394582571
Move_Component_New_Node,Inventory,New-Node_lmgwltovyo,,404299050
UMLCloneNode,LightDisplay,LightDisplay_cdtplcrjcm,,390909284
Move_Operation_Component,rollInReceivedOrder,Enterprise,,225395338
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_meafqnvyzy,New-Node_akykoavbwd,546156130
Move_Operation_Component,createReport,Reporting,,264653789
UMLCloneNode,EnterpriseClient,EnterpriseClient_epvtpobppy,,333006534
UMLCloneNode,EnterpriseClient,EnterpriseClient_dkxeqdewzp,,309862287
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_dormhsjpqa,New-Node_pplkwauolc,521770335
UMLCloneNode,New-Node_pplkwauolc,New-Node_pplkwauolc_pigdthdaez,,379070626
Move_Operation_Component,startSale,Enterprise,,234858451
Move_Operation_New_Component_New_Node,scanProduct,New-Component_undclkpxku,New-Node_xzyospfrfm,488809342
Move_Component_New_Node,CashDeskApplication,New-Node_alloxasoce,,386278040
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_cmivonrmod,New-Node_rbhpoyrnib,582685384
UMLCloneNode,CashDeskPC,CashDeskPC_tmtmoofyna,,367361551
UMLCloneNode,EnterpriseClient,EnterpriseClient_gxtapcaonu,,382219671
Move_Operation_New_Component_New_Node,startSale,New-Component_iqciofjrbz,New-Node_bosqeouajt,603895444
UMLCloneNode,BarCodeScanner,BarCodeScanner_zgllcsevtu,,323956945
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_ueyaluakjb,New-Node_svkwvqhyvu,570318314
UMLCloneNode,CashDeskPC,CashDeskPC_tjysbirktf,,410199865
Move_Component_New_Node,AppStore,New-Node_uynufkkczt,,469624909
UMLCloneNode,EnterpriseClient,EnterpriseClient_htswpntuxt,,394309440
UMLCloneNode,LightDisplay,LightDisplay_tsexfkwjsd,,397996342
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_dmxbuvmpch,New-Node_tdbonzcguq,607474945
Move_Operation_Component,scanProduct,Enterprise,,262112694
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chskntcmoo,New-Node_gzlqideqgu,638713199
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xziaujhcyq,New-Node_pxssbeiqot,546690783
Move_Component_New_Node,CashBoxController,New-Node_socvdlsatu,,432799581
Move_Operation_New_Component_New_Node,stopSale,New-Component_ljmyvjmzpr,New-Node_ovjafimpzn,521085812
UMLCloneNode,EnterpriseServer,EnterpriseServer_wwlbetsfyh,,345817635
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ookuuddkgo,New-Node_xphfllmqiw,457639847
UMLCloneNode,BarCodeScanner,BarCodeScanner_acxzhlpuga,,330649615
Move_Operation_New_Component_New_Node,scanProduct,New-Component_algclhqjyh,New-Node_mmsxvaguph,490569892
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_seohupxfhn,New-Node_vqeytqimhc,491882764
Move_Operation_Component,printRunningTotal,CashDeskApplication,,225844811
Move_Component_New_Node,CashDeskApplication,New-Node_smrczgvanz,,373565935
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_lqhglhzhbx,New-Node_jcobhjoyog,575338979
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_kpcmbubddi,New-Node_ucnikawofy,526823159
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_brrrclbsvo,New-Node_qynpyoxoge,482125448
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_mdskuuqzbc,New-Node_qgxpvkkgbs,552315669
Move_Component_New_Node,Persistence,New-Node_iqisujxesc,,433020986
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_lnlpotgonm,New-Node_zbktoizyyg,548738803
UMLCloneNode,BarCodeScanner,BarCodeScanner_csdblscfec,,391807578
UMLCloneNode,New-Node_zbktoizyyg,New-Node_zbktoizyyg_aqgpyftqzt,,356120845
Move_Operation_Component,saleStartedEvent,Reporting,,239053006
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_xklqkkhdtp,New-Node_bswiuuutnu,415464306
Move_Component_New_Node,CashDeskGUI,New-Node_knqhtzbetg,,513636544
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_gbshupdgcj,New-Node_ukukqgyulh,599662998
Move_Component_New_Node,Enterprise,New-Node_mhlzeqlbyu,,433490325
UMLCloneNode,StoreServer,StoreServer_pvttrunely,,418265949
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghnoylyvgn,New-Node_qgqqaxrzhf,678966616
UMLCloneNode,New-Node_mhlzeqlbyu,New-Node_mhlzeqlbyu_pjqwqvmqxx,,323763362
Move_Component_New_Node,AppStore,New-Node_uynufkkczt,,499649607
UMLCloneNode,EnterpriseClient,EnterpriseClient_htswpntuxt,,379713181
UMLCloneNode,LightDisplay,LightDisplay_tsexfkwjsd,,360133979
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_dmxbuvmpch,New-Node_tdbonzcguq,622950763
Move_Operation_Component,printRunningTotal,AppStore,,246882377
UMLCloneNode,EnterpriseClient,EnterpriseClient_htswpntuxt,,416260159
UMLCloneNode,LightDisplay,LightDisplay_tsexfkwjsd,,397676032
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_dmxbuvmpch,New-Node_tdbonzcguq,618072787
Move_Component_New_Node,AppStore,New-Node_uynufkkczt,,468528093
UMLCloneNode,EnterpriseClient,EnterpriseClient_htswpntuxt,,340260095
UMLCloneNode,LightDisplay,LightDisplay_tsexfkwjsd,,404402033
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_dmxbuvmpch,New-Node_tdbonzcguq,614746269
Move_Operation_Component,scanProduct,Enterprise,,262385807
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chskntcmoo,New-Node_gzlqideqgu,683177261
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xziaujhcyq,New-Node_pxssbeiqot,728938786
Move_Component_New_Node,CashBoxController,New-Node_socvdlsatu,,827534899
UMLCloneNode,EnterpriseClient,EnterpriseClient_fqmhlxaoem,,412783690
Move_Operation_Component,saleStartedEvent,PrinterController,,262392429
UMLCloneNode,BarCodeScanner,BarCodeScanner_blmmwtmjgg,,370091980
Move_Component_New_Node,GUIStore,New-Node_ogzxsmrcym,,480711398
Move_Operation_New_Component_New_Node,startSale,New-Component_iqciofjrbz,New-Node_bosqeouajt,619174432
UMLCloneNode,BarCodeScanner,BarCodeScanner_zgllcsevtu,,397132243
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_ueyaluakjb,New-Node_svkwvqhyvu,603991764
UMLCloneNode,CashDeskPC,CashDeskPC_tjysbirktf,,393755060
Move_Operation_New_Component_New_Node,scanProduct,New-Component_algclhqjyh,New-Node_mmsxvaguph,539453592
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_seohupxfhn,New-Node_vqeytqimhc,493899065
Move_Operation_Component,printRunningTotal,CashDeskApplication,,211836815
Move_Component_New_Node,CashDeskApplication,New-Node_smrczgvanz,,499563616
Move_Operation_New_Component_New_Node,stopSale,New-Component_ljmyvjmzpr,New-Node_ovjafimpzn,687697406
UMLCloneNode,EnterpriseServer,EnterpriseServer_wwlbetsfyh,,426373501
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ookuuddkgo,New-Node_xphfllmqiw,647737680
UMLCloneNode,BarCodeScanner,BarCodeScanner_acxzhlpuga,,631419132
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_dormhsjpqa,New-Node_pplkwauolc,673691846
UMLCloneNode,New-Node_pplkwauolc,New-Node_pplkwauolc_pigdthdaez,,413766683
Move_Operation_Component,startSale,Enterprise,,222174679
Move_Operation_New_Component_New_Node,scanProduct,New-Component_undclkpxku,New-Node_xzyospfrfm,642778270
Move_Operation_Component,scanProduct,Enterprise,,305630743
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chskntcmoo,New-Node_gzlqideqgu,608699412
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xziaujhcyq,New-Node_pxssbeiqot,696333279
Move_Component_New_Node,CashBoxController,New-Node_socvdlsatu,,515831319
Move_Operation_New_Component_New_Node,stopSale,New-Component_ljmyvjmzpr,New-Node_ovjafimpzn,627090766
UMLCloneNode,EnterpriseServer,EnterpriseServer_wwlbetsfyh,,393359018
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ookuuddkgo,New-Node_xphfllmqiw,568916016
UMLCloneNode,BarCodeScanner,BarCodeScanner_acxzhlpuga,,424576131
Move_Operation_New_Component_New_Node,stopSale,New-Component_ljmyvjmzpr,New-Node_ovjafimpzn,794665597
UMLCloneNode,EnterpriseServer,EnterpriseServer_wwlbetsfyh,,532309236
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ookuuddkgo,New-Node_xphfllmqiw,648781677
UMLCloneNode,BarCodeScanner,BarCodeScanner_acxzhlpuga,,432505268
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_lqhglhzhbx,New-Node_jcobhjoyog,746129078
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_kpcmbubddi,New-Node_ucnikawofy,567567767
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_brrrclbsvo,New-Node_qynpyoxoge,594199874
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_mdskuuqzbc,New-Node_qgxpvkkgbs,563361691
UMLCloneNode,EnterpriseClient,EnterpriseClient_fqmhlxaoem,,472077939
Move_Operation_Component,saleStartedEvent,PrinterController,,252584819
UMLCloneNode,BarCodeScanner,BarCodeScanner_blmmwtmjgg,,421910844
Move_Component_New_Node,GUIStore,New-Node_ogzxsmrcym,,448857801
UMLCloneNode,EnterpriseClient,EnterpriseClient_fqmhlxaoem,,448572996
Move_Operation_Component,saleStartedEvent,PrinterController,,282493900
UMLCloneNode,BarCodeScanner,BarCodeScanner_blmmwtmjgg,,406590297
Move_Component_New_Node,GUIStore,New-Node_ogzxsmrcym,,432898436
Move_Component_New_Node,Enterprise,New-Node_mhlzeqlbyu,,511939491
UMLCloneNode,StoreServer,StoreServer_pvttrunely,,468228652
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghnoylyvgn,New-Node_qgqqaxrzhf,695116107
UMLCloneNode,New-Node_mhlzeqlbyu,New-Node_mhlzeqlbyu_pjqwqvmqxx,,427444479
Move_Operation_New_Component_New_Node,scanProduct,New-Component_algclhqjyh,New-Node_mmsxvaguph,728377404
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_seohupxfhn,New-Node_vqeytqimhc,711334046
Move_Operation_Component,printRunningTotal,CashDeskApplication,,344957512
Move_Component_New_Node,CashDeskApplication,New-Node_smrczgvanz,,560213568
Move_Component_New_Node,AppStore,New-Node_uynufkkczt,,538577429
UMLCloneNode,EnterpriseClient,EnterpriseClient_htswpntuxt,,435752688
UMLCloneNode,LightDisplay,LightDisplay_tsexfkwjsd,,470391898
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_dmxbuvmpch,New-Node_tdbonzcguq,732130521
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_lqhglhzhbx,New-Node_jcobhjoyog,685095087
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_kpcmbubddi,New-Node_ucnikawofy,707002153
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_brrrclbsvo,New-Node_qynpyoxoge,717776406
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_mdskuuqzbc,New-Node_qgxpvkkgbs,700604067
Move_Operation_New_Component_New_Node,stopSale,New-Component_ljmyvjmzpr,New-Node_ovjafimpzn,677167462
UMLCloneNode,EnterpriseServer,EnterpriseServer_wwlbetsfyh,,492897757
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ookuuddkgo,New-Node_xphfllmqiw,659919150
UMLCloneNode,BarCodeScanner,BarCodeScanner_acxzhlpuga,,410011081
Move_Operation_Component,queryStockItem,ScannerController,,297125826
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chskntcmoo,New-Node_gzlqideqgu,609547882
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xziaujhcyq,New-Node_pxssbeiqot,610501360
Move_Component_New_Node,CashBoxController,New-Node_socvdlsatu,,410999344
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_dormhsjpqa,New-Node_pplkwauolc,728322952
UMLCloneNode,New-Node_pplkwauolc,New-Node_pplkwauolc_pigdthdaez,,544014534
Move_Operation_Component,startSale,Enterprise,,281750376
Move_Operation_New_Component_New_Node,scanProduct,New-Component_undclkpxku,New-Node_xzyospfrfm,694355862
UMLCloneNode,CashBox,CashBox_felaikpiyf,,513739747
Move_Operation_Component,getMeanTimeToDeliveryReport,Inventory,,300541009
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_brkvvetyjh,New-Node_pipvuxjzyg,714504430
Move_Operation_New_Component_New_Node,getTransaction,New-Component_hpceeqvqyb,New-Node_avkkwstmha,603251837
Move_Operation_Component,scanProduct,Enterprise,,281125595
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chskntcmoo,New-Node_gzlqideqgu,1058702659
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xziaujhcyq,New-Node_pxssbeiqot,678648519
Move_Component_New_Node,CashBoxController,New-Node_socvdlsatu,,591473011
Move_Component_New_Node,AppStore,New-Node_uynufkkczt,,499351659
UMLCloneNode,EnterpriseClient,EnterpriseClient_htswpntuxt,,392293991
UMLCloneNode,LightDisplay,LightDisplay_tsexfkwjsd,,506278988
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_dmxbuvmpch,New-Node_tdbonzcguq,691275556
Move_Operation_Component,scanProduct,Enterprise,,310464055
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chskntcmoo,New-Node_gzlqideqgu,670608384
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xziaujhcyq,New-Node_pxssbeiqot,722068784
Move_Component_New_Node,CashBoxController,New-Node_socvdlsatu,,431859869
Move_Operation_Component,scanProduct,Enterprise,,179530008
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chskntcmoo,New-Node_gzlqideqgu,622869411
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xziaujhcyq,New-Node_pxssbeiqot,612214702
Move_Component_New_Node,CashBoxController,New-Node_socvdlsatu,,489241262
Move_Component_New_Node,Enterprise,New-Node_mhlzeqlbyu,,548653221
UMLCloneNode,StoreServer,StoreServer_pvttrunely,,497224049
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghnoylyvgn,New-Node_qgqqaxrzhf,679872314
UMLCloneNode,New-Node_mhlzeqlbyu,New-Node_mhlzeqlbyu_pjqwqvmqxx,,425939678
Move_Operation_Component,scanProduct,Enterprise,,352965338
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chskntcmoo,New-Node_gzlqideqgu,590756437
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xziaujhcyq,New-Node_pxssbeiqot,680430049
Move_Component_New_Node,CashBoxController,New-Node_socvdlsatu,,531732786
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_dormhsjpqa,New-Node_pplkwauolc,665444281
UMLCloneNode,New-Node_pplkwauolc,New-Node_pplkwauolc_pigdthdaez,,425664231
Move_Operation_Component,startSale,Enterprise,,260178808
Move_Operation_New_Component_New_Node,scanProduct,New-Component_undclkpxku,New-Node_xzyospfrfm,746467163
Move_Component_New_Node,Enterprise,New-Node_mhlzeqlbyu,,558209200
UMLCloneNode,StoreServer,StoreServer_pvttrunely,,458202833
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ghnoylyvgn,New-Node_qgqqaxrzhf,667071501
UMLCloneNode,New-Node_mhlzeqlbyu,New-Node_mhlzeqlbyu_pjqwqvmqxx,,462379484
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_lqhglhzhbx,New-Node_jcobhjoyog,619204298
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_kpcmbubddi,New-Node_ucnikawofy,695939120
