solID,perfQ,#changes,pas,reliability
4,-0.2285653209727647,14.89,13.0,-0.7638587866901995
8,-0.11441768580420268,5.99,11.0,-0.8874127846425574
25,-0.2285653209727647,14.89,13.0,-0.7638587866901995
27,-0.11441768580420268,5.99,11.0,-0.8874127846425574
36,-0.023927627070035092,4.54,11.0,-0.8317986132327609
48,-0.18027903603339798,7.95,13.0,-0.8200298809627157
62,-0.2285653209727647,14.89,13.0,-0.7638587866901995
63,-0.2253839324256887,10.469999999999999,7.0,-0.7631264195427387
66,-0.2285653209727647,14.89,13.0,-0.7638587866901995
71,-0.2285653209727647,14.89,13.0,-0.7638587866901995
72,-0.18027903603339798,7.95,13.0,-0.8200298809627157
84,-0.16228449168504233,7.13,11.0,-0.042318296821973855
92,-0.18027903603339798,7.95,13.0,-0.8200298809627157
96,-0.14385261740278507,5.8,12.0,-0.5845622917056158
97,-0.18027903603339798,7.95,13.0,-0.8200298809627157
100,-0.11441768580420268,5.99,11.0,-0.8874127846425574
