solID,operation,target,to,where
144,Move_Operation_Component,rollInReceivedOrder,Persistence,
144,Move_Operation_New_Component_New_Node,createReport,New-Component_apdboptwpc,New-Node_whpoavoyts
144,UMLCloneNode,Printer,Printer_furohtzgsu,
144,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_rngfkpjkmv,New-Node_tyflkqodmz
243,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_werjliahot,New-Node_fwyafhcwdp
243,UMLCloneNode,StoreServer,StoreServer_gqzuqqpmva,
243,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qxpvnlbrtc,New-Node_ligbzhuras
243,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_bwmplocejn,New-Node_hefztojykr
252,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_werjliahot,New-Node_fwyafhcwdp
252,UMLCloneNode,StoreServer,StoreServer_gqzuqqpmva,
252,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qxpvnlbrtc,New-Node_ligbzhuras
252,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_bwmplocejn,New-Node_hefztojykr
265,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_werjliahot,New-Node_fwyafhcwdp
265,UMLCloneNode,StoreServer,StoreServer_gqzuqqpmva,
265,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qxpvnlbrtc,New-Node_ligbzhuras
265,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_bwmplocejn,New-Node_hefztojykr
287,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_werjliahot,New-Node_fwyafhcwdp
287,UMLCloneNode,StoreServer,StoreServer_gqzuqqpmva,
287,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qxpvnlbrtc,New-Node_ligbzhuras
287,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_bwmplocejn,New-Node_hefztojykr
339,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_tilhwulgil,New-Node_ddukgkurpk
339,Move_Operation_Component,saleStartedEvent,CashBoxController,
339,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
339,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
615,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_cthxkkxkcy,New-Node_wppgnelrrq
615,Move_Operation_Component,saleStartedEvent,CashBoxController,
615,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
615,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
634,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_tilhwulgil,New-Node_ddukgkurpk
634,Move_Operation_Component,saleStartedEvent,CashBoxController,
634,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
634,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
639,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_tilhwulgil,New-Node_ddukgkurpk
639,Move_Operation_Component,saleStartedEvent,CashBoxController,
639,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
639,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
647,Move_Component_New_Node,Enterprise,New-Node_lhxxwaqmxk,
647,Move_Operation_Component,saleStartedEvent,CashBoxController,
647,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
647,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
655,UMLCloneNode,New-Node_cncvrctfyr,New-Node_cncvrctfyr_blbjajkloa,
655,Move_Operation_New_Component_New_Node,createReport,New-Component_apdboptwpc,New-Node_whpoavoyts
655,UMLCloneNode,Printer,Printer_furohtzgsu,
655,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_rngfkpjkmv,New-Node_tyflkqodmz
894,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_tilhwulgil,New-Node_ddukgkurpk
894,Move_Operation_Component,saleStartedEvent,CashBoxController,
894,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
894,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
895,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_tilhwulgil,New-Node_ddukgkurpk
895,Move_Operation_Component,saleStartedEvent,CashBoxController,
895,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
895,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
906,Move_Component_New_Node,Enterprise,New-Node_lhxxwaqmxk,
906,Move_Operation_Component,saleStartedEvent,CashBoxController,
906,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
906,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
913,Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_tilhwulgil,New-Node_ddukgkurpk
913,Move_Operation_Component,saleStartedEvent,CashBoxController,
913,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
913,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
1086,Move_Component_New_Node,New-Component_locjtbcbvb,New-Node_mjpyzplsiw,
1086,Move_Operation_Component,saleStartedEvent,CashBoxController,
1086,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_lxegfnxfhu,New-Node_crnbyjveck
1086,UMLCloneNode,LightDisplay,LightDisplay_spinxijtsg,
