operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,Enterprise,New-Node_afoocwttqm,,2495644135
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ewzppssnou,New-Node_mlfcrgwlcv,1446913434
Move_Operation_Component,productBarCodeScannedEvent,Reporting,,663633014
UMLCloneNode,EnterpriseServer,EnterpriseServer_eopnlmrzmp,,708875296
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_uepsoleont,New-Node_clnwiwxato,756300671
Move_Component_New_Node,ScannerController,New-Node_wlfbovayfz,,584945792
Move_Operation_Component,getTransaction,CashDeskGUI,,429042125
Move_Operation_New_Component_New_Node,stopSale,New-Component_ufubaaxvwx,New-Node_gsutfiohdl,707760005
UMLCloneNode,LightDisplay,LightDisplay_fdqjpgswip,,444320313
Move_Operation_Component,getEnterpriseByID,CashDeskApplication,,284167128
Move_Component_New_Node,Inventory,New-Node_laqdlanplx,,610483897
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_mhdtwijttg,New-Node_higvwbgrvy,636364665
Move_Operation_Component,startSale,Enterprise,,309655619
Move_Component_New_Node,AppStore,New-Node_bqybjqczyy,,477866824
UMLCloneNode,CashBox,CashBox_jdseoqbtbn,,461996827
Move_Operation_New_Component_New_Node,startSale,New-Component_jpcnimymrv,New-Node_lgewasgqcw,658135376
Move_Operation_Component,saleStartedEvent,GUIStore,,297835827
Move_Component_New_Node,GUIReporting,New-Node_btqdcferry,,484248359
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_wjjmgzwrvm,New-Node_debcaeiuxg,637953393
UMLCloneNode,CashBox,CashBox_gsnbdyuhwv,,377819710
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ycqsdzsqbj,New-Node_szjwlmphgb,561988806
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_esxqivdzvq,New-Node_xedmhcgkxk,662696148
Move_Component_New_Node,Reporting,New-Node_dympnzvdxk,,465195034
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_yhwegqjabg,New-Node_wgsvxskujg,611247369
UMLCloneNode,EnterpriseServer,EnterpriseServer_uqqipgbvjb,,410849573
Move_Operation_Component,enterOrderID,AppStore,,206818284
Move_Operation_New_Component_New_Node,getTransaction,New-Component_lenggxxpfy,New-Node_pzwivvgqki,532982368
UMLCloneNode,StoreServer,StoreServer_gojtwoioyj,,358116917
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ywnuvvaswb,New-Node_isnpiqphpd,536995193
Move_Operation_Component,getMeanTimeToDeliveryReport,DataStore,,246391837
Move_Component_New_Node,Persistence,New-Node_wcweycjrys,,386329517
UMLCloneNode,CashBox,CashBox_kwvloffvap,,334303475
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_enyszvitof,New-Node_slbqcyrkwq,487099616
UMLCloneNode,EnterpriseClient,EnterpriseClient_xotviowyut,,428106621
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_tvxkyrkpuy,New-Node_lefvjbsest,534219778
Move_Operation_New_Component_New_Node,getTransaction,New-Component_cnjixcdljh,New-Node_wnztfcrpuq,538908199
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_jfsojaqktw,New-Node_xneuhbulbw,459998771
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_dirvdqbvmp,New-Node_xsuujbxfqr,452310314
UMLCloneNode,BarCodeScanner,BarCodeScanner_mnauoqewug,,368480088
UMLCloneNode,CashBox,CashBox_dwvtqsxxwb,,343479872
UMLCloneNode,LightDisplay,LightDisplay_lgrxhlfqtw,,404081623
Move_Operation_Component,printRunningTotal,Persistence,,280795105
Move_Component_New_Node,GUIReporting,New-Node_fsyaddatff,,473444121
UMLCloneNode,BarCodeScanner,BarCodeScanner_lxjynklcku,,357549573
Move_Component_New_Node,Persistence,New-Node_urlybczivt,,360178042
Move_Operation_Component,saleStartedEvent,DataStore,,217633212
UMLCloneNode,EnterpriseClient,EnterpriseClient_gokzdwzdxw,,339779433
UMLCloneNode,EnterpriseClient_gokzdwzdxw,EnterpriseClient_gokzdwzdxw_wcvlmhgyba,,400239348
UMLCloneNode,EnterpriseServer,EnterpriseServer_okehrmubxg,,379328760
Move_Operation_Component,saleStartedEvent,Reporting,,235055932
Move_Operation_New_Component_New_Node,startSale,New-Component_roaqmawfit,New-Node_btlxpygcqm,522503510
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_fhmhjrthav,New-Node_tdvqtcdhfn,563843805
Move_Operation_Component,getMeanTimeToDelivery,DataStore,,199605991
Move_Component_New_Node,Enterprise,New-Node_bnlrfiovpy,,392480470
UMLCloneNode,CashDeskPC,CashDeskPC_tyktbpnzhn,,433293476
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_ytytnnbpxt,New-Node_rpogmxlzmw,515700524
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_vwhqwbpbkc,New-Node_yevgmxaiie,445642732
Move_Component_New_Node,CashDeskApplication,New-Node_flaxjbtpyz,,440612299
Move_Operation_Component,rollInReceivedOrder,Reporting,,273493233
