operation,target,to,where,exec_time(nanoSec)
Move_Operation_Component,getTransactionContext,PrinterController,,2258505230
Move_Component_New_Node,Reporting,New-Node_eglisacckc,,1830839503
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_chrqygndeg,New-Node_hthnaslkcs,1398855307
UMLCloneNode,StoreServer,StoreServer_zyokupdnwm,,1165517239
UMLCloneNode,EnterpriseServer,EnterpriseServer_eljapylxza,,550192952
UMLCloneNode,EnterpriseServer_eljapylxza,EnterpriseServer_eljapylxza_zuboshfmmk,,554458491
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_foqodlmkcb,New-Node_emqyzzrvmz,633188881
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_bfynlepykq,New-Node_eacftceidp,618892700
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_rdoretsvwd,New-Node_tbactgaknr,664519908
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_igihgaqamr,New-Node_sfwmowalzh,613143618
UMLCloneNode,Printer,Printer_lhkpscahmn,,415861198
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_kstmnkpivs,New-Node_amaqyclsxs,648644376
Move_Operation_New_Component_New_Node,startSale,New-Component_teuucwigtv,New-Node_ytpkodtenz,615381545
Move_Component_New_Node,Reporting,New-Node_byoytgjnez,,455046877
UMLCloneNode,BarCodeScanner,BarCodeScanner_glubtktlun,,386705420
UMLCloneNode,New-Node_ikvnwxzobn,New-Node_ikvnwxzobn_vapaergube,,209729182
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_suskdfvoml,New-Node_nlfrjxcubq,581763509
UMLCloneNode,EnterpriseServer,EnterpriseServer_skdsgornid,,354468303
Move_Operation_New_Component_New_Node,stopSale,New-Component_bhkgdcbyrh,New-Node_kturwmwypp,538363888
UMLCloneNode,BarCodeScanner,BarCodeScanner_vqfrpzcpda,,379585147
Move_Component_New_Node,Enterprise,New-Node_rfwbwkjpfd,,395694669
Move_Operation_New_Component_New_Node,createReport,New-Component_uipkxziitx,New-Node_hnpwzeyema,633373578
Move_Operation_Component,queryStockItem,Persistence,,285927753
Move_Operation_New_Component_New_Node,stopSale,New-Component_uyqkyvurvb,New-Node_wljgrlqgua,606093216
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ykcnzqutcd,New-Node_qtkwwwrtic,614621650
Move_Operation_Component,productBarCodeScannedEvent,Persistence,,250432868
UMLCloneNode,StoreServer,StoreServer_flkrnvxtao,,390043450
UMLCloneNode,CashDeskPC,CashDeskPC_bzcgqucytv,,345102799
Move_Operation_Component,scanProduct,GUIReporting,,227428045
UMLCloneNode,StoreServer,StoreServer_dybneinmyo,,356405346
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_yycrpianbh,New-Node_eoimgxxigt,551671084
Move_Component_New_Node,Reporting,New-Node_azorzysjsr,,427029704
UMLCloneNode,EnterpriseClient,EnterpriseClient_rxqkkkjeeu,,370073329
Move_Operation_Component,getTransactionContext,CashBoxController,,222344530
Move_Component_New_Node,AppStore,New-Node_hzvbedsivf,,501932745
UMLCloneNode,LightDisplay,LightDisplay_dzhfwojjzv,,380079244
Move_Operation_Component,getTransactionContext,CashDeskApplication,,246361773
UMLCloneNode,CashBox,CashBox_jzyttmkghh,,352116292
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_isgyykgoxk,New-Node_yjmlboffwa,485858049
Move_Component_New_Node,Inventory,New-Node_hllsdmlcqy,,402721617
UMLCloneNode,StoreServer,StoreServer_gkukonxukp,,336913732
UMLCloneNode,EnterpriseServer,EnterpriseServer_gcddkdemvt,,322147961
UMLCloneNode,StoreServer,StoreServer_xvxpbbelxk,,453429142
UMLCloneNode,StoreServer,StoreServer_orcetanksf,,357147859
