solID,perfQ,#changes,pas,reliability
0,-0.12104191782811143,14.07,5.0,-0.593115552400396
5,-0.04386937099772214,6.15,12.0,-0.55881226073798
6,-0.2148055111378319,15.389999999999999,9.0,-0.8256645114850142
12,-0.22046418500940754,11.919999999999998,8.0,-0.8208746488528676
16,-0.04386937099772214,6.15,12.0,-0.55881226073798
23,-0.04386937099772214,6.15,12.0,-0.55881226073798
30,-0.2148055111378319,15.389999999999999,9.0,-0.8256645114850142
31,-0.1813067154681606,11.7,12.0,-0.8256645114850142
41,-0.04386937099772214,6.15,12.0,-0.55881226073798
45,-0.12104191782811143,14.07,5.0,-0.593115552400396
48,-0.12104191782811143,14.07,5.0,-0.593115552400396
50,-0.22046418500940754,11.919999999999998,8.0,-0.8208746488528676
51,-0.04386937099772214,6.15,12.0,-0.55881226073798
54,-0.2148055111378319,15.389999999999999,9.0,-0.8256645114850142
68,-0.2148055111378319,15.389999999999999,9.0,-0.8256645114850142
69,-0.04386937099772214,6.15,12.0,-0.55881226073798
