operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_hphlabobke,New-Node_almbzuhsom,3297851944
Move_Operation_New_Component_New_Node,getTransaction,New-Component_iogtveewvs,New-Node_egvmrodsky,2038635292
Move_Operation_Component,getTransaction,GUIStore,,896032225
Move_Component_New_Node,GUIReporting,New-Node_plzsrsgzzz,,1044881234
Move_Operation_Component,getTransactionContext,DataStore,,356401309
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ttrbzntinw,New-Node_mpbxdktzfn,717570730
Move_Component_New_Node,CashDeskGUI,New-Node_ytcafnllma,,484719423
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_pdfatrywrc,New-Node_hzqorjqgot,658131950
UMLCloneNode,EnterpriseServer,EnterpriseServer_kutxqipddf,,389961667
UMLCloneNode,StoreServer,StoreServer_zszclkukmp,,378391162
Move_Operation_New_Component_New_Node,stopSale,New-Component_dafmwuhfrb,New-Node_zaoqgtmwmh,507197451
Move_Operation_Component,printRunningTotal,PrinterController,,260321145
Move_Operation_Component,queryOrderById,GUIReporting,,233301953
Move_Component_New_Node,Enterprise,New-Node_myxqkqopdg,,397231439
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_uszeqllrwy,New-Node_yykupqahoa,535342834
UMLCloneNode,StoreServer,StoreServer_todjclkhyw,,326880077
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_epfgfrahwb,New-Node_fjvtwdwqkr,492912896
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ckvouxbwty,New-Node_lempwqwyko,512868875
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_eohlvgnrfm,New-Node_hkdkqfadbk,636544953
Move_Operation_New_Component_New_Node,getTransaction,New-Component_ohxpdqwlom,New-Node_ccnimtgegc,578224659
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_klvpsylkqn,New-Node_dfgzwibqdr,540923128
Move_Operation_Component,startSale,Enterprise,,240277873
UMLCloneNode,CashDeskPC,CashDeskPC_bvitklatdz,,383965244
UMLCloneNode,EnterpriseServer,EnterpriseServer_ggoijhahom,,364316472
Move_Component_New_Node,Enterprise,New-Node_hqzmvpxcqe,,395438377
Move_Operation_New_Component_New_Node,scanProduct,New-Component_vrlxzddsoc,New-Node_hxjgutzwol,532952693
UMLCloneNode,New-Node_hqzmvpxcqe,New-Node_hqzmvpxcqe_xfcsdqjfgg,,392271568
UMLCloneNode,Printer,Printer_jrrubtbkoq,,341978487
UMLCloneNode,StoreServer,StoreServer_abqovttwuc,,348108060
UMLCloneNode,Printer,Printer_hmksjltedd,,364420867
Move_Operation_New_Component_New_Node,getTransaction,New-Component_fhtzqtxxto,New-Node_nmylplufsi,537840447
UMLCloneNode,EnterpriseClient,EnterpriseClient_iqptcrpwtv,,411265192
Move_Operation_Component,createReport,Inventory,,276101504
UMLCloneNode,Printer,Printer_zuzenbirnq,,391149966
Move_Component_New_Node,CashDeskApplication,New-Node_eixmjcfqkj,,482453534
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_ktlnrxaiyk,New-Node_kxghghdwuq,477022140
Move_Component_New_Node,ScannerController,New-Node_bzmvbsviqp,,410983985
UMLCloneNode,Printer,Printer_bbqjezgihb,,434005932
UMLCloneNode,CashDeskPC,CashDeskPC_hdcghxhjih,,482279207
Move_Operation_Component,getMeanTimeToDelivery,ScannerController,,237160949
UMLCloneNode,EnterpriseServer,EnterpriseServer_ymqerxtqfh,,392892914
Move_Component_New_Node,DataStore,New-Node_orpdajcaew,,388357178
