operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_igbanqrkmc,New-Node_gacyptsldk,1894880083
Move_Component_New_Node,Inventory,New-Node_lsakmjfzyz,,1016246880
UMLCloneNode,CashBox,CashBox_mhzwpmqtlm,,1105125332
Move_Operation_Component,getEnterpriseByID,CashBoxController,,531177781
Move_Component_New_Node,ScannerController,New-Node_iazdhkwqur,,1239945791
Move_Operation_Component,createReport,CashDeskApplication,,583021738
Move_Operation_New_Component_New_Node,scanProduct,New-Component_tuhxtdmlus,New-Node_qgtlcyvucm,949056043
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_xsforxpjzr,New-Node_sivrtbwykc,866420409
Move_Operation_New_Component_New_Node,startSale,New-Component_xiroiphgwy,New-Node_qkdqsqtnuv,491661012
Move_Operation_Component,saleStartedEvent,Persistence,,344590048
UMLCloneNode,BarCodeScanner,BarCodeScanner_xauacexolh,,437837563
Move_Component_New_Node,ScannerController,New-Node_idevbzucmf,,528073309
Move_Component_New_Node,GUIStore,New-Node_jwufvttkeb,,525722660
UMLCloneNode,Printer,Printer_dxswtoqfnd,,376420231
Move_Operation_Component,getMeanTimeToDelivery,Persistence,,301217257
Move_Operation_New_Component_New_Node,scanProduct,New-Component_txsbhyspzj,New-Node_wgmqqwxphn,582616789
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_bygzdnjyrt,New-Node_dflbtqfrns,511351590
Move_Component_New_Node,Inventory,New-Node_qzaislytxq,,409683533
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_vfzlnrpucj,New-Node_uqzbyrypnz,540467893
UMLCloneNode,Printer,Printer_utmxnzcbmp,,379916488
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_iwnpingqcf,New-Node_nvsvuwyeky,609851524
Move_Operation_Component,createReport,DataStore,,238665719
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_ejpyfqkhys,New-Node_vwfxrmyfgy,551041643
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_rbwfemvrya,New-Node_xoenopccov,536455088
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_locbfbxckd,New-Node_fmtcwnyrft,566129439
Move_Operation_Component,getMeanTimeToDelivery,PrinterController,,253061176
Move_Component_New_Node,AppStore,New-Node_ovsyfjbgbe,,410567892
UMLCloneNode,CashDeskPC,CashDeskPC_jexymjryow,,311992044
Move_Operation_Component,getTransactionContext,Reporting,,220332558
UMLCloneNode,EnterpriseClient,EnterpriseClient_mvmxxkufjv,,327547757
UMLCloneNode,EnterpriseServer,EnterpriseServer_nfwoicwexr,,351064580
Move_Operation_New_Component_New_Node,createReport,New-Component_lwapjjnxfh,New-Node_cenebxlaxs,599565575
Move_Operation_Component,getMeanTimeToDeliveryReport,ScannerController,,230445153
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_bukefopvoo,New-Node_fjleeyloej,598115645
Move_Component_New_Node,CashDeskGUI,New-Node_aojwtvisso,,407203752
UMLCloneNode,EnterpriseClient,EnterpriseClient_ixomcbrrht,,382956790
Move_Operation_Component,queryStockItem,CashDeskGUI,,255729360
UMLCloneNode,EnterpriseServer,EnterpriseServer_drvkizkypd,,369229126
Move_Component_New_Node,PrinterController,New-Node_aiigggeqgp,,494814085
UMLCloneNode,StoreServer,StoreServer_tdlssggaaz,,369726027
UMLCloneNode,EnterpriseClient,EnterpriseClient_umlrtdxuxn,,411328278
UMLCloneNode,CashBox,CashBox_ihpjvjcrtj,,334692055
Move_Operation_Component,getMeanTimeToDelivery,GUIStore,,255592032
Move_Component_New_Node,ScannerController,New-Node_ceyvtzkqkk,,366332984
Move_Operation_Component,getMeanTimeToDelivery,Persistence,,278877471
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_aqgdikxalo,New-Node_rfepmlbsgy,500574358
UMLCloneNode,EnterpriseServer,EnterpriseServer_rxbszanxeb,,389095002
UMLCloneNode,CashBox,CashBox_ubyjsqffam,,389136299
Move_Operation_Component,createReport,CashBoxController,,247813906
Move_Component_New_Node,Inventory,New-Node_oejopkvylc,,476037482
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_lqnwrplhih,New-Node_hiznvlawsc,631850711
UMLCloneNode,CashBox,CashBox_jwsogmoweg,,378247419
Move_Operation_Component,startSale,CashDeskGUI,,234809677
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_nxbrlpamtf,New-Node_fmfomcxpzh,589643958
UMLCloneNode,StoreServer,StoreServer_nzldlrcutk,,327269255
UMLCloneNode,BarCodeScanner,BarCodeScanner_bucrxdejef,,308413252
Move_Component_New_Node,Inventory,New-Node_gtjenijxlk,,338078265
Move_Operation_Component,createReport,Enterprise,,183973050
UMLCloneNode,EnterpriseServer,EnterpriseServer_btvqpvtwxb,,397237021
UMLCloneNode,CashDeskPC,CashDeskPC_zcovnctmne,,405590848
UMLCloneNode,EnterpriseClient,EnterpriseClient_arefcuhzlg,,322445228
Move_Operation_Component,getMeanTimeToDelivery,CashBoxController,,235065147
Move_Component_New_Node,DataStore,New-Node_rpwgviqsvc,,453743502
Move_Operation_New_Component_New_Node,stopSale,New-Component_filcsfhhqu,New-Node_mgshepgmxs,559352099
UMLCloneNode,BarCodeScanner,BarCodeScanner_ancaicvlbc,,420335579
UMLCloneNode,Printer,Printer_dxswtoqfnd,,564792642
Move_Operation_Component,getMeanTimeToDelivery,Persistence,,237362245
Move_Operation_New_Component_New_Node,scanProduct,New-Component_txsbhyspzj,New-Node_wgmqqwxphn,598817602
Move_Operation_Component,startSale,CashDeskGUI,,304834441
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_nxbrlpamtf,New-Node_fmfomcxpzh,635916507
UMLCloneNode,StoreServer,StoreServer_nzldlrcutk,,450786797
UMLCloneNode,BarCodeScanner,BarCodeScanner_bucrxdejef,,443182917
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_igbanqrkmc,New-Node_gacyptsldk,719268843
Move_Component_New_Node,Inventory,New-Node_lsakmjfzyz,,496788308
UMLCloneNode,CashBox,CashBox_mhzwpmqtlm,,433593022
Move_Operation_Component,getEnterpriseByID,CashBoxController,,269510766
Move_Operation_Component,getTransaction,Enterprise,,278477622
UMLCloneNode,EnterpriseServer,EnterpriseServer_drvkizkypd,,379785012
Move_Component_New_Node,PrinterController,New-Node_aiigggeqgp,,485834275
UMLCloneNode,StoreServer,StoreServer_tdlssggaaz,,448023084
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_bygzdnjyrt,New-Node_dflbtqfrns,736244179
Move_Component_New_Node,Inventory,New-Node_qzaislytxq,,502630955
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_vfzlnrpucj,New-Node_uqzbyrypnz,654140984
UMLCloneNode,Printer,Printer_utmxnzcbmp,,427251159
Move_Operation_Component,getMeanTimeToDelivery,Persistence,,324661735
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_aqgdikxalo,New-Node_rfepmlbsgy,671868820
UMLCloneNode,EnterpriseServer,EnterpriseServer_rxbszanxeb,,490166560
UMLCloneNode,CashBox,CashBox_ubyjsqffam,,464960018
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_ezxppvuwvl,New-Node_azzgdboxkg,790455957
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_bukefopvoo,New-Node_fjleeyloej,759182387
Move_Component_New_Node,CashDeskGUI,New-Node_aojwtvisso,,486707493
UMLCloneNode,EnterpriseClient,EnterpriseClient_ixomcbrrht,,480030390
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_bygzdnjyrt,New-Node_dflbtqfrns,694457393
Move_Component_New_Node,Inventory,New-Node_qzaislytxq,,485446087
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_vfzlnrpucj,New-Node_uqzbyrypnz,572067936
UMLCloneNode,Printer,Printer_utmxnzcbmp,,422055976
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hhwfunzapg,New-Node_lgajxfqdlt,686732716
Move_Operation_Component,createReport,Enterprise,,248503239
UMLCloneNode,EnterpriseServer,EnterpriseServer_btvqpvtwxb,,376659590
UMLCloneNode,CashDeskPC,CashDeskPC_zcovnctmne,,408208877
Move_Operation_Component,getMeanTimeToDelivery,Persistence,,261019231
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_aqgdikxalo,New-Node_rfepmlbsgy,645275778
UMLCloneNode,EnterpriseServer,EnterpriseServer_rxbszanxeb,,466770423
UMLCloneNode,CashBox,CashBox_ubyjsqffam,,508610368
Move_Component_New_Node,Inventory,New-Node_gtjenijxlk,,538191745
Move_Operation_Component,createReport,Enterprise,,245858769
UMLCloneNode,EnterpriseServer,EnterpriseServer_btvqpvtwxb,,386701913
UMLCloneNode,CashDeskPC,CashDeskPC_zcovnctmne,,378692603
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_bygzdnjyrt,New-Node_dflbtqfrns,585694772
Move_Component_New_Node,Inventory,New-Node_qzaislytxq,,493150285
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_vfzlnrpucj,New-Node_uqzbyrypnz,637933389
UMLCloneNode,Printer,Printer_utmxnzcbmp,,427167492
Move_Operation_New_Component_New_Node,getTransaction,New-Component_rurnehyetk,New-Node_tbwlzxqiwh,526551475
Move_Component_New_Node,Inventory,New-Node_lsakmjfzyz,,457850364
UMLCloneNode,CashBox,CashBox_mhzwpmqtlm,,409019547
Move_Operation_Component,getEnterpriseByID,CashBoxController,,297146813
Move_Operation_Component,getTransactionContext,Reporting,,326527173
UMLCloneNode,EnterpriseClient,EnterpriseClient_mvmxxkufjv,,427518421
UMLCloneNode,EnterpriseServer,EnterpriseServer_nfwoicwexr,,414977120
Move_Operation_New_Component_New_Node,createReport,New-Component_lwapjjnxfh,New-Node_cenebxlaxs,614516463
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_zxwivbhecf,New-Node_xcxxtqdfwl,557080588
Move_Operation_Component,saleStartedEvent,Persistence,,227632388
UMLCloneNode,BarCodeScanner,BarCodeScanner_xauacexolh,,319753159
Move_Component_New_Node,ScannerController,New-Node_idevbzucmf,,415858944
Move_Component_New_Node,GUIReporting,New-Node_slgdwmpwex,,560150966
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_aqgdikxalo,New-Node_rfepmlbsgy,597481235
UMLCloneNode,EnterpriseServer,EnterpriseServer_rxbszanxeb,,408763988
UMLCloneNode,CashBox,CashBox_ubyjsqffam,,390207839
Move_Operation_Component,queryOrderById,AppStore,,275885661
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_bukefopvoo,New-Node_fjleeyloej,590536762
Move_Component_New_Node,CashDeskGUI,New-Node_aojwtvisso,,761793132
UMLCloneNode,EnterpriseClient,EnterpriseClient_ixomcbrrht,,444711634
UMLCloneNode,EnterpriseClient,EnterpriseClient_umlrtdxuxn,,401444982
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_kkozsmkagd,New-Node_ynrcaqyguj,546669925
Move_Operation_Component,getMeanTimeToDelivery,GUIStore,,244622961
Move_Component_New_Node,ScannerController,New-Node_ceyvtzkqkk,,451252991
Move_Operation_Component,getMeanTimeToDelivery,Persistence,,306726569
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_aqgdikxalo,New-Node_rfepmlbsgy,656656622
UMLCloneNode,EnterpriseServer,EnterpriseServer_rxbszanxeb,,498732413
UMLCloneNode,CashBox,CashBox_ubyjsqffam,,431288781
Move_Operation_Component,getTransactionContext,New-Component_cymgqrncyr,,296552499
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_bukefopvoo,New-Node_fjleeyloej,641925315
Move_Component_New_Node,CashDeskGUI,New-Node_aojwtvisso,,526758473
UMLCloneNode,EnterpriseClient,EnterpriseClient_ixomcbrrht,,516166318
UMLCloneNode,EnterpriseClient,EnterpriseClient_arefcuhzlg,,492695613
Move_Operation_Component,getMeanTimeToDelivery,CashBoxController,,287383413
Move_Component_New_Node,DataStore,New-Node_rpwgviqsvc,,504881015
Move_Operation_New_Component_New_Node,stopSale,New-Component_filcsfhhqu,New-Node_mgshepgmxs,675786006
UMLCloneNode,EnterpriseServer,EnterpriseServer_dshiejdwfr,,607835063
Move_Component_New_Node,Inventory,New-Node_qzaislytxq,,510693455
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_vfzlnrpucj,New-Node_uqzbyrypnz,595209675
UMLCloneNode,Printer,Printer_utmxnzcbmp,,398685427
UMLCloneNode,EnterpriseClient,EnterpriseClient_umlrtdxuxn,,576527199
UMLCloneNode,CashBox,CashBox_ihpjvjcrtj,,485180889
Move_Operation_Component,getMeanTimeToDelivery,GUIStore,,306058637
Move_Component_New_Node,ScannerController,New-Node_ceyvtzkqkk,,473654293
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_bygzdnjyrt,New-Node_dflbtqfrns,726662570
Move_Component_New_Node,Inventory,New-Node_qzaislytxq,,529443429
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_vfzlnrpucj,New-Node_uqzbyrypnz,769236553
UMLCloneNode,Printer,Printer_utmxnzcbmp,,478529586
