operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,Printer,Printer_pohbndgqfx,,1633264194
Move_Component_New_Node,CashBoxController,New-Node_tveptvwyhm,,970732123
UMLCloneNode,BarCodeScanner,BarCodeScanner_azahpftswp,,568407100
Move_Operation_Component,printRunningTotal,GUIReporting,,556411494
Move_Component_New_Node,GUIStore,New-Node_gqkoniulvx,,996776577
Move_Operation_Component,createReport,DataStore,,677909229
UMLCloneNode,LightDisplay,LightDisplay_mqintuxssi,,1185292697
UMLCloneNode,BarCodeScanner,BarCodeScanner_lepbskbxii,,741686916
Move_Component_New_Node,GUIStore,New-Node_ymgaoqqkwy,,580517963
Move_Operation_New_Component_New_Node,getTransaction,New-Component_pvhfppylsv,New-Node_szctvghbxr,714335582
UMLCloneNode,New-Node_fzyebeyfln,New-Node_fzyebeyfln_nzkzyelsuq,,248561758
Move_Operation_New_Component_New_Node,scanProduct,New-Component_vusnbxrsrf,New-Node_psdykffulo,791090567
Move_Operation_Component,saleStartedEvent,Reporting,,304587067
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_mcgmpmluuu,New-Node_esvssfnxsr,627110452
Move_Component_New_Node,Inventory,New-Node_zhrqzgosir,,511890760
Move_Operation_New_Component_New_Node,scanProduct,New-Component_hbquryqpoq,New-Node_xersybomvp,582511402
Move_Operation_Component,enterOrderID,Persistence,,200024582
UMLCloneNode,EnterpriseServer,EnterpriseServer_xcfbdyxvkt,,352179221
UMLCloneNode,LightDisplay,LightDisplay_dmbtorrpsr,,401314628
Move_Component_New_Node,DataStore,New-Node_gtzhtbdonr,,446922420
UMLCloneNode,CashBox,CashBox_wjrxfjujgt,,363854667
UMLCloneNode,CashBox_wjrxfjujgt,CashBox_wjrxfjujgt_ihvgviuhzl,,384052415
Move_Operation_Component,rollInReceivedOrder,PrinterController,,227092354
UMLCloneNode,CashBox_wjrxfjujgt_ihvgviuhzl,CashBox_wjrxfjujgt_ihvgviuhzl_gbpwkjrwnt,,350364167
Move_Operation_Component,saleStartedEvent,GUIStore,,284100496
Move_Component_New_Node,CashDeskGUI,New-Node_lmgskfzqhl,,435515157
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_aamukelwnh,New-Node_ojmyrycbjp,544039382
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_cnokmtclml,New-Node_zkmfpkmauh,574351307
