operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,Printer,Printer_lymyahposm,,2779976552
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_pzqpvvovuq,New-Node_vkrgufbniz,2498553410
Move_Component_New_Node,DataStore,New-Node_kczjzqcydp,,964627103
Move_Operation_Component,startSale,DataStore,,421169634
Move_Component_New_Node,GUIReporting,New-Node_zuewuumegu,,889077083
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_voxvvvnwrw,New-Node_tmcwieanqw,900497206
Move_Operation_New_Component_New_Node,createReport,New-Component_vekrbhsvvu,New-Node_bukelwrebr,668059033
Move_Operation_Component,getTransactionContext,CashDeskApplication,,431462674
Move_Operation_New_Component_New_Node,getTransaction,New-Component_xurhdivqtn,New-Node_esqhhhfdnt,661664584
Move_Component_New_Node,PrinterController,New-Node_fpflulzhfs,,568897140
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_camznypmca,New-Node_mmcrnzzjts,632455796
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_wbxritpbrr,New-Node_xptapsxkxq,688140888
Move_Component_New_Node,CashBoxController,New-Node_kagswuehro,,541014669
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_fokrxjduer,New-Node_hankhunjdy,627514140
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_mlztesyqtq,New-Node_wywjshbyay,613581355
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_bfkdclrovb,New-Node_mordtjgxta,731506170
Move_Component_New_Node,AppStore,New-Node_ljecelktxk,,569098888
Move_Operation_Component,enterOrderID,Reporting,,310404644
Move_Operation_New_Component_New_Node,createReport,New-Component_qphnsdauzf,New-Node_wvyudxlokg,746426256
UMLCloneNode,CashBox,CashBox_baxvbpdnjr,,391258339
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_zmjcmznmzs,New-Node_gkccggppsn,587405364
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_hzcqnaoymx,New-Node_xiitmxicxv,617302392
Move_Operation_New_Component_New_Node,createReport,New-Component_wipoxdwjgk,New-Node_xlfrkgpfme,616473999
UMLCloneNode,New-Node_xiitmxicxv,New-Node_xiitmxicxv_immtjjtkjc,,452052491
Move_Component_New_Node,ScannerController,New-Node_svefivzzet,,452603434
