solID,perfQ,#changes,pas,reliability
2486,-0.25602438327049837,6.81,12.0,-0.4889515976618761
2540,-0.12294715579883178,4.35,11.0,-0.5452776305053381
2676,-0.1905186407096605,7.0,11.0,-0.6239137850406948
2728,-0.19380986616508247,7.0,11.0,-0.29196927130993666
2768,-0.18497242653541873,5.359999999999999,12.0,-0.488923968122836
2794,-0.2618260315794142,9.24,11.0,-0.566288383470262
2810,-0.2046483250496612,7.95,13.0,-0.7330529606449443
2830,-0.20181826052401616,8.04,13.0,-0.7598406294885458
2832,-0.2336626203703259,11.92,5.0,-0.8341449617679927
2836,-0.20939136732083094,8.39,10.0,-0.11040543722533813
2860,-0.2636140996728839,12.27,6.0,-0.05243449773298725
2884,-0.18027903603339798,8.96,13.0,-0.8200298809627157
2890,-0.35967698867280246,14.979999999999999,5.0,-0.7632430802831613
2898,-0.2744931636271644,12.08,9.0,-0.5253196130253341
2912,-0.23566753518468506,8.04,11.0,-0.726343184765583
2914,-0.2046483250496612,7.95,13.0,-0.7330529606449443
