operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,CashDeskApplication,New-Node_wzkxgndfty,,2443136451
UMLCloneNode,CashDeskPC,CashDeskPC_exihmoghpu,,1160678810
UMLCloneNode,CashDeskPC,CashDeskPC_krliidlmew,,1132288567
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ndakmskzog,New-Node_bfnariphgm,1042250561
UMLCloneNode,LightDisplay,LightDisplay_yrmbzsmuyt,,589700247
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_mdrydniqau,New-Node_lafloeeoyd,749667433
UMLCloneNode,CashBox,CashBox_hakwyavmoj,,518895605
UMLCloneNode,EnterpriseServer,EnterpriseServer_nvsaldfaqb,,473347480
UMLCloneNode,EnterpriseServer,EnterpriseServer_eoovelgpkr,,368919001
Move_Operation_New_Component_New_Node,createReport,New-Component_esbtdqasew,New-Node_gzxvzfyxwf,592850083
Move_Component_New_Node,DataStore,New-Node_orhuvzcawm,,535127300
UMLCloneNode,New-Node_gzxvzfyxwf,New-Node_gzxvzfyxwf_zpbccdmcas,,368739425
Move_Operation_New_Component_New_Node,getTransaction,New-Component_kdkdfjdhsb,New-Node_iunexyoiwm,586397815
Move_Component_New_Node,CashDeskApplication,New-Node_nnixawhjxh,,428726623
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_bxcnkbnnei,New-Node_qcrjdjycrn,627248853
UMLCloneNode,New-Node_qkvtoyprlt,New-Node_qkvtoyprlt_nmwwrvoaqg,,228849945
Move_Operation_Component,getMeanTimeToDeliveryReport,CashBoxController,,244250582
Move_Component_New_Node,CashDeskApplication,New-Node_ppfbanwrfr,,449547814
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_wrifrxrwhi,New-Node_kpreyxyrkn,666952409
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_xgtukioprl,New-Node_kskxlpbrwc,506731637
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_mdoondhgpb,New-Node_vqfyoyprdp,549929374
Move_Operation_Component,getEnterpriseByID,Inventory,,215983099
Move_Component_New_Node,CashDeskApplication,New-Node_dujkbhscpr,,542957492
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_daficxctbw,New-Node_bjepxcwlvj,657923429
Move_Component_New_Node,AppStore,New-Node_eeqpzgtcpx,,446943671
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_lveejxdzzt,New-Node_tywvrhzjjl,481298318
Move_Operation_Component,rollInReceivedOrder,GUIStore,,283856224
UMLCloneNode,EnterpriseServer,EnterpriseServer_evczfybayn,,400999814
UMLCloneNode,Printer,Printer_beqfqllabv,,299702487
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_sbcqqjpjxp,New-Node_mnfjpudzdc,487357519
Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_ymhjvfomae,New-Node_ageytalnfu,585216329
Move_Operation_Component,productBarCodeScannedEvent,Persistence,,189235877
Move_Component_New_Node,CashBoxController,New-Node_bxyjakzdoe,,471920234
Move_Operation_New_Component_New_Node,getTransaction,New-Component_jkzmakvbfu,New-Node_bptdrsmunu,535122091
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ngddpvngkl,New-Node_ltbqmyused,604728406
Move_Operation_Component,queryStockItem,PrinterController,,220071344
Move_Operation_Component,saleStartedEvent,CashDeskApplication,,222607890
UMLCloneNode,Printer,Printer_shauohrklb,,334666026
Move_Component_New_Node,AppStore,New-Node_xhxuwcrtom,,362983633
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_xwnlqpjmli,New-Node_ffnvvulrzq,541006213
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_azfzmetdri,New-Node_lxjbnbaklo,641299067
Move_Component_New_Node,Enterprise,New-Node_yaqpbkkjxe,,468754618
Move_Operation_Component,enterOrderID,Persistence,,272848565
Move_Operation_New_Component_New_Node,stopSale,New-Component_iphmdxngmi,New-Node_bjrlmfdnbx,623632382
