solID,perfQ,#changes,pas,reliability
29,-0.2241049889564239,18.2,5.0,0.6132960419553005
485,-0.3175384817650152,11.29,13.0,-0.7631264195427387
497,-0.25582731932753383,10.28,12.0,-0.8197736121358957
508,-0.3175384817650152,11.29,13.0,-0.7631264195427387
524,-0.184767697657491,7.16,11.0,-0.05393511410241347
528,-0.04623179704053836,5.8,8.0,-0.8923234594463704
573,-0.04623179704053836,5.8,8.0,-0.8923234594463704
580,-0.25582731932753383,10.28,12.0,-0.8197736121358957
589,-0.08556058095760019,5.99,10.0,-0.9042738521485932
592,-0.25582731932753383,10.28,12.0,-0.8197736121358957
593,-0.04623179704053836,5.8,8.0,-0.8923234594463704
596,-0.04623179704053836,5.8,8.0,-0.8923234594463704
1464,-0.25582731932753383,10.28,12.0,-0.8197736121358957
1465,-0.3175384817650152,11.29,13.0,-0.7631264195427387
1470,-0.2612386884885241,10.469999999999999,11.0,-0.5334675159037272
1471,-0.25582731932753383,10.28,12.0,-0.8197736121358957
