solID,perfQ,#changes,pas,reliability
5456,-0.2701673839545354,14.89,5.0,-0.8029480881473214
5590,-0.31456301774329326,15.17,9.0,-0.7608390651488876
5670,-0.20955112820556218,12.93,6.0,-0.7632456196358034
5692,-0.20955112820556218,12.93,6.0,-0.7632456196358034
5706,-0.2553087164427522,12.93,7.0,-0.8359069492767198
5718,-0.20955112820556218,12.93,6.0,-0.7632456196358034
5724,-0.2893148945932659,15.08,7.0,-0.7628969300812877
5744,-0.30107670945041864,15.17,9.0,-0.762820442961298
5752,-0.20955112820556218,12.93,6.0,-0.7632456196358034
5756,-0.30107670945041864,15.17,9.0,-0.762820442961298
5764,-0.30107670945041864,15.17,9.0,-0.762820442961298
5768,-0.1247584212749542,12.27,9.0,-0.7616401106546125
5776,-0.2553087164427522,12.93,7.0,-0.8359069492767198
5780,-0.20955112820556218,12.93,6.0,-0.7632456196358034
5788,-0.2553087164427522,12.93,7.0,-0.8359069492767198
5790,-0.2893148945932659,15.08,7.0,-0.7628969300812877
