solID,perfQ,#changes,pas,reliability
2,-0.13396534120701162,9.94,15.0,-0.8922563939919758
11,-0.2435481979817414,7.51,14.0,-0.7628945841757133
20,-0.13396534120701162,9.94,15.0,-0.8922563939919758
29,-0.13396534120701162,9.94,15.0,-0.8922563939919758
36,-0.2435481979817414,7.51,14.0,-0.7628945841757133
48,-0.13396534120701162,9.94,15.0,-0.8922563939919758
54,-0.13396534120701162,9.94,15.0,-0.8922563939919758
81,-0.2435481979817414,7.51,14.0,-0.7628945841757133
84,-0.13396534120701162,9.94,15.0,-0.8922563939919758
85,-0.2435481979817414,7.51,14.0,-0.7628945841757133
88,-0.13396534120701162,9.94,15.0,-0.8922563939919758
89,-0.2435481979817414,7.51,14.0,-0.7628945841757133
96,-0.038805082579957115,4.54,15.0,-0.897696109434858
97,-0.13396534120701162,9.94,15.0,-0.8922563939919758
101,-0.13396534120701162,9.94,15.0,-0.8922563939919758
108,-0.2435481979817414,7.51,14.0,-0.7628945841757133
