solID,perfQ,#changes,pas,reliability
0,-0.25056147079004104,10.379999999999999,13.0,-0.7553143277028034
4,-0.2251787730565977,18.86,5.0,-0.7660518514400301
6,-0.02393185026708723,7.35,5.0,-0.4413914275627929
12,-0.1045700492125803,7.3500000000000005,12.0,-0.06676948197547805
24,-0.2251787730565977,18.86,5.0,-0.7660518514400301
30,-0.16101781310029034,8.83,12.0,-0.7453134335476426
38,-0.28345324422998414,21.799999999999997,6.0,-0.7655458178611012
42,-0.15900980660583006,10.469999999999999,13.0,-0.8204741896433646
66,-0.15900980660583006,10.469999999999999,13.0,-0.8204741896433646
74,-0.17316553487385425,11.29,6.0,-0.7453134335476426
78,-0.28345324422998414,21.799999999999997,6.0,-0.7655458178611012
82,-0.15926895135603242,8.01,12.0,-0.4940844852678776
100,-0.28345324422998414,21.799999999999997,6.0,-0.7655458178611012
106,-0.16101781310029034,8.83,12.0,-0.7453134335476426
120,-0.15926895135603242,8.01,12.0,-0.4940844852678776
132,-0.25056147079004104,10.379999999999999,13.0,-0.7553143277028034
