operation,target,to,where,exec_time(nanoSec)
UMLCloneNode,EnterpriseServer,EnterpriseServer_leckhzwkgl,,1826728936
Move_Operation_New_Component_New_Node,createReport,New-Component_wvzpydvqea,New-Node_catedzqbyq,1438769323
Move_Component_New_Node,Persistence,New-Node_uojuddslan,,1282296038
UMLCloneNode,CashBox,CashBox_tyugupuovv,,488356562
Move_Operation_Component,scanProduct,DataStore,,509781735
Move_Component_New_Node,ScannerController,New-Node_wpxwcrefht,,723266800
UMLCloneNode,LightDisplay,LightDisplay_hrrhercccj,,679508201
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_jxxqmsmhcq,New-Node_iyohqavhow,745475373
UMLCloneNode,EnterpriseServer,EnterpriseServer_wegmqujddc,,431918298
Move_Operation_Component,printRunningTotal,GUIStore,,272602704
Move_Component_New_Node,CashBoxController,New-Node_kpnjosfvng,,514541210
UMLCloneNode,Printer,Printer_vdthowqphy,,416159028
Move_Component_New_Node,CashDeskApplication,New-Node_rmlibbkwzk,,513405871
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_evyxhksheg,New-Node_hzabwpkqbf,575797609
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_jvolpqpocd,New-Node_nztkxhtzes,589680359
UMLCloneNode,StoreServer,StoreServer_glafoqcmdy,,399260222
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_syxyhgvomt,New-Node_jcxzhykmha,482827666
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_enlkemoeor,New-Node_fboezjogqa,575676191
Move_Component_New_Node,CashDeskGUI,New-Node_vzacrekvfv,,417297353
Move_Operation_Component,getTransactionContext,Enterprise,,251034122
Move_Component_New_Node,DataStore,New-Node_waxkmfmfft,,473392635
Move_Operation_Component,getProductWithStockItem,AppStore,,240229492
UMLCloneNode,New-Node_iavgkybpok,New-Node_iavgkybpok_sriqeznvmz,,229388856
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_xfzrgbhcak,New-Node_mnvvntgahe,526796900
UMLCloneNode,Printer,Printer_lovrpgrozv,,346886409
Move_Component_New_Node,Reporting,New-Node_ihysqztfdc,,330356545
UMLCloneNode,LightDisplay,LightDisplay_dngvbrxlby,,387910842
UMLCloneNode,Printer_lovrpgrozv,Printer_lovrpgrozv_qjdjtewmjs,,370187369
UMLCloneNode,CashDeskPC,CashDeskPC_bhqckgbqro,,387673056
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xxgkvdauar,New-Node_eocdrkoali,616751409
Move_Operation_Component,getTransactionContext,GUIStore,,251795459
Move_Component_New_Node,GUIReporting,New-Node_oxqnupchef,,417822117
UMLCloneNode,Printer,Printer_gkqstrdodu,,355564401
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_lcdvatzhow,New-Node_vsgvynkttq,502164664
Move_Operation_Component,getProductWithStockItem,AppStore,,225142894
UMLCloneNode,CashBox,CashBox_enbczyhbni,,282847663
Move_Component_New_Node,CashDeskGUI,New-Node_eukjvxdkeh,,368397694
Move_Operation_New_Component_New_Node,getTransaction,New-Component_izxaqkpmlh,New-Node_amlivpixxt,588096159
UMLCloneNode,New-Node_eukjvxdkeh,New-Node_eukjvxdkeh_kjxqdxbvbb,,343107333
Move_Operation_Component,getProductWithStockItem,CashDeskApplication,,214059592
Move_Component_New_Node,AppStore,New-Node_ymtcrowuyh,,363941118
Move_Operation_Component,getTransactionContext,CashDeskApplication,,244469803
UMLCloneNode,CashBox,CashBox_pxydeydugt,,369350470
UMLCloneNode,New-Node_awbsdgbcgb,New-Node_awbsdgbcgb_sqtxngxbbm,,174101790
Move_Component_New_Node,CashDeskApplication,New-Node_vemsdymvbz,,446918074
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_yyztpthcnm,New-Node_wyxxmvzbxl,489202179
Move_Operation_Component,queryOrderById,ScannerController,,254658418
UMLCloneNode,StoreServer,StoreServer_ofcfwmyabq,,346739474
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_piupokhlrd,New-Node_pfbsusyetd,489502031
Move_Component_New_Node,New-Component_piupokhlrd,New-Node_dunhwyavzl,,438443814
UMLCloneNode,EnterpriseClient,EnterpriseClient_afrdrzbqze,,353666392
Move_Operation_Component,getProductWithStockItem,PrinterController,,181427144
UMLCloneNode,StoreServer,StoreServer_rvbyrshiqe,,322216181
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_zfjqylxzfe,New-Node_fpbizvamgb,498311699
Move_Operation_Component,enterOrderID,CashDeskApplication,,217369529
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_lwhgvdjwel,New-Node_unkhdhugom,428778752
Move_Operation_New_Component_New_Node,scanProduct,New-Component_gxrodogifw,New-Node_zfkprxemhc,571381739
Move_Operation_Component,enterOrderID,DataStore,,261014265
Move_Component_New_Node,CashBoxController,New-Node_ewtphfyhhr,,471840133
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_udeqqhhdus,New-Node_xebfvmbquw,474129175
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_fwrcxqimbh,New-Node_eabxoojwcr,630367149
Move_Component_New_Node,Enterprise,New-Node_vmesoamfsc,,465925894
UMLCloneNode,LightDisplay,LightDisplay_xurwekqkhx,,403680230
Move_Operation_Component,saleStartedEvent,CashBoxController,,264292522
UMLCloneNode,StoreServer,StoreServer_rvbyrshiqe,,377349759
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_zfjqylxzfe,New-Node_fpbizvamgb,640226487
Move_Operation_Component,enterOrderID,CashDeskApplication,,263745396
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_lwhgvdjwel,New-Node_unkhdhugom,563786217
Move_Component_New_Node,CashDeskGUI,New-Node_eukjvxdkeh,,427536252
