solID,perfQ,#changes,pas,reliability
3,-0.2911174454078567,15.080000000000002,5.0,0.6201216734740205
1020,-0.05042392767433822,6.34,10.0,-0.8920852959006891
1021,-0.019800533159675636,4.89,11.0,-0.8195661373060089
1050,-0.05042392767433822,6.34,10.0,-0.8920852959006891
1062,-0.05042392767433822,6.34,10.0,-0.8920852959006891
1084,-0.05042392767433822,6.34,10.0,-0.8920852959006891
1088,-0.019800533159675636,4.89,11.0,-0.8195661373060089
1091,-0.05042392767433822,6.34,10.0,-0.8920852959006891
1140,-0.05042392767433822,6.34,10.0,-0.8920852959006891
1141,-0.23909387833884196,11.48,9.0,-0.02949938190787771
1298,-0.23909387833884196,11.48,9.0,-0.02949938190787771
1299,-0.3154923503534971,18.86,9.0,-0.02949938190787782
1301,-0.10440623164908848,7.0,11.0,-0.8211334507136665
1304,-0.05042392767433822,6.34,10.0,-0.8920852959006891
1348,-0.05042392767433822,6.34,10.0,-0.8920852959006891
1432,-0.019800533159675636,4.89,11.0,-0.8195661373060089
