solID,perfQ,#changes,pas,reliability
2710,-0.18793007580812973,7.13,11.0,-0.05390979676536756
2728,-0.10474849873077918,7.16,10.0,-0.06611935084687892
2746,-0.268386052767502,11.29,6.0,-0.7631264195427387
2750,-0.25602438327049837,6.81,12.0,-0.4889515976618761
2794,-0.18506448295215222,6.72,11.0,-0.053895078547877784
2804,-0.09319034660377505,5.9,13.0,-0.8044026303296172
2846,-0.268386052767502,12.739999999999998,5.0,-0.48880730738241335
2876,-0.16188956131098328,9.24,11.0,-0.7731215313009628
2880,-0.26853390718084874,12.3,6.0,-0.763086383988203
2888,-0.18137386058903684,5.9,10.0,-0.03559830606787784
2890,-0.1871436532736617,7.3500000000000005,9.0,-0.04766334271927852
2894,-0.11622053573021637,5.71,11.0,-0.12641423714255795
2898,-0.20851887835669852,6.56,12.0,-0.03472703118787779
2906,-0.24236885074297138,8.36,10.0,-0.03559830606787773
2926,-0.17241446567973742,4.92,13.0,-0.763086383988203
2936,-0.1871436532736617,7.3500000000000005,9.0,-0.04766334271927852
