solID,perfQ,#changes,pas,reliability
2,-0.19765205960496773,9.15,12.0,-0.7569160829948011
7,-0.1680534409171142,10.38,11.0,-0.8348294008269638
13,-0.16975552800941993,12.620000000000001,10.0,-0.808627249284864
20,-0.10557884144073525,9.15,12.0,-0.795276477323033
38,-0.2517000795452858,13.85,12.0,-0.7610894937963297
46,-0.2021115959911915,9.15,13.0,-0.7628829837480477
64,-0.22160909131769455,11.48,6.0,-0.7519296468014723
68,-0.1680534409171142,10.38,11.0,-0.8348294008269638
72,-0.0398764223588278,8.139999999999999,12.0,-0.584063222268611
82,-0.1680534409171142,10.38,11.0,-0.8348294008269638
86,-0.1815377325926544,7.0,13.0,-0.8205083853184806
90,-0.0398764223588278,8.139999999999999,12.0,-0.584063222268611
98,-0.2517000795452858,13.85,12.0,-0.7610894937963297
110,-0.19765205960496773,9.15,12.0,-0.7569160829948011
116,-0.22160909131769455,11.48,6.0,-0.7519296468014723
120,-0.0398764223588278,8.139999999999999,12.0,-0.5840632222686111
