solID,perfQ,#changes,pas,reliability
2716,-0.2387546881217562,6.81,1.0,-0.6538685768614166
2758,-0.1314996924587256,5.8,1.0,-0.8684148415909902
2792,-0.1315000625538092,5.8,1.0,-0.8381045400450429
2800,-0.1731319899215718,10.280000000000001,0.0,-0.8471106006077714
2822,-0.1799386483691841,5.8,1.0,-0.7129193268614167
2834,-0.2711954446980567,6.8100000000000005,1.0,-0.7159176605627285
2836,-0.1315000625538092,6.8100000000000005,1.0,-0.8425498815909902
2868,-0.1519163999109195,9.46,0.0,-0.6580154205627285
2874,-0.2107326499881367,11.29,0.0,-0.5272448505627285
2882,-0.1535785788418878,5.8,1.0,-0.7164307005627285
2886,-0.1535785788418878,9.27,1.0,-0.8471106006077714
2890,-0.16743121247708398,9.27,1.0,-0.8425498815909902
2894,-0.21237191528629198,5.99,1.0,-0.7159176605627285
2900,-0.1143084605098071,9.46,0.0,-0.8471106006077714
2902,-0.07267653314204446,4.35,1.0,-0.8425498815909902
2906,-0.1799386483691841,5.8,1.0,-0.7129193268614167
