operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,ScannerController,New-Node_vldvehminl,,2483129590
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_avkizlcixl,New-Node_mkunvymgkn,2026998933
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_inmqtseaqe,New-Node_kwzsyafeov,1319519865
UMLCloneNode,New-Node_vldvehminl,New-Node_vldvehminl_mwftrvdqul,,555956335
Move_Operation_Component,getEnterpriseByID,Reporting,,519588364
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_menhxtybyt,New-Node_yqherwncoh,695986599
Move_Component_New_Node,GUIStore,New-Node_vbxkjyxtly,,585148542
UMLCloneNode,CashDeskPC,CashDeskPC_aguhowqkfw,,415504431
Move_Operation_New_Component_New_Node,getTransaction,New-Component_yvglqarckz,New-Node_cplictetxz,620867477
UMLCloneNode,Printer,Printer_xqfipptocs,,360541714
Move_Component_New_Node,New-Component_yvglqarckz,New-Node_klfsojsdcs,,519807685
Move_Operation_New_Component_New_Node,createReport,New-Component_ftmdomxxba,New-Node_qbzuflguqb,610808887
Move_Component_New_Node,CashDeskApplication,New-Node_iohzfaiiar,,449449009
UMLCloneNode,New-Node_iohzfaiiar,New-Node_iohzfaiiar_qhhirzxglw,,395384456
UMLCloneNode,New-Node_frqdunxghm,New-Node_frqdunxghm_jqbusopajq,,208198903
Move_Operation_Component,enterOrderID,ScannerController,,243490005
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_anlksbhjda,New-Node_qzznonhspo,610414598
UMLCloneNode,New-Node_qzznonhspo,New-Node_qzznonhspo_czmnnnjiyq,,382117819
Move_Component_New_Node,CashDeskApplication,New-Node_oirtsfqqgo,,473772767
UMLCloneNode,New-Node_oirtsfqqgo,New-Node_oirtsfqqgo_cpudnwjoal,,384669444
Move_Component_New_Node,GUIStore,New-Node_ermgwysfjo,,376737572
UMLCloneNode,New-Node_ermgwysfjo,New-Node_ermgwysfjo_zfbwchlqes,,339803308
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_hdimynuvyk,New-Node_zqeudfboqq,545289765
Move_Operation_Component,rollInReceivedOrder,CashDeskGUI,,228833003
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_rwkpkvzzcb,New-Node_yguuyruhpk,563999276
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_xqdzkfvnyw,New-Node_guzjlahbzu,471343973
Move_Component_New_Node,GUIStore,New-Node_qjlyxcjhpp,,361478931
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_gaumcfqtiq,New-Node_lcponzqhel,607861710
UMLCloneNode,LightDisplay,LightDisplay_jhcthxnzou,,361275991
