solID,perfQ,#changes,pas,reliability
11,-0.3134512830929709,9.24,13.0,-0.8360191757772955
61,-0.3134512830929709,9.24,13.0,-0.8360191757772955
82,-0.3134512830929709,9.24,13.0,-0.8360191757772955
299,-0.24457833000250956,17.22,6.0,-0.763086383988203
466,-0.24457833000250956,17.22,6.0,-0.763086383988203
474,-0.3248580992223896,7.0,14.0,-0.7297055523978369
475,-0.28113966826681225,9.15,12.0,-0.8360191757772955
488,-0.3134512830929709,9.24,13.0,-0.8360191757772955
489,-0.12675807567206818,4.54,13.0,-0.8090246317780536
493,-0.24457833000250956,17.22,6.0,-0.763086383988203
496,-0.24457833000250956,17.22,6.0,-0.763086383988203
500,-0.3134512830929709,9.24,13.0,-0.8360191757772955
501,-0.3248580992223896,7.0,14.0,-0.7297055523978369
505,-0.3248580992223896,7.0,14.0,-0.7297055523978369
506,-0.28113966826681225,9.15,12.0,-0.8360191757772955
507,-0.3134512830929709,9.24,13.0,-0.8360191757772955
