solID,operation,target,to,where
0,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_wgieoihwol,New-Node_xcxwatyxiy
0,Move_Component_New_Node,Inventory,New-Node_jkluyrqwdz,
0,Move_Operation_Component,getEnterpriseByID,Reporting,
0,UMLCloneNode,CashDeskPC,CashDeskPC_zoklhuuquk,
1,UMLCloneNode,EnterpriseClient,EnterpriseClient_wxhdwwxjal,
1,UMLCloneNode,EnterpriseClient_wxhdwwxjal,EnterpriseClient_wxhdwwxjal_sbxsbshqrs,
1,Move_Operation_New_Component_New_Node,scanProduct,New-Component_ucxdwynsbs,New-Node_wpzwaemeeu
1,Move_Component_New_Node,ScannerController,New-Node_qpnfkvsqoa,
2,Move_Operation_Component,createReport,PrinterController,
2,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_aykifobtzt,New-Node_smbakpllgm
2,Move_Component_New_Node,New-Component_aykifobtzt,New-Node_zeybidvqul,
2,UMLCloneNode,New-Node_zeybidvqul,New-Node_zeybidvqul_ndkwleaokg,
3,UMLCloneNode,EnterpriseServer,EnterpriseServer_ghozdiwsiw,
3,Move_Component_New_Node,ScannerController,New-Node_cbjkpzopau,
3,Move_Operation_Component,queryStockItem,Reporting,
3,Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_rcwyhizrjj,New-Node_cqovhylszf
4,Move_Component_New_Node,CashDeskGUI,New-Node_zvqaliopbr,
4,Move_Operation_Component,getMeanTimeToDeliveryReport,GUIReporting,
4,Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_xytwbxctlw,New-Node_jollnfeuxu
4,UMLCloneNode,Printer,Printer_fsetyeocrk,
5,UMLCloneNode,EnterpriseClient,EnterpriseClient_inurinsuje,
5,UMLCloneNode,EnterpriseClient,EnterpriseClient_qwebuuevrt,
5,Move_Operation_Component,enterOrderID,CashBoxController,
5,Move_Operation_New_Component_New_Node,startSale,New-Component_fvodobuppa,New-Node_lpocvtdwam
6,Move_Operation_Component,getMeanTimeToDeliveryReport,Persistence,
6,UMLCloneNode,CashBox,CashBox_rqzddxtgdp,
6,UMLCloneNode,StoreServer,StoreServer_dyerwoyzld,
6,Move_Component_New_Node,ScannerController,New-Node_bcdzmzqmcv,
7,UMLCloneNode,LightDisplay,LightDisplay_bggrchtaoi,
7,Move_Component_New_Node,GUIStore,New-Node_xuqitmbbvl,
7,Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_fwaskjgomh,New-Node_whldlcquzg
7,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_vpzsfycqbc,New-Node_rglkbnanzf
8,Move_Operation_Component,createReport,PrinterController,
8,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xtrbgqzzzd,New-Node_secgcdgjxr
8,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ubkilnvxjj,New-Node_twmzqockwm
8,UMLCloneNode,EnterpriseServer,EnterpriseServer_xmkcnmpnby,
9,UMLCloneNode,Printer,Printer_swpvltsedu,
9,UMLCloneNode,EnterpriseClient,EnterpriseClient_wfvhbxoodh,
9,Move_Operation_New_Component_New_Node,productBarCodeScannedEvent,New-Component_rokilrrefl,New-Node_eylvgwveaq
9,Move_Operation_Component,startSale,Persistence,
10,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_jhqpfbdxlg,New-Node_tughlktscs
10,Move_Operation_Component,queryStockItem,CashDeskApplication,
10,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_dxbuveastx,New-Node_niulzgjadx
10,Move_Component_New_Node,New-Component_dxbuveastx,New-Node_jefnqhmbeu,
11,Move_Operation_Component,getMeanTimeToDeliveryReport,Persistence,
11,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_jzqyngmhkb,New-Node_ajqsjilvyk
11,Move_Component_New_Node,Persistence,New-Node_zyqpmffumo,
11,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_boiernwfgn,New-Node_fgkkvhtnks
12,Move_Operation_Component,getEnterpriseByID,CashDeskGUI,
12,Move_Component_New_Node,Persistence,New-Node_wvkuccwlph,
12,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_ojnzdyggdv,New-Node_olvxjqjqfr
12,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_ttikeddvoi,New-Node_xrlgmcztbu
13,Move_Component_New_Node,DataStore,New-Node_izrssuvsod,
13,Move_Operation_Component,getMeanTimeToDeliveryReport,Persistence,
13,UMLCloneNode,BarCodeScanner,BarCodeScanner_aqfqtyujtg,
13,UMLCloneNode,CashDeskPC,CashDeskPC_hhvujolhjx,
14,UMLCloneNode,EnterpriseServer,EnterpriseServer_ncccvvivfr,
14,Move_Component_New_Node,AppStore,New-Node_zbuwyajyan,
14,Move_Operation_Component,getTransactionContext,CashBoxController,
14,UMLCloneNode,EnterpriseServer_ncccvvivfr,EnterpriseServer_ncccvvivfr_glwkyqfahn,
15,Move_Component_New_Node,CashBoxController,New-Node_slhmoazxhq,
15,Move_Operation_Component,rollInReceivedOrder,PrinterController,
15,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_yycjyjczin,New-Node_hzodpofhfu
15,Move_Operation_New_Component_New_Node,getTransaction,New-Component_ywnbbndamx,New-Node_xgksoxnjtj
