solID,perfQ,#changes,pas,reliability
8,-0.13817227126195633,4.7,12.0,-0.4821869865349982
28,-0.20559338650256453,8.17,12.0,0.18241111160010048
252,-0.1492281847041088,9.15,13.0,-0.8093573803534708
264,-0.03881781789960021,9.15,5.0,-0.7607531298386686
280,-0.1785835767509536,9.149999999999999,13.0,-0.48230797907600437
284,-0.2277449275297932,17.849999999999998,6.0,-0.8242264288754138
308,-0.1709804464099063,6.72,12.0,-0.053895078547877784
322,-0.17098142708825279,8.17,13.0,-0.48430486926787764
328,-0.1805945642060752,8.36,12.0,-0.07465453614787776
332,-0.13672798869653757,6.56,13.0,-0.7645691177141165
344,-0.22999133900151025,8.36,13.0,-0.053639344399449396
364,-0.14221523792744206,8.01,13.0,-0.764728353361717
368,-0.10160602774861195,5.71,12.0,-0.7429699783840655
376,-0.15168975036217458,9.149999999999999,12.0,-0.7163844813523088
388,-0.18404146178201178,7.35,13.0,-0.07469457170241334
390,-0.15523713246970358,7.510000000000001,13.0,-0.7624131208304095
