operation,target,to,where,exec_time(nanoSec)
Move_Component_New_Node,AppStore,New-Node_actrqlblaw,,2189349127
Move_Operation_New_Component_New_Node,startSale,New-Component_ocggwvjsxs,New-Node_hcdnlkmjdf,1044020991
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_hsbjvtbxnx,New-Node_lxepzuqmiw,1152611423
Move_Operation_Component,saleStartedEvent,CashDeskApplication,,367167508
Move_Operation_Component,getTransactionContext,Inventory,,754149878
Move_Component_New_Node,PrinterController,New-Node_zkmtjaelaj,,838822313
Move_Operation_New_Component_New_Node,scanProduct,New-Component_kjsygcpjhj,New-Node_hawnnhmxgj,905633678
UMLCloneNode,EnterpriseServer,EnterpriseServer_fpcbmxwhnu,,544522116
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_gfkapltcek,New-Node_hkyjsymqtt,654227218
Move_Component_New_Node,Inventory,New-Node_ldtuywnjye,,474179841
UMLCloneNode,New-Node_ldtuywnjye,New-Node_ldtuywnjye_ojxwtmteps,,433850291
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xqpimtrogw,New-Node_woeivcepjr,602916288
UMLCloneNode,EnterpriseServer,EnterpriseServer_ufkloeshlz,,425403292
Move_Component_New_Node,Persistence,New-Node_wmnpnwhvja,,467830054
UMLCloneNode,EnterpriseServer,EnterpriseServer_cafnkcqwsr,,415112646
Move_Operation_New_Component_New_Node,createReport,New-Component_lgtxnhfzwo,New-Node_buarymnwys,596159919
UMLCloneNode,StoreServer,StoreServer_qmgtlcqhna,,386200786
Move_Operation_Component,stopSale,Persistence,,259552754
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_cvippxryke,New-Node_aswztdleei,631560297
UMLCloneNode,StoreServer_qmgtlcqhna,StoreServer_qmgtlcqhna_pskyhfzasw,,404437750
Move_Operation_Component,rollInReceivedOrder,GUIReporting,,251529080
Move_Component_New_Node,AppStore,New-Node_eqvukriwzy,,393233573
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_kouosfmyvx,New-Node_rqccwcnoqh,541635523
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_itmbmrchnl,New-Node_quzmvbkhse,572192239
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_kbfmwttotz,New-Node_adeohtnmbv,568801601
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_hiwbusonkn,New-Node_smcagdbyez,599302332
