operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_afvysqgvba,New-Node_vpjrjouexh,2112573108
UMLCloneNode,New-Node_vpjrjouexh,New-Node_vpjrjouexh_zecefxklyn,,1079262049
Move_Operation_Component,saleStartedEvent,GUIStore,,646208132
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_adxyvhjuby,New-Node_esydjnvprg,788753842
Move_Operation_New_Component_New_Node,createReport,New-Component_fepuysqzec,New-Node_hzjmbecysg,884315034
Move_Component_New_Node,Inventory,New-Node_okcclwcese,,625948003
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_ixgmzuzxmx,New-Node_kxtrgkjakl,700833036
Move_Operation_Component,stopSale,DataStore,,391668318
UMLCloneNode,CashDeskPC,CashDeskPC_mktqgyrmgf,,451111917
Move_Component_New_Node,PrinterController,New-Node_uorhtshxwr,,566266718
Move_Operation_Component,getTransactionContext,ScannerController,,384524753
UMLCloneNode,EnterpriseClient,EnterpriseClient_higjxafwaf,,433155417
Move_Operation_New_Component_New_Node,getTransaction,New-Component_sdcsopctws,New-Node_mukwlwdsnr,662857049
Move_Component_New_Node,AppStore,New-Node_cxelwzegyw,,594988112
Move_Operation_Component,queryOrderById,GUIReporting,,294131661
Move_Operation_New_Component_New_Node,getTransaction,New-Component_wmcjqrbtse,New-Node_vgpsmnhuvl,643019002
Move_Component_New_Node,DataStore,New-Node_oqwskbujjp,,478703663
Move_Operation_Component,queryOrderById,AppStore,,230314701
UMLCloneNode,Printer,Printer_rlzysffpyr,,432397136
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_qdpadjtojm,New-Node_mmeeoavnvc,559051790
Move_Component_New_Node,GUIStore,New-Node_aeajcdhziw,,477017131
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_nfushpasfr,New-Node_qrpoftsngp,634999395
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskGUI,,238226316
UMLCloneNode,New-Node_qrpoftsngp,New-Node_qrpoftsngp_gasedpeycv,,348033580
Move_Component_New_Node,Persistence,New-Node_hfusksiltm,,406374773
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ggveknwqcj,New-Node_okiwhvudfe,625868444
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_xhjrkqhpss,New-Node_kcnllwfucj,456708451
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_lflktfmoxi,New-Node_wsuqfqmnmy,554601365
UMLCloneNode,LightDisplay,LightDisplay_ovyihtugod,,369479432
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_adjasntiax,New-Node_tyltwwydhy,496430932
UMLCloneNode,StoreServer,StoreServer_ubjzrzsoba,,418692469
Move_Operation_Component,scanProduct,GUIReporting,,245972801
Move_Operation_Component,enterOrderID,CashDeskApplication,,233333522
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_fvlisngnhy,New-Node_xxchnxbukf,503026730
UMLCloneNode,EnterpriseClient,EnterpriseClient_jzjutpcpho,,347682802
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_hosqtknyuf,New-Node_euzyslyplf,593873441
Move_Operation_Component,printRunningTotal,CashBoxController,,279683039
UMLCloneNode,CashDeskPC,CashDeskPC_pzaksocgei,,340745836
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_waddsxluve,New-Node_vxlvsnuuij,486708112
Move_Component_New_Node,Enterprise,New-Node_szgrabbrjj,,405711409
Move_Operation_Component,getTransaction,DataStore,,248382760
UMLCloneNode,StoreServer,StoreServer_jdmejmvhpz,,339339518
Move_Component_New_Node,CashDeskGUI,New-Node_knregkzxci,,412337263
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_tdamnzxtor,New-Node_bczbwakwsw,488037093
Move_Operation_Component,queryOrderById,AppStore,,258576133
Move_Component_New_Node,DataStore,New-Node_haxxahrygh,,459854469
UMLCloneNode,New-Node_sushenpvso,New-Node_sushenpvso_fzovkrylml,,237940380
UMLCloneNode,New-Node_haxxahrygh,New-Node_haxxahrygh_eihemklslt,,400618009
UMLCloneNode,BarCodeScanner,BarCodeScanner_awbtlcwbqb,,410031178
Move_Operation_Component,scanProduct,GUIStore,,262419198
UMLCloneNode,BarCodeScanner,BarCodeScanner_pcsgoltjec,,407795066
Move_Component_New_Node,AppStore,New-Node_gowiopklnv,,383471457
Move_Component_New_Node,Inventory,New-Node_supbevgywe,,360188371
Move_Operation_Component,saleStartedEvent,Enterprise,,204140093
UMLCloneNode,EnterpriseServer,EnterpriseServer_vtvjvuwppu,,355402898
UMLCloneNode,CashDeskPC,CashDeskPC_gjbymlzjjp,,347524184
UMLCloneNode,EnterpriseClient,EnterpriseClient_ykaawbnjrx,,307220183
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ukkjowthkf,New-Node_moxfmxjbzy,524451172
Move_Operation_Component,getTransactionContext,CashBoxController,,216348193
Move_Component_New_Node,CashDeskApplication,New-Node_zpzhyvglvt,,397054096
UMLCloneNode,StoreServer,StoreServer_brqxezlvfa,,335854003
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_yshncvrvxi,New-Node_lmoyqgjepf,446256052
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_zhopzaragh,New-Node_xzllcpbxwb,473188221
Move_Operation_Component,saleStartedEvent,New-Component_yshncvrvxi,,235825475
UMLCloneNode,New-Node_gqhexnujjm,New-Node_gqhexnujjm_nnnzotgeev,,181777722
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_ukkjowthkf,New-Node_moxfmxjbzy,563083539
Move_Operation_Component,getTransactionContext,CashBoxController,,182316402
Move_Component_New_Node,CashDeskApplication,New-Node_zpzhyvglvt,,535698390
UMLCloneNode,BarCodeScanner,BarCodeScanner_awbtlcwbqb,,373857360
Move_Operation_Component,scanProduct,GUIStore,,242729960
UMLCloneNode,BarCodeScanner,BarCodeScanner_pcsgoltjec,,338884125
Move_Component_New_Node,AppStore,New-Node_gowiopklnv,,457649265
Move_Operation_Component,printRunningTotal,CashBoxController,,324436614
UMLCloneNode,CashDeskPC,CashDeskPC_pzaksocgei,,383875435
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_waddsxluve,New-Node_vxlvsnuuij,594802473
Move_Component_New_Node,Enterprise,New-Node_szgrabbrjj,,448039196
UMLCloneNode,LightDisplay,LightDisplay_ovyihtugod,,403982567
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_adjasntiax,New-Node_tyltwwydhy,604982011
UMLCloneNode,StoreServer,StoreServer_ubjzrzsoba,,422874220
Move_Operation_Component,scanProduct,GUIReporting,,304119049
Move_Operation_New_Component_New_Node,getTransaction,New-Component_sdcsopctws,New-Node_mukwlwdsnr,636616357
Move_Component_New_Node,AppStore,New-Node_cxelwzegyw,,443102750
Move_Operation_Component,queryOrderById,GUIReporting,,280995420
Move_Operation_New_Component_New_Node,getTransaction,New-Component_wmcjqrbtse,New-Node_vgpsmnhuvl,549802577
UMLCloneNode,CashDeskPC,CashDeskPC_mktqgyrmgf,,416772509
Move_Component_New_Node,PrinterController,New-Node_uorhtshxwr,,483958476
Move_Operation_Component,productBarCodeScannedEvent,Reporting,,286995330
UMLCloneNode,EnterpriseClient,EnterpriseClient_higjxafwaf,,361429258
Move_Operation_New_Component_New_Node,getTransaction,New-Component_sdcsopctws,New-Node_mukwlwdsnr,650159691
Move_Component_New_Node,AppStore,New-Node_cxelwzegyw,,413145418
Move_Operation_Component,queryOrderById,GUIReporting,,261715590
Move_Operation_New_Component_New_Node,getTransaction,New-Component_wmcjqrbtse,New-Node_vgpsmnhuvl,678957789
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_jzvordpumm,New-Node_hxxtginjcn,637346516
UMLCloneNode,New-Node_vpjrjouexh,New-Node_vpjrjouexh_zecefxklyn,,173119157
Move_Operation_Component,saleStartedEvent,GUIStore,,230035578
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_adxyvhjuby,New-Node_esydjnvprg,559091844
UMLCloneNode,LightDisplay,LightDisplay_ovyihtugod,,481654856
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_adjasntiax,New-Node_tyltwwydhy,655821117
UMLCloneNode,StoreServer,StoreServer_ubjzrzsoba,,374656760
Move_Operation_Component,scanProduct,GUIReporting,,261573734
Move_Component_New_Node,Persistence,New-Node_hfusksiltm,,499220193
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_ggveknwqcj,New-Node_okiwhvudfe,584885779
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_xhjrkqhpss,New-Node_kcnllwfucj,613860538
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_lflktfmoxi,New-Node_wsuqfqmnmy,871553846
UMLCloneNode,CashDeskPC,CashDeskPC_mktqgyrmgf,,472950896
Move_Component_New_Node,PrinterController,New-Node_uorhtshxwr,,495649417
UMLCloneNode,BarCodeScanner,BarCodeScanner_yslhkcdoln,,487083636
UMLCloneNode,EnterpriseClient,EnterpriseClient_higjxafwaf,,489114374
Move_Component_New_Node,GUIStore,New-Node_aeajcdhziw,,511894958
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_nfushpasfr,New-Node_qrpoftsngp,641794907
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskGUI,,258092987
UMLCloneNode,New-Node_qrpoftsngp,New-Node_qrpoftsngp_gasedpeycv,,371098768
Move_Operation_Component,queryStockItem,CashBoxController,,292674679
