solID,perfQ,#changes,pas,reliability
11,-0.013628291190281435,3.09,12.0,-0.8207117855586359
12,-0.14502622800455667,8.14,15.0,-0.14212378831810005
14,-0.04840063693879098,4.54,11.0,-0.8609589285218412
46,-0.0555680226404626,4.35,12.0,-0.8611181641694415
83,-0.26397733120724504,14.98,5.0,-0.758156189382157
