operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_wkdgkyqrms,New-Node_qlpsageqty,2644105477
Move_Operation_New_Component_New_Node,getTransaction,New-Component_qhotpnpkej,New-Node_pmfsbrdwwb,1147689917
Move_Operation_Component,rollInReceivedOrder,Enterprise,,470062847
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_zqmtoovjyo,New-Node_qugskxbagf,792122482
Move_Operation_Component,queryStockItem,Persistence,,583818212
UMLCloneNode,LightDisplay,LightDisplay_fkflyqbfxh,,888739867
Move_Component_New_Node,Inventory,New-Node_fixojbaphr,,927729607
UMLCloneNode,Printer,Printer_funklpcjhk,,701763415
Move_Operation_Component,startSale,Inventory,,303028835
UMLCloneNode,EnterpriseClient,EnterpriseClient_hdvatogpsc,,386157182
UMLCloneNode,EnterpriseClient,EnterpriseClient_xgcvjehlyb,,414950020
Move_Component_New_Node,GUIStore,New-Node_wcsqbrlcqf,,479118750
Move_Operation_Component,createReport,CashDeskApplication,,272008279
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_uljoztollg,New-Node_aknqckkfxt,599361031
Move_Component_New_Node,CashBoxController,New-Node_eooitidhaa,,499823991
UMLCloneNode,EnterpriseServer,EnterpriseServer_bwykxxowrg,,419821065
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ygaqefkqco,New-Node_gsyklfrhhg,469673086
UMLCloneNode,Printer,Printer_pksmjtwgad,,370411343
UMLCloneNode,Printer,Printer_ewbkjizwzh,,410557031
UMLCloneNode,EnterpriseServer,EnterpriseServer_bzsymydycx,,372198494
Move_Component_New_Node,Reporting,New-Node_kqxgnjmqow,,472324138
Move_Operation_Component,getTransactionContext,Enterprise,,261093910
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_vjyhnxmqtw,New-Node_efqeezagwe,545739500
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_oyomjdrvgi,New-Node_yeraxdvywy,595277252
UMLCloneNode,CashDeskPC,CashDeskPC_fdijfdjijo,,338022221
Move_Operation_Component,enterOrderID,Inventory,,214623191
Move_Operation_New_Component_New_Node,getTransaction,New-Component_zhyntojjuw,New-Node_xrdkdegfvw,559875200
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_fycnrwblwh,New-Node_ownmcksrlz,475682627
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_sbwddhjxda,New-Node_ufjgrqzbbl,614618875
Move_Operation_Component,getEnterpriseByID,CashDeskApplication,,263761935
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_yummhjqkmm,New-Node_gtszqsbudf,584456028
UMLCloneNode,EnterpriseClient,EnterpriseClient_uhwwolspzt,,349717654
Move_Operation_Component,printRunningTotal,DataStore,,234932158
Move_Component_New_Node,DataStore,New-Node_abtrpsnhhx,,397118208
Move_Operation_New_Component_New_Node,startSale,New-Component_umaulmfgia,New-Node_ljysluvunl,502900651
UMLCloneNode,StoreServer,StoreServer_nuettslezu,,326481828
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_zkfvwacsrg,New-Node_rsvttsltnq,526608162
UMLCloneNode,Printer,Printer_utcshykhum,,347799938
UMLCloneNode,EnterpriseServer,EnterpriseServer_jvgdvqsumb,,370012615
UMLCloneNode,EnterpriseClient,EnterpriseClient_oscmtfvbzp,,321515094
UMLCloneNode,LightDisplay,LightDisplay_jjegodqjcf,,378720165
Move_Component_New_Node,PrinterController,New-Node_tnkujdtvac,,454324853
Move_Operation_Component,queryOrderById,Reporting,,261448836
UMLCloneNode,New-Node_xxvlzzxxsw,New-Node_xxvlzzxxsw_kefabaplfp,,196218805
UMLCloneNode,StoreServer,StoreServer_wqauvjxkdp,,346006284
Move_Component_New_Node,PrinterController,New-Node_bbgqqpgzdw,,469678065
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_onowzydvtu,New-Node_eziwouzrci,670009704
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_bdleuwkuof,New-Node_qdglooxpyy,533163525
Move_Operation_New_Component_New_Node,scanProduct,New-Component_naitofdxau,New-Node_yqzfvokuzu,567282802
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskApplication,,241780160
UMLCloneNode,BarCodeScanner,BarCodeScanner_ixqhynuzat,,347899014
Move_Component_New_Node,CashDeskGUI,New-Node_hwyyxgdahe,,422613622
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_qiqpegmkeg,New-Node_zeiafvkurb,623660301
Move_Component_New_Node,CashBoxController,New-Node_wwdlvolaua,,405318447
Move_Operation_Component,getMeanTimeToDelivery,GUIReporting,,264160171
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_inmbrraegd,New-Node_hejaezwnjn,608213663
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qmufyvuwhk,New-Node_qyjdgactwn,495461650
Move_Operation_New_Component_New_Node,startSale,New-Component_gzppxxrmqh,New-Node_wyagyfksgh,626294822
Move_Component_New_Node,New-Component_qmufyvuwhk,New-Node_nlsdvogfgi,,440741418
Move_Operation_Component,saleStartedEvent,CashBoxController,,249768361
UMLCloneNode,BarCodeScanner,BarCodeScanner_fddantmrzt,,364142997
UMLCloneNode,LightDisplay,LightDisplay_dvozuuevhg,,352171415
UMLCloneNode,CashBox,CashBox_fzwcflfqwf,,385746042
Move_Operation_Component,printRunningTotal,DataStore,,268802667
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qmufyvuwhk,New-Node_qyjdgactwn,547760951
Move_Operation_New_Component_New_Node,startSale,New-Component_gzppxxrmqh,New-Node_wyagyfksgh,631257368
Move_Component_New_Node,New-Component_qmufyvuwhk,New-Node_nlsdvogfgi,,723043743
Move_Operation_Component,saleStartedEvent,CashBoxController,,279923182
Move_Operation_Component,queryStockItem,Persistence,,314408737
UMLCloneNode,LightDisplay,LightDisplay_fkflyqbfxh,,430074854
Move_Component_New_Node,Inventory,New-Node_fixojbaphr,,478994337
UMLCloneNode,Printer,Printer_funklpcjhk,,452898678
UMLCloneNode,CashBox,CashBox_dqmvoemdmt,,414218598
Move_Operation_Component,getTransactionContext,Enterprise,,253194897
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_vjyhnxmqtw,New-Node_efqeezagwe,607298376
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_oyomjdrvgi,New-Node_yeraxdvywy,613161943
UMLCloneNode,CashDeskPC,CashDeskPC_fdijfdjijo,,405108533
Move_Operation_Component,enterOrderID,Inventory,,267066762
Move_Operation_New_Component_New_Node,getTransaction,New-Component_zhyntojjuw,New-Node_xrdkdegfvw,694886587
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_fycnrwblwh,New-Node_ownmcksrlz,589118231
Move_Operation_Component,createReport,CashDeskApplication,,344999797
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_uljoztollg,New-Node_aknqckkfxt,619362902
Move_Component_New_Node,CashBoxController,New-Node_eooitidhaa,,483807173
UMLCloneNode,EnterpriseServer,EnterpriseServer_bwykxxowrg,,420198693
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qmufyvuwhk,New-Node_qyjdgactwn,621143141
Move_Operation_New_Component_New_Node,startSale,New-Component_gzppxxrmqh,New-Node_wyagyfksgh,704892933
Move_Component_New_Node,New-Component_qmufyvuwhk,New-Node_nlsdvogfgi,,494601306
Move_Operation_Component,saleStartedEvent,CashBoxController,,282496710
UMLCloneNode,LightDisplay,LightDisplay_jjegodqjcf,,388067976
Move_Component_New_Node,PrinterController,New-Node_tnkujdtvac,,459441048
Move_Operation_Component,queryOrderById,Reporting,,256928098
UMLCloneNode,New-Node_xxvlzzxxsw,New-Node_xxvlzzxxsw_kefabaplfp,,237333621
Move_Operation_Component,startSale,Inventory,,247798698
UMLCloneNode,EnterpriseClient,EnterpriseClient_hdvatogpsc,,375614220
UMLCloneNode,EnterpriseClient,EnterpriseClient_xgcvjehlyb,,413058322
UMLCloneNode,LightDisplay,LightDisplay_emrewyplrb,,417816645
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_zkfvwacsrg,New-Node_rsvttsltnq,585031067
UMLCloneNode,Printer,Printer_utcshykhum,,338582552
UMLCloneNode,EnterpriseServer,EnterpriseServer_jvgdvqsumb,,337603575
UMLCloneNode,EnterpriseClient,EnterpriseClient_oscmtfvbzp,,409340710
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_ygaqefkqco,New-Node_gsyklfrhhg,648842277
UMLCloneNode,Printer,Printer_pksmjtwgad,,402104039
UMLCloneNode,Printer,Printer_ewbkjizwzh,,422998524
UMLCloneNode,EnterpriseServer,EnterpriseServer_bzsymydycx,,372592022
Move_Operation_New_Component_New_Node,scanProduct,New-Component_naitofdxau,New-Node_yqzfvokuzu,618737519
Move_Operation_Component,getMeanTimeToDeliveryReport,CashDeskApplication,,312610183
UMLCloneNode,BarCodeScanner,BarCodeScanner_ixqhynuzat,,492207837
Move_Component_New_Node,CashDeskGUI,New-Node_hwyyxgdahe,,468087894
Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xvrhjdaiat,New-Node_hecaxjxswa,718703313
Move_Component_New_Node,PrinterController,New-Node_bbgqqpgzdw,,555101537
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_onowzydvtu,New-Node_eziwouzrci,625340853
Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_bdleuwkuof,New-Node_qdglooxpyy,610386227
Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_qmufyvuwhk,New-Node_qyjdgactwn,733627301
Move_Operation_New_Component_New_Node,startSale,New-Component_gzppxxrmqh,New-Node_wyagyfksgh,681908499
Move_Component_New_Node,New-Component_qmufyvuwhk,New-Node_nlsdvogfgi,,443532623
Move_Operation_Component,saleStartedEvent,CashBoxController,,317955979
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_zkfvwacsrg,New-Node_rsvttsltnq,689722573
UMLCloneNode,Printer,Printer_utcshykhum,,448068930
UMLCloneNode,EnterpriseServer,EnterpriseServer_jvgdvqsumb,,504037112
UMLCloneNode,EnterpriseClient,EnterpriseClient_oscmtfvbzp,,454771230
