operation,target,to,where,exec_time(nanoSec)
Move_Operation_New_Component_New_Node,getTransactionContext,New-Component_zxuyhahtaq,New-Node_scvdgukoxj,3729842919
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_grdsrvhmef,New-Node_qsggvxjqxo,1740129399
Move_Operation_Component,printRunningTotal,CashDeskApplication,,994334806
Move_Component_New_Node,DataStore,New-Node_cpdxnxvxea,,1280616038
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_vzgpsedmlz,New-Node_jbczzffllb,1159871336
UMLCloneNode,CashDeskPC,CashDeskPC_zbgcbwssne,,648807175
Move_Operation_New_Component_New_Node,getTransaction,New-Component_qkwnegxtwn,New-Node_adypxslqmw,764532836
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_aksdhumokp,New-Node_htglnmcfcl,678999538
UMLCloneNode,EnterpriseServer,EnterpriseServer_cmntjtsecf,,378598912
Move_Component_New_Node,ScannerController,New-Node_hdpzcmqpnt,,400648546
UMLCloneNode,CashDeskPC,CashDeskPC_fsizpiwuev,,360102560
UMLCloneNode,Printer,Printer_sfkcmoejdx,,433065960
Move_Component_New_Node,CashDeskApplication,New-Node_exvbekyuyr,,416623850
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_levchyniks,New-Node_sreovqikcx,615373265
UMLCloneNode,LightDisplay,LightDisplay_yfdarloljt,,444225495
Move_Operation_Component,getTransactionContext,CashDeskGUI,,192321452
UMLCloneNode,Printer,Printer_yizfzuhdxr,,384978313
Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_nhndrulxau,New-Node_sbfljbrvah,512010735
Move_Component_New_Node,Inventory,New-Node_jlnbxfobmq,,455682056
UMLCloneNode,New-Node_sbfljbrvah,New-Node_sbfljbrvah_tqmprstxrs,,432504558
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_qmarzxykkb,New-Node_khevzjhxpr,461412682
Move_Operation_Component,queryOrderById,CashDeskApplication,,215734362
Move_Operation_New_Component_New_Node,createReport,New-Component_pjmcudqldh,New-Node_qlfodawota,503016611
Move_Component_New_Node,GUIStore,New-Node_sbxtqygujy,,436431841
UMLCloneNode,Printer,Printer_zsjniktpzo,,295069851
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_dapfvdheyg,New-Node_ichqpzptoy,415121012
UMLCloneNode,CashDeskPC,CashDeskPC_lbqlkzxjit,,318642651
Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_qhyubrvabm,New-Node_igicyhylqs,512807008
Move_Component_New_Node,PrinterController,New-Node_jyedvitudi,,484030201
UMLCloneNode,BarCodeScanner,BarCodeScanner_rdpyqxietv,,358786923
UMLCloneNode,EnterpriseServer,EnterpriseServer_lnzajlliyj,,436382669
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_dwmokzkzqe,New-Node_zoeaqycpbk,510147552
Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_svxdvgjolz,New-Node_djxiqbjulv,572966951
UMLCloneNode,CashBox,CashBox_fdrcqamseu,,428120326
Move_Operation_Component,getMeanTimeToDelivery,Inventory,,256141979
Move_Operation_New_Component_New_Node,enterOrderID,New-Component_ndpiafcexx,New-Node_bvlcwkturw,611133496
Move_Component_New_Node,AppStore,New-Node_eppbtauuod,,374352660
Move_Operation_New_Component_New_Node,scanProduct,New-Component_czxabbqwdy,New-Node_phhopysmjb,562221743
Move_Operation_Component,printRunningTotal,ScannerController,,342453978
UMLCloneNode,EnterpriseClient,EnterpriseClient_tzejevnezc,,401786790
UMLCloneNode,Printer,Printer_fqoawyrkos,,383162088
Move_Operation_New_Component_New_Node,createReport,New-Component_xgwyvxdqvl,New-Node_qnvikftcuc,485616385
UMLCloneNode,BarCodeScanner,BarCodeScanner_mqbbwjwxjq,,401652177
Move_Component_New_Node,ScannerController,New-Node_igmqwekllz,,378144990
Move_Component_New_Node,GUIReporting,New-Node_shnutlanoz,,466622721
Move_Operation_Component,saleStartedEvent,CashDeskGUI,,260929015
UMLCloneNode,StoreServer,StoreServer_jqglkubdcn,,404035286
Move_Operation_New_Component_New_Node,queryOrderById,New-Component_phdcaxaekz,New-Node_gqxiyfgiov,545345199
Move_Component_New_Node,CashDeskGUI,New-Node_hfhlankkzo,,402520265
Move_Operation_Component,getMeanTimeToDelivery,AppStore,,246375897
UMLCloneNode,New-Node_hfhlankkzo,New-Node_hfhlankkzo_pynilflxpt,,409875758
UMLCloneNode,LightDisplay,LightDisplay_jvbolqtzhn,,362237844
UMLCloneNode,BarCodeScanner,BarCodeScanner_pjtbjwctpw,,381470456
UMLCloneNode,StoreServer,StoreServer_tmfhyiwgki,,341423055
Move_Operation_Component,enterOrderID,DataStore,,222350729
Move_Component_New_Node,PrinterController,New-Node_klgnkxusqa,,432480883
Move_Component_New_Node,Persistence,New-Node_aiwxshcsfi,,402366557
Move_Operation_Component,getTransactionContext,Enterprise,,208317786
UMLCloneNode,StoreServer,StoreServer_ecjldmlgdp,,355975121
Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_axqrvhdkvu,New-Node_setucwdybd,535686067
Move_Operation_Component,queryOrderById,GUIStore,,258630164
Move_Operation_New_Component_New_Node,createReport,New-Component_xikphtmwkc,New-Node_yfdbqrehyg,473040264
