solID,perfQ,#changes,pas,reliability
1,-0.16779576434584334,3.09,14.0,-0.7628909324704076
10,-0.02513354453925448,5.989999999999999,11.0,-0.5701682977421817
12,-0.2838820980972353,9.15,13.0,-0.6138771838189676
26,-0.16779576434584334,3.09,14.0,-0.7628909324704076
27,-0.16779576434584334,3.09,14.0,-0.7628909324704076
42,-0.17872249325329795,5.14,13.0,-0.7631264195427387
43,-0.16779576434584334,3.09,14.0,-0.7628909324704076
46,-0.11375939184900015,2.9,12.0,-0.4888073073824134
74,-0.2838820980972353,9.15,13.0,-0.6138771838189676
78,-0.2838820980972353,9.15,13.0,-0.6138771838189676
79,-0.12345449248155883,12.27,8.0,-0.8564834382677058
128,-0.16779576434584334,3.09,14.0,-0.7628909324704076
191,-0.2838820980972353,9.15,13.0,-0.6138771838189676
194,-0.08592044112783506,3.09,12.0,-0.7632370856088547
195,-0.02513354453925448,5.989999999999999,11.0,-0.5701682977421817
199,-0.11911930926249056,10.63,8.0,-0.817390121417783
