solID,perfQ,#changes,pas,reliability
3,-0.28391454114273085,14.069999999999999,9.0,-0.7597345980439627
5,-0.23399912022327832,18.86,4.0,-0.8295615297805113
8,-0.10483470062158219,7.0,13.0,-0.835112208286128
15,-0.1138108725140892,5.9,11.0,0.6049293442785005
21,-0.1138108725140892,5.9,11.0,0.6049293442785005
24,-0.10483470062158219,7.0,13.0,-0.835112208286128
25,-0.1138108725140892,5.9,11.0,0.6049293442785005
40,-0.15218743531457082,6.34,13.0,-0.1259209028458027
52,-0.10483470062158219,7.0,13.0,-0.835112208286128
53,-0.28391454114273085,14.069999999999999,9.0,-0.7597345980439627
57,-0.10483470062158219,7.0,13.0,-0.835112208286128
61,-0.15218743531457082,6.34,13.0,-0.1259209028458027
67,-0.23399912022327832,18.86,4.0,-0.8295615297805113
78,-0.15218743531457082,6.34,13.0,-0.1259209028458027
79,-0.1138108725140892,5.9,11.0,0.6049293442785005
82,-0.10830823894563939,5.55,13.0,-0.782835525488577
